n_archetypes,n_cells,coreset_fraction,seed,ok,error,rss_poll_ms,time,time_total,time_copy,time_compute,mem_rss_start_mb,mem_rss_post_copy_mb,mem_rss_end_mb,mem_rss_delta_post_copy_mb,mem_rss_delta_since_start_mb,mem_rss_peak_mb,mem_rss_peak_over_post_copy_mb,mem_rss_peak_over_start_mb,mem_rss_peak_copy_sampled_mb,mem_rss_peak_compute_sampled_mb
3,1000,1.0,383329927,True,,50,3.1644608974456787,3.2812561988830566,0.1160120964050293,3.1644608974456787,146356.515625,146355.73828125,146356.6171875,0.87890625,0.1015625,146357.58984375,0.0,1.01171875,146356.828125,146356.54296875
3,1000,1.0,3324115916,True,,50,2.451569080352783,2.5799028873443604,0.12748098373413086,2.451569080352783,146356.515625,146355.73828125,146356.52734375,0.7890625,0.01171875,146357.58984375,0.0,1.07421875,146356.765625,146356.48046875
3,1000,1.0,2811363264,True,,50,2.345780372619629,2.4656624794006348,0.1190791130065918,2.345780372619629,146356.515625,146355.73828125,146356.53515625,0.796875,0.01953125,146357.58984375,0.0,1.07421875,146356.765625,146356.48828125
3,1000,1.0,1884968544,True,,50,2.3862156867980957,2.5749993324279785,0.1878962516784668,2.3862156867980957,146356.515625,146355.73828125,146356.5859375,0.84765625,0.0703125,146357.58984375,0.0,1.07421875,146356.765625,146356.53125
3,1000,1.0,1859786275,True,,50,2.3709287643432617,2.4734790325164795,0.10174727439880371,2.3709287643432617,146356.515625,146355.73828125,146356.6015625,0.86328125,0.0859375,146357.58984375,0.0,1.01171875,146356.765625,146356.53125
3,1000,0.1,383329927,True,,50,2.2327749729156494,2.3378658294677734,0.10427069664001465,2.2327749729156494,146356.515625,146355.7421875,146356.62109375,0.87890625,0.10546875,146357.59375,0.0,1.015625,146356.765625,146356.5390625
3,1000,0.1,3324115916,True,,50,2.247532606124878,2.3550126552581787,0.10674762725830078,2.247532606124878,146356.515625,146355.74609375,146356.61328125,0.8671875,0.09765625,146357.59765625,0.0,1.08203125,146357.34375,146356.53125
3,1000,0.1,2811363264,True,,50,2.2315633296966553,2.3360612392425537,0.10379600524902344,2.2315633296966553,146356.51953125,146355.7421875,146356.625,0.8828125,0.10546875,146357.59375,0.0,1.07421875,146356.76953125,146356.54296875
3,1000,0.1,1884968544,True,,50,2.242151975631714,2.344895362854004,0.10202550888061523,2.242151975631714,146356.51953125,146355.7421875,146356.62890625,0.88671875,0.109375,146357.59375,0.0,1.07421875,146356.76953125,146356.5390625
3,1000,0.1,1859786275,True,,50,2.2173287868499756,2.3194892406463623,0.1013631820678711,2.2173287868499756,146356.5234375,146355.74609375,146356.64453125,0.8984375,0.12109375,146357.59765625,0.0,1.07421875,146356.7734375,146356.5546875
3,2000,1.0,383329927,True,,50,2.555384635925293,2.7445929050445557,0.18839716911315918,2.555384635925293,146356.53515625,146355.76171875,146356.69140625,0.9296875,0.15625,146453.80078125,0.0,97.203125,146448.71875,146356.69140625
3,2000,1.0,3324115916,True,,50,2.375758171081543,2.5659353733062744,0.1894817352294922,2.375758171081543,146356.53515625,146357.61328125,146356.69140625,-0.921875,0.15625,146453.80078125,0.0,97.265625,146442.71875,146356.59375
3,2000,1.0,2811363264,True,,50,2.501279592514038,2.690772533416748,0.18873143196105957,2.501279592514038,146356.53515625,146355.765625,146356.6796875,0.9140625,0.14453125,146453.80078125,0.0,97.203125,146446.71875,146356.58203125
3,2000,1.0,1884968544,True,,50,2.7992286682128906,2.990060329437256,0.19014501571655273,2.7992286682128906,146356.5390625,146355.765625,146356.703125,0.9375,0.1640625,146453.8046875,0.0,97.265625,146444.72265625,146356.60546875
3,2000,1.0,1859786275,True,,50,2.4849212169647217,2.67724871635437,0.19163918495178223,2.4849212169647217,146356.5390625,146355.765625,146356.671875,0.90625,0.1328125,146453.8046875,0.0,97.265625,146440.72265625,146356.57421875
3,2000,0.1,383329927,True,,50,2.4603970050811768,2.6521687507629395,0.19109439849853516,2.4603970050811768,146356.5390625,146355.765625,146356.6875,0.921875,0.1484375,146453.8046875,0.0,97.203125,146442.72265625,146356.58984375
3,2000,0.1,3324115916,True,,50,2.2532687187194824,2.444979429244995,0.19099879264831543,2.2532687187194824,146356.5390625,146355.765625,146356.69921875,0.93359375,0.16015625,146453.8046875,0.0,97.265625,146442.72265625,146356.6015625
3,2000,0.1,2811363264,True,,50,2.2302894592285156,2.4182193279266357,0.1872704029083252,2.2302894592285156,146356.5390625,146355.765625,146356.69140625,0.92578125,0.15234375,146453.8046875,0.0,97.203125,146446.72265625,146356.59375
3,2000,0.1,1884968544,True,,50,2.254143476486206,2.4437386989593506,0.18893933296203613,2.254143476486206,146356.5390625,146355.765625,146356.70703125,0.94140625,0.16796875,146453.8046875,0.0,97.265625,146446.72265625,146356.609375
3,2000,0.1,1859786275,True,,50,2.2472376823425293,2.435056209564209,0.18714356422424316,2.2472376823425293,146356.5390625,146355.765625,146356.69140625,0.92578125,0.15234375,146453.8046875,0.0,97.203125,146446.72265625,146356.59375
3,10000,1.0,383329927,True,,50,4.401158332824707,4.706869840621948,0.3048434257507324,4.401158332824707,146356.55078125,146840.5703125,146843.2734375,2.703125,486.72265625,147326.390625,0.0,969.83984375,147246.2578125,146842.66796875
3,10000,1.0,3324115916,True,,50,6.092229127883911,6.400188207626343,0.30729150772094727,6.092229127883911,146356.55078125,146842.421875,146843.265625,0.84375,486.71484375,147326.390625,0.0,969.77734375,147248.2578125,146842.6015625
3,10000,1.0,2811363264,True,,50,3.687767505645752,3.9784069061279297,0.2899510860443115,3.687767505645752,146356.55078125,146840.5703125,146843.2734375,2.703125,486.72265625,147326.37109375,0.0,969.8203125,147105.80859375,146842.6171875
3,10000,1.0,1884968544,True,,50,5.390231132507324,5.7165772914886475,0.32575273513793945,5.390231132507324,146356.55078125,146842.42578125,146843.25,0.82421875,486.69921875,147326.37109375,0.0,969.7578125,147201.85546875,146842.6484375
3,10000,1.0,1859786275,True,,50,7.827849388122559,8.179118156433105,0.35054492950439453,7.827849388122559,146356.5546875,146840.57421875,146843.27734375,2.703125,486.72265625,147326.37109375,0.0,969.81640625,147314.26171875,146842.625
3,10000,0.1,383329927,True,,50,2.475879192352295,2.815634250640869,0.33901286125183105,2.475879192352295,146356.5546875,146840.57421875,146843.796875,3.22265625,487.2421875,147326.328125,0.0,969.7734375,147139.765625,146842.6484375
3,10000,0.1,3324115916,True,,50,2.5143444538116455,2.8426079750061035,0.3276069164276123,2.5143444538116455,146356.5546875,146842.42578125,146843.80078125,1.375,487.24609375,147326.36328125,0.0,969.74609375,147189.859375,146842.65234375
3,10000,0.1,2811363264,True,,50,2.463081121444702,2.787306070327759,0.3235795497894287,2.463081121444702,146356.5546875,146842.42578125,146843.78515625,1.359375,487.23046875,147326.34765625,0.0,969.73046875,147213.859375,146843.78515625
3,10000,0.1,1884968544,True,,50,2.6226611137390137,2.964162826538086,0.3409082889556885,2.6226611137390137,146356.5546875,146842.42578125,146843.80078125,1.375,487.24609375,147326.36328125,0.0,969.80859375,147107.80078125,146842.640625
3,10000,0.1,1859786275,True,,50,2.513214588165283,2.864391565322876,0.35028958320617676,2.513214588165283,146356.5546875,146840.57421875,146843.80859375,3.234375,487.25390625,147326.359375,0.0,969.7421875,147312.26171875,146842.65625
3,20000,1.0,383329927,True,,50,5.7964558601379395,6.416527986526489,0.6192812919616699,5.7964558601379395,146356.56640625,147324.3984375,147327.94140625,3.54296875,971.375,148294.03125,0.0,1937.40234375,148139.61328125,147327.94140625
3,20000,1.0,3324115916,True,,50,6.439889907836914,7.100123643875122,0.6595525741577148,6.439889907836914,146356.56640625,147326.25,147327.96875,1.71875,971.40234375,148294.03125,0.0,1937.40234375,148235.61328125,147327.96875
3,20000,1.0,2811363264,True,,50,5.600956916809082,6.259743928909302,0.6579315662384033,5.600956916809082,146356.56640625,147324.3984375,147327.87109375,3.47265625,971.3046875,148294.03125,0.0,1937.46484375,148251.61328125,147327.87109375
3,20000,1.0,1884968544,True,,50,9.963961362838745,10.602777481079102,0.6381275653839111,9.963961362838745,146356.56640625,147326.25,147327.875,1.625,971.30859375,148294.03125,0.0,1937.40234375,148137.921875,147327.875
3,20000,1.0,1859786275,True,,50,5.858264923095703,6.4658203125,0.6067769527435303,5.858264923095703,146356.56640625,147324.3984375,147327.875,3.4765625,971.30859375,148294.03125,0.0,1937.40234375,148173.61328125,147327.875
3,20000,0.1,383329927,True,,50,3.1064250469207764,3.713416576385498,0.6062870025634766,3.1064250469207764,146356.56640625,147324.3984375,147328.640625,4.2421875,972.07421875,148294.03125,0.0,1937.46484375,148181.61328125,147328.640625
3,20000,0.1,3324115916,True,,50,2.6673085689544678,3.274576187133789,0.6064615249633789,2.6673085689544678,146356.56640625,147324.3984375,147328.65234375,4.25390625,972.0859375,148294.03125,0.0,1937.46484375,148179.61328125,147328.65234375
3,20000,0.1,2811363264,True,,50,2.9790353775024414,3.58967924118042,0.6099181175231934,2.9790353775024414,146356.56640625,147326.25,147328.65625,2.40625,972.08984375,148294.03125,0.0,1937.46484375,148167.61328125,147328.65625
3,20000,0.1,1884968544,True,,50,2.9845240116119385,3.592461347579956,0.6071455478668213,2.9845240116119385,146356.56640625,147326.25,147328.64453125,2.39453125,972.078125,148293.9296875,0.0,1937.36328125,148175.61328125,147328.64453125
3,20000,0.1,1859786275,True,,50,3.0320653915405273,3.642624616622925,0.609797477722168,3.0320653915405273,146356.56640625,147326.25,147328.65234375,2.40234375,972.0859375,148294.03125,0.0,1937.46484375,148169.61328125,147328.65234375
3,100000,1.0,383329927,True,,50,18.15317726135254,20.732760906219482,2.5788121223449707,18.15317726135254,146356.578125,151193.01171875,151207.90234375,14.890625,4851.32421875,156031.125,0.0,9674.484375,155789.71484375,151207.90234375
3,100000,1.0,3324115916,True,,50,25.959038734436035,28.621230602264404,2.6614861488342285,25.959038734436035,146356.578125,151194.86328125,151207.890625,13.02734375,4851.3125,156031.125,0.0,9674.546875,155973.71484375,151207.890625
3,100000,1.0,2811363264,True,,50,44.22662806510925,46.887017250061035,2.6597273349761963,44.22662806510925,146356.578125,151194.86328125,151207.93359375,13.0703125,4851.35546875,156031.125,0.0,9674.484375,155995.71484375,151207.93359375
3,100000,1.0,1884968544,True,,50,24.94408917427063,27.602439641952515,2.6576616764068604,24.94408917427063,146356.578125,151193.01171875,151207.91796875,14.90625,4851.33984375,156031.125,0.0,9674.546875,156005.71484375,151207.91796875
3,100000,1.0,1859786275,True,,50,35.28774571418762,37.944910287857056,2.656399726867676,35.28774571418762,146356.578125,151194.86328125,151207.90234375,13.0390625,4851.32421875,156031.125,0.0,9674.484375,156015.71484375,151207.90234375
3,100000,0.1,383329927,True,,50,7.4201819896698,10.076620817184448,2.655754804611206,7.4201819896698,146356.578125,151193.01171875,151212.49609375,19.484375,4855.91796875,156031.125,0.0,9674.484375,156027.71484375,151212.49609375
3,100000,0.1,3324115916,True,,50,5.298814535140991,7.959489822387695,2.6599807739257812,5.298814535140991,146356.578125,151193.01171875,151212.5,19.48828125,4855.921875,156031.125,0.0,9674.484375,155997.71484375,151212.5
