time,rss,varexpl,seed,l2_dist,l2_dist_norm,conv,n_iter,coreset_indices,weights,inital_indices,n_samples,n_features,n_archetypes,noise_std,init_alg,optim_alg,time_log10
0.24807000160217285,0.27362302,0.99935824,383329927,0.39247704,0.07002579601104564,True,37,,,"[65, 8, 76]",100,10,3,0.0,uniform,projected_gradients,-0.6054257505457609
0.012046098709106445,0.6111305,0.9991114,3324115916,0.49024773,0.09017071114995408,True,39,,,"[65, 8, 76]",100,10,3,0.0,uniform,projected_gradients,-1.9191535824202446
0.009954214096069336,0.47919753,0.99919355,2811363264,0.39901805,0.0747018167777308,True,37,,,"[65, 8, 76]",100,10,3,0.0,uniform,projected_gradients,-2.001993022649502
0.011493206024169922,0.46464717,0.9987529,1884968544,0.48844072,0.09656940159807874,True,37,,,"[65, 8, 76]",100,10,3,0.0,uniform,projected_gradients,-1.9395588081795205
0.010121583938598633,0.70001096,0.99894273,1859786275,0.41424453,0.0762052916499091,True,32,,,"[65, 8, 76]",100,10,3,0.0,uniform,projected_gradients,-1.9947515189225595
0.10826396942138672,0.26866233,0.9993698,383329927,0.367933,0.06564664739220383,True,68,,,"[65, 8, 76]",100,10,3,0.0,uniform,frank_wolfe,-0.9655160538549568
0.04270505905151367,0.6156099,0.999105,3324115916,0.4945872,0.09096886797976216,True,79,,,"[65, 8, 76]",100,10,3,0.0,uniform,frank_wolfe,-1.3695206732651355
0.03168773651123047,0.4786948,0.9991943,2811363264,0.39367008,0.07370060176309394,True,53,,,"[65, 8, 76]",100,10,3,0.0,uniform,frank_wolfe,-1.4991087818191893
0.027457237243652344,0.46404323,0.9987545,1884968544,0.4848784,0.09586509465439186,True,45,,,"[65, 8, 76]",100,10,3,0.0,uniform,frank_wolfe,-1.561343163756192
0.023586273193359375,0.681762,0.99897027,1859786275,0.40557337,0.07461012606858952,True,39,,,"[65, 8, 76]",100,10,3,0.0,uniform,frank_wolfe,-1.6273406754527862
0.005467891693115234,0.2679084,0.9993716,383329927,0.36604273,0.06530938487073028,True,31,,,"[np.int64(67), np.int64(18), np.int64(86)]",100,10,3,0.0,furthest_sum,projected_gradients,-2.262180096435644
0.00491786003112793,0.6161108,0.99910426,3324115916,0.48770627,0.08970326463239305,True,25,,,"[np.int64(63), np.int64(95), np.int64(69)]",100,10,3,0.0,furthest_sum,projected_gradients,-2.308223836023048
