partipy_time_mean,partipy_time_std,pypcha_time_mean,pypcha_time_std,partipy_rss_mean,partipy_rss_std,pypcha_rss_mean,pypcha_rss_std,partipy_varexpl_mean,partipy_varexpl_std,pypcha_varexpl_mean,pypcha_varexpl_std,seed,celltype,n_cells,n_dim
1.1630063590127975,0.02713789330974006,1.9586353343135368,0.08671620696402015,12.676473,9.536743e-07,12.530641805685548,0.0,0.6819652,5.9604645e-08,0.685623928132083,0.0,383329927,MG,9239,10
1.5861334673439462,0.06515504217961936,1.9542714750083785,0.0894475558495306,12.641812,9.536743e-07,12.529722410888608,0.0,0.6828348,0.0,0.6856469944465814,0.0,3324115916,MG,9239,10
1.0968745589101065,0.011924497812750724,1.896249446629857,0.008354034546405747,12.566578,0.0,12.53061217073522,0.0,0.68472224,5.9604645e-08,0.6856246716310528,0.0,2811363264,MG,9239,10
2.300873753071452,0.008053156448728165,1.9780087273102254,0.0022785993839502697,13.467637,0.0,12.53061890870858,1.7763568394002505e-15,0.66211605,0.0,0.6856245025848354,1.1102230246251565e-16,1884968544,MG,9239,10
1.8335677113694449,0.020890622788411327,1.9995636569801718,0.07119741105896064,12.748614,0.0,12.53063410077018,1.7763568394002505e-15,0.68015534,0.0,0.685624121437507,0.0,1859786275,MG,9239,10
1.6403998323561002,0.004348221705755485,1.9545563486559938,0.00836232342062551,13.023435,0.0,12.530601235571078,0.0,0.67326045,0.0,0.6856249459788476,1.1102230246251565e-16,3687649985,MG,9239,10
2.837792740901932,0.10902323115735314,1.897310758009553,0.05029310754409108,12.550105,9.536743e-07,12.52973183510539,1.7763568394002505e-15,0.68513566,0.0,0.6856467580063178,1.1102230246251565e-16,369133708,MG,9239,10
1.283576711313799,0.03968324481578797,2.0231747197297714,0.07254838615017391,12.583308,0.0,12.530634148183518,1.7763568394002505e-15,0.68430257,0.0,0.6856241202479735,1.1102230246251565e-16,2995172877,MG,9239,10
1.149148031681155,0.014846314519154122,2.0621082716776677,0.01839073985693934,12.571675,0.0,12.530626665159161,0.0,0.68459445,0.0,0.6856243079864659,0.0,865305066,MG,9239,10
1.1936002507961045,0.026831008260289536,2.00761578977108,0.04491118407354559,12.653229,0.0,12.53060492276456,0.0,0.68254834,5.9604645e-08,0.6856248534723807,0.0,404488628,MG,9239,10
3.103608370292932,0.03805540835606733,1.8649032317722838,0.015491394227522303,12.630482,0.0,12.530646986110044,0.0,0.68311906,0.0,0.6856237981625627,0.0,2261209995,MG,9239,10
1.3828009577312816,0.01572068339719248,2.1131682734315596,0.007112519355333654,12.779521,9.536743e-07,12.530626367653172,0.0,0.67937994,0.0,0.6856243154504703,1.1102230246251565e-16,4190266092,MG,9239,10
1.6369988253961008,0.0094540033418218,2.0237875373568386,0.013068447256756653,12.588202,0.0,12.530611729537796,0.0,0.6841798,0.0,0.6856246827000719,0.0,3160032368,MG,9239,10
2.179349108831957,0.020386116799264963,1.9117366106559832,0.018627482825257728,12.735264,0.0,12.530611856663457,0.0,0.68049026,0.0,0.6856246795106689,0.0,3269070126,MG,9239,10
3.1144887963309884,0.008520599989367873,1.9052534989702206,0.0032562304826856785,12.580192,0.0,12.530607868044164,0.0,0.68438077,0.0,0.685624779579483,0.0,3081541439,MG,9239,10
1.0380572139595945,0.02460696822761144,1.981578114675358,0.04163058487832278,12.632092,9.536743e-07,12.530611139539817,0.0,0.6830786,5.9604645e-08,0.6856246975022864,0.0,3376120482,MG,9239,10
2.3950008993657925,0.059991385117153136,1.8456678789419432,0.025792857242564284,12.597074,0.0,12.936327476983777,0.0,0.6839573,0.0,0.675445848690217,1.1102230246251565e-16,2204291346,MG,9239,10
1.8676958712749183,0.009740381172999356,1.8878716734082748,0.009794764313922632,12.594761,0.0,12.530659863814662,0.0,0.6840153,0.0,0.685623475079176,0.0,550243861,MG,9239,10
4.749678223626688,0.03640649504368267,1.9811668346325557,0.01798078751864631,12.566335,9.536743e-07,12.530629276828998,0.0,0.68472844,0.0,0.6856242424633652,0.0,3606691181,MG,9239,10
1.7739335269046326,0.000644781067987702,1.95872696962518,0.0031986833396488376,12.65845,9.536743e-07,12.530594145406132,1.7763568394002505e-15,0.68241745,0.0,0.6856251238610535,1.1102230246251565e-16,1934392872,MG,9239,10
2.843638207608213,0.0376671435247081,36.40884526896601,2.0708999903763146,20.753334,0.0,20.69676473347979,0.0,0.6123954,0.0,0.6134519407114282,0.0,383329927,AS,13987,10
1.5260491393661748,0.03427014072868748,36.62867343371423,0.6962501827739604,20.743362,0.0,20.696766336768736,0.0,0.6125817,0.0,0.61345191076722,0.0,3324115916,AS,13987,10
3.5211890110901245,0.05998059563101758,35.682980559611075,1.8670107202382984,20.771809,0.0,20.69678354171463,0.0,0.61205035,0.0,0.6134515894349475,0.0,2811363264,AS,13987,10
