celltype,time,min_l2_distance_to_ref,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
MG,1.665205717086792,0.7395138775922517,0.9987536933936839,117267.74284448588,0.6815584227253161,0.05974209023784297,2811363264,0.32,9239,10,6
MG,1.9007933139801025,0.6864155702356868,0.9991890523734551,117924.97035202292,0.6797737157031476,0.05113756377576242,1884968544,0.32,9239,10,6
MG,1.4260151386260986,0.6509794248131405,0.9991061059510998,117680.38328652448,0.6804378940102341,0.05512192514623604,1859786275,0.32,9239,10,6
MG,2.2769455909729004,0.6809714416452151,0.9985451316665225,117917.39176768529,0.6797942954149374,0.05877051440337042,3687649985,0.32,9239,10,6
MG,1.5248582363128662,0.8226101590644698,0.9987966914553219,117595.81936371767,0.6806675280792964,0.08690621016220061,369133708,0.32,9239,10,6
MG,1.9236092567443848,0.5980619398302672,0.9996431530396709,117028.42686315661,0.6822082873574221,0.0500639633731563,2995172877,0.32,9239,10,6
MG,2.223942995071411,0.7602455029173315,0.9987822155352979,117031.51241290774,0.6821999085201931,0.09271268127756711,865305066,0.32,9239,10,6
MG,2.0187761783599854,0.7020816897425116,0.9994542006757133,117167.7274204474,0.6818300154805791,0.05702718523100905,404488628,0.32,9239,10,6
MG,1.6453144550323486,0.739962052859685,0.9992371302321447,117923.9903037436,0.6797763770327878,0.05525758330451704,2261209995,0.32,9239,10,6
MG,2.763274908065796,0.8957874402613678,0.9987171286784106,117359.57451981044,0.6813090530109787,0.09095409876425531,4190266092,0.32,9239,10,6
MG,1.8081190586090088,0.7277522594830548,0.9988471055254546,117354.4491070651,0.6813229711139387,0.0638690492666481,3160032368,0.32,9239,10,6
MG,2.1850717067718506,0.7424137506003357,0.9982444403863305,117172.11624718911,0.6818180975833287,0.06659266495444034,3269070126,0.32,9239,10,6
MG,2.071690797805786,0.7597422013875165,0.998974969427851,117169.56448894468,0.6818250269050711,0.07931979830834278,3081541439,0.32,9239,10,6
MG,2.3181145191192627,0.6401912784862133,0.9994682324588154,117016.70244431379,0.6822401251189273,0.050284561328870575,3376120482,0.32,9239,10,6
MG,2.5052292346954346,0.7329597479048638,0.9989724546212542,117702.72290360452,0.6803772305854413,0.08915695109030035,2204291346,0.32,9239,10,6
MG,1.5972399711608887,0.5478302753782611,0.9995879785170634,117155.2696631138,0.6818638446291445,0.04055161954790038,550243861,0.32,9239,10,6
MG,2.4926671981811523,0.5280046280952001,0.999231753953266,116786.45410151259,0.6828653664996174,0.04985494049819566,3606691181,0.32,9239,10,6
MG,2.0246167182922363,0.5358775119194829,0.9996938779730554,117472.24622550685,0.681003092012618,0.04276997961374033,1934392872,0.32,9239,10,6
MG,0.9967432022094727,0.9311817540479034,0.9974963766998785,118133.44501426151,0.6792076009417072,0.07707000326218097,383329927,0.16,9239,10,6
MG,1.5209920406341553,0.920511573526089,0.9980489538706158,118295.80776318432,0.6787667034825807,0.07715475594004126,3324115916,0.16,9239,10,6
MG,1.4504921436309814,0.9711198115102132,0.9971541247292985,118284.68225360602,0.6787969149007607,0.07136461946102099,2811363264,0.16,9239,10,6
MG,1.1947906017303467,0.9754863699241518,0.9983148289776449,118160.93714715609,0.6791329458153336,0.09579501559557951,1884968544,0.16,9239,10,6
MG,1.3385751247406006,0.7567560064447876,0.9987464751289795,118846.76921442394,0.6772705628620268,0.09451210290485869,1859786275,0.16,9239,10,6
MG,1.0781981945037842,0.8342807993286359,0.9989737018879578,118773.60291266054,0.6774692465918551,0.07057597564193847,3687649985,0.16,9239,10,6
MG,1.443143606185913,0.9015865985913297,0.9979960542491461,118552.52086992023,0.6780695968048776,0.07882560988756589,369133708,0.16,9239,10,6
MG,1.2100536823272705,0.9718236428945414,0.9975744251351353,118509.92307141596,0.6781852714978075,0.07947958136123051,2995172877,0.16,9239,10,6
MG,1.673309326171875,0.7688332416218198,0.9989207373616176,118739.73821954738,0.677561206461017,0.0667429212195726,865305066,0.16,9239,10,6
MG,1.0774145126342773,0.997532573596382,0.9972195331511181,119622.2583570058,0.6751647153396554,0.12505790320746168,404488628,0.16,9239,10,6
MG,1.0087432861328125,0.8225321163880547,0.9992475724242018,118969.28051002574,0.6769378823715604,0.08588796895305788,2261209995,0.16,9239,10,6
MG,1.4618005752563477,0.9209506702062545,0.9984055696694822,118368.5856251034,0.6785690745645335,0.09624505694223635,4190266092,0.16,9239,10,6
MG,1.3378455638885498,0.9257689729235588,0.9978800108176155,119052.11987393317,0.6767129313572128,0.09715142610922535,3160032368,0.16,9239,10,6
MG,1.0657823085784912,0.836489597480465,0.9985596718196691,117726.67938962986,0.6803121765389419,0.08140385486566797,3269070126,0.16,9239,10,6
MG,0.9389040470123291,0.7610613403176824,0.9982446929655088,117727.59372083221,0.6803096936645968,0.10501496064411926,3081541439,0.16,9239,10,6
MG,1.1523582935333252,0.8864543626704441,0.9988868750490137,117870.76107126633,0.6799209214772874,0.08659522205850086,3376120482,0.16,9239,10,6
MG,1.5360817909240723,0.936203445264275,0.9985647250769897,118792.17740531628,0.6774188073952365,0.07782735003715378,2204291346,0.16,9239,10,6
MG,1.2214975357055664,0.8381374894470442,0.9972613161250853,118174.2840935894,0.6790967020660218,0.09201344592215188,550243861,0.16,9239,10,6
MG,0.9119980335235596,1.0690617986538888,0.9965510931048177,118814.17205774666,0.6773590807249548,0.09268061246531722,3606691181,0.16,9239,10,6
MG,0.8805100917816162,1.0206938350118562,0.9972643927849508,119383.54710524656,0.6758129378233457,0.0884971251542434,1934392872,0.16,9239,10,6
MG,0.8748724460601807,1.0120736768599368,0.9985415913180938,119838.39567358686,0.6745777925735945,0.08289713360803135,383329927,0.08,9239,10,6
MG,1.0400609970092773,1.2094572425648948,0.9975842183832481,120609.6824718468,0.6724833565538381,0.09420582137473867,3324115916,0.08,9239,10,6
MG,0.810560941696167,1.3632148223829967,0.9951398105177618,122554.84041064826,0.6672012632257371,0.11704129494365106,2811363264,0.08,9239,10,6
MG,0.7477977275848389,1.2636612018801656,0.9972899076685535,120325.84186138293,0.6732541282042362,0.09393077447462521,1884968544,0.08,9239,10,6
MG,0.9665300846099854,1.0177029944958769,0.9980297679607589,120618.36893815278,0.6724597683789117,0.0850246029799468,1859786275,0.08,9239,10,6
MG,0.7210676670074463,1.3858330629941717,0.9968420699573263,121974.61094320609,0.668776881399258,0.11730575080969673,3687649985,0.08,9239,10,6
MG,0.4607884883880615,0.9824095319739042,0.9982519105389139,120388.78650483012,0.6730832014766118,0.07066268082068095,369133708,0.08,9239,10,6
MG,0.41952061653137207,1.001231209353006,0.9982840022190836,119979.1053518806,0.6741956942163925,0.07897807516513976,2995172877,0.08,9239,10,6
MG,0.7225251197814941,1.3870798101587207,0.9952291933536895,120603.29172823935,0.6725007106737773,0.12338808804021194,865305066,0.08,9239,10,6
MG,0.9922139644622803,1.1444905455270455,0.9981976292362028,120439.78723727848,0.6729447085433543,0.1037235933496704,404488628,0.08,9239,10,6
MG,0.8639011383056641,1.2680877788416147,0.9978663186319848,120869.49314938435,0.6717778383956385,0.09611269567428532,2261209995,0.08,9239,10,6
MG,0.8099441528320312,1.0996136029428978,0.9983473237510282,119857.42361889465,0.6745261220223489,0.10208728067752752,4190266092,0.08,9239,10,6
MG,0.9073548316955566,1.1719814513346676,0.9965613575768927,120559.90992774646,0.6726185143309371,0.11785707875609235,3160032368,0.08,9239,10,6
MG,0.8566482067108154,1.928547529352521,0.9732819016093192,120354.19332210779,0.6731771395656536,0.18428432479963686,3269070126,0.08,9239,10,6
MG,0.7598416805267334,0.9328906183529773,0.997831097619533,119344.57841910554,0.6759187576300383,0.07950292916438804,3081541439,0.08,9239,10,6
MG,0.6906843185424805,1.1614622992005752,0.998256609831711,121481.51483262655,0.6701158881831542,0.11353222524442237,3376120482,0.08,9239,10,6
MG,0.7496786117553711,1.3150460738961416,0.9979849431549842,120792.05281872909,0.671988128288156,0.11607946423043673,2204291346,0.08,9239,10,6
MG,1.3107163906097412,1.2559565909372765,0.9953669319343574,120426.27321373973,0.6729814059920015,0.1269483937911648,550243861,0.08,9239,10,6
MG,0.7308743000030518,1.3196703402823393,0.9937443103721986,120469.84039652743,0.6728630989276051,0.12267140847938801,3606691181,0.08,9239,10,6
MG,0.7196199893951416,1.2920430881911324,0.9976192806976196,121949.40007717535,0.6688453417255894,0.11312102923620913,1934392872,0.08,9239,10,6
MG,0.654425859451294,1.690887367702257,0.9900624053761518,123336.85514076854,0.6650776954135572,0.17083185952168448,383329927,0.04,9239,10,6
MG,0.47287845611572266,1.330056830691254,0.9969677984781392,123376.58313623435,0.6649698136957786,0.13171442889664933,3324115916,0.04,9239,10,6
MG,0.8363759517669678,3.5040528211682336,0.9237676782148171,130193.3204436973,0.6464589041532082,0.31736978234981894,2811363264,0.04,9239,10,6
MG,1.1746644973754883,1.516309374281598,0.9975272832320289,124159.67854640617,0.6628433112875044,0.12361091789998657,1884968544,0.04,9239,10,6
MG,1.0021231174468994,1.1061204820761124,0.9971410890920782,121640.92509400286,0.6696830082296809,0.08881550365792613,1859786275,0.04,9239,10,6
MG,1.34647798538208,1.3232143232183653,0.9963985186331078,123911.74182761695,0.6635165856072827,0.09990444343316435,3687649985,0.04,9239,10,6
MG,0.8129222393035889,1.5263049850292878,0.9944831574199865,123741.34413758434,0.6639793020189894,0.13144058895497357,369133708,0.04,9239,10,6
MG,0.4181387424468994,2.89052942983208,0.9484826665838382,124938.93036356558,0.6607272461895389,0.254042225145404,2995172877,0.04,9239,10,6
MG,0.36554503440856934,1.8259701226747305,0.9945521164157212,123542.77497495746,0.6645185183099421,0.16788615553727496,865305066,0.04,9239,10,6
MG,0.28806614875793457,1.4036541609692677,0.9957494934684089,123759.2259287834,0.6639307438592106,0.11912347073961482,404488628,0.04,9239,10,6
MG,0.2946944236755371,1.5307193841188427,0.9929054164343109,123360.62007631922,0.6650131615240407,0.11877611911100339,2261209995,0.04,9239,10,6
MG,0.7336540222167969,1.595536601352121,0.99239625609928,122906.02408352804,0.666247620902688,0.12338084505395708,4190266092,0.04,9239,10,6
MG,0.7835605144500732,1.2449761498031673,0.9977353657168323,122501.26029072155,0.6673467605081626,0.1086677623339825,3160032368,0.04,9239,10,6
MG,0.8486731052398682,2.2579956253982885,0.9602407884557441,122982.09843710272,0.6660410403328325,0.20139678643658832,3269070126,0.04,9239,10,6
MG,0.6333503723144531,2.346074484838951,0.956467467072533,123860.85727026685,0.6636547630660486,0.21564617208447054,3081541439,0.04,9239,10,6
MG,0.6554443836212158,1.6318341463553196,0.9938148619601007,123792.59461179412,0.6638401309098031,0.1605183846564789,3376120482,0.04,9239,10,6
MG,0.6522955894470215,1.5634163527308278,0.9963803382251722,124220.78190541524,0.662677384583812,0.12728704393267093,2204291346,0.04,9239,10,6
MG,0.6850674152374268,1.5453565503225832,0.9958216425495904,123856.44068293985,0.6636667563474105,0.12782196632790427,550243861,0.04,9239,10,6
MG,0.7495949268341064,1.3679364394669271,0.9971272974296816,123090.5238043543,0.6657466103035109,0.11372122768458519,3606691181,0.04,9239,10,6
MG,1.1223804950714111,1.297879994711683,0.9983683508593798,123755.66349620678,0.6639404176759067,0.12574644648620223,1934392872,0.04,9239,10,6
MG,0.8653295040130615,1.8596717705869008,0.9935309105263587,126552.8158060501,0.6563447262110742,0.15340361045977705,383329927,0.02,9239,10,6
MG,0.6629676818847656,2.4089168759585564,0.9894948122296507,130653.29493750351,0.6452098394081996,0.19566583210551905,3324115916,0.02,9239,10,6
MG,0.63411545753479,2.088677657508177,0.9871748004727796,129035.75117644659,0.6496022935826172,0.1905098844665909,2811363264,0.02,9239,10,6
MG,1.1185531616210938,2.3955165772234657,0.9862311070876096,129938.05719482731,0.647152073729246,0.21812051001244326,1884968544,0.02,9239,10,6
MG,1.0557060241699219,2.2764967460235668,0.9900745400106955,130597.51889901486,0.6453612997266097,0.20016690101606863,1859786275,0.02,9239,10,6
MG,0.764869213104248,2.1284776811740183,0.9884278713382239,128385.9337485348,0.6513668784690103,0.16250926844300514,3687649985,0.02,9239,10,6
MG,0.590562105178833,1.9946083040433529,0.9924782450182904,126863.90959133848,0.6554999483270233,0.1825330315698721,369133708,0.02,9239,10,6
MG,0.5946178436279297,2.507258970483661,0.9894654944568448,129745.3345034726,0.6476754138765276,0.2125560137966711,2995172877,0.02,9239,10,6
MG,0.9819104671478271,1.7372668163746132,0.9897229487168134,127371.21098923536,0.6541223669616671,0.1628942886548352,865305066,0.02,9239,10,6
MG,0.9939706325531006,2.14692104445561,0.9891788690306623,129923.9509937357,0.6471903792411967,0.16947983807529088,404488628,0.02,9239,10,6
MG,0.7601628303527832,1.7302119887508682,0.9967821542920277,127334.9860939631,0.654220735980353,0.14482240031510257,2261209995,0.02,9239,10,6
MG,0.8860592842102051,1.5739866936649918,0.9947416179122331,124725.58154644325,0.6613065967610274,0.1406171941488277,4190266092,0.02,9239,10,6
MG,1.0990779399871826,1.8732807825925815,0.9907512043463367,127575.05629178567,0.6535688232667891,0.15044300777375,3160032368,0.02,9239,10,6
MG,0.6852691173553467,2.6566708206659517,0.9471578532822615,128967.87429010548,0.6497866138587874,0.23979882764735114,3269070126,0.02,9239,10,6
MG,0.8719990253448486,1.9924799909566018,0.9959303491094113,128186.37374657726,0.6519087853927973,0.15973258215034644,3081541439,0.02,9239,10,6
MG,1.0291521549224854,2.2006797038675994,0.9874703848399053,129326.57488311133,0.6488125592736521,0.20512584076000617,3376120482,0.02,9239,10,6
MG,1.1978108882904053,1.6042618961091761,0.9972786745885239,126462.47528400278,0.6565900466856971,0.13211363005265103,2204291346,0.02,9239,10,6
MG,1.0119709968566895,1.713361619015786,0.9939344758281315,127418.51137993697,0.6539939223386586,0.1433497014002332,550243861,0.02,9239,10,6
MG,1.1106665134429932,2.798093356468467,0.962243976467652,130081.20747012617,0.6467633479096152,0.24658960885114903,3606691181,0.02,9239,10,6
MG,1.025519609451294,1.8256952783877747,0.9926207517135088,129220.97057230584,0.6490993286996186,0.14935028345411985,1934392872,0.02,9239,10,6
MG,0.8164267539978027,2.3414567644703737,0.9873026528068127,133332.95069435885,0.6379332108565798,0.19026533958862024,383329927,0.01,9239,10,6
MG,0.5790815353393555,3.6271957570485536,0.9292689764706132,138024.02371090525,0.6251945612137638,0.2867205107714115,3324115916,0.01,9239,10,6
MG,0.589533805847168,2.6308809816920795,0.9798008883194608,138244.58042657323,0.6245956375309828,0.21301122697046262,2811363264,0.01,9239,10,6
MG,0.662013053894043,2.7151612529182643,0.9849545365995788,135704.47765495736,0.631493308735466,0.21771807572355031,1884968544,0.01,9239,10,6
MG,1.0406484603881836,2.05177846859078,0.9945145253959242,131063.4208190614,0.6440961390040087,0.17233085817610708,1859786275,0.01,9239,10,6
MG,0.7187113761901855,2.6206311442007553,0.9844850726163684,134197.50074308793,0.6355855176677095,0.2171251364991215,3687649985,0.01,9239,10,6
MG,0.5652952194213867,2.382690060792476,0.986989306941604,134097.12195530176,0.6358580971403949,0.20245616158074542,369133708,0.01,9239,10,6
MG,0.5783755779266357,2.2227820082940686,0.9915022556676494,131590.93591006112,0.6426636671789399,0.17347860403233173,2995172877,0.01,9239,10,6
MG,0.6047170162200928,4.175374123709961,0.8595992429932524,139618.22617019046,0.6208654905476456,0.3327992951909517,865305066,0.01,9239,10,6
MG,1.0809738636016846,4.1911763945723735,0.8411241594082068,139043.83360195078,0.6224252585705338,0.33874094850148223,404488628,0.01,9239,10,6
MG,0.836773157119751,2.597971582579832,0.9897711124156507,133523.0715775175,0.6374169359421203,0.2172058030414741,2261209995,0.01,9239,10,6
MG,1.0042085647583008,3.448285579158575,0.8987408014327308,137924.53968870395,0.6254647109427086,0.2976532122150904,4190266092,0.01,9239,10,6
MG,0.7331345081329346,2.341147192504144,0.993567491235336,133363.5721208202,0.6378500581062648,0.1812042584708113,3160032368,0.01,9239,10,6
MG,0.6201143264770508,3.364891645767965,0.9329023864497357,132177.89765674243,0.6410697674424968,0.292406381788814,3269070126,0.01,9239,10,6
MG,0.6592748165130615,2.3690168859351517,0.991965078658419,133914.4205198004,0.6363542244801063,0.20670593082909758,3081541439,0.01,9239,10,6
MG,0.5692288875579834,2.586232660662983,0.9899037431989194,135310.56003603706,0.632562995461266,0.21308914342419635,3376120482,0.01,9239,10,6
MG,0.5733311176300049,2.1137434478928245,0.994446652073957,130998.57536088693,0.6442722274105841,0.1824840663568005,2204291346,0.01,9239,10,6
MG,0.7852697372436523,2.062114660339845,0.9961414143218192,132657.2133686934,0.6397681814511247,0.16457574015948673,550243861,0.01,9239,10,6
MG,0.6957027912139893,2.9808059405867784,0.9720104924244227,137475.172283237,0.6266849720469281,0.2559745598779856,3606691181,0.01,9239,10,6
MG,0.9623327255249023,3.2010712254237146,0.9592669784962212,141947.50583248134,0.6145403113331245,0.27502023799562697,1934392872,0.01,9239,10,6
MG,0.8621370792388916,3.68534000110758,0.9023725811928957,143782.98296172594,0.609556057198862,0.31250887920724624,383329927,0.005,9239,10,6
MG,0.5553030967712402,3.0535012903493066,0.9683800991650321,144070.68423770007,0.6087748018776383,0.24482379363359677,3324115916,0.005,9239,10,6
MG,0.8989815711975098,4.2984935807079925,0.9024589654290867,151299.20046767296,0.5891457030837712,0.35278379169814267,2811363264,0.005,9239,10,6
MG,0.7167065143585205,3.542819001509127,0.9640278038878781,147211.19570300748,0.6002467156349623,0.29114584475211164,1884968544,0.005,9239,10,6
MG,0.5694308280944824,3.0569336748549265,0.984031646086163,142963.00915455818,0.6117827032154456,0.23960650149160626,1859786275,0.005,9239,10,6
MG,1.0101783275604248,3.3433498611423715,0.9782419823604253,143771.22524476334,0.6095879853817016,0.2708040430575213,3687649985,0.005,9239,10,6
MG,0.2718510627746582,4.033899081800024,0.9566532961428518,148218.0589919425,0.597512569602548,0.3267038612982036,369133708,0.005,9239,10,6
MG,0.2421894073486328,3.012604915501054,0.9754223515292835,145624.72026923465,0.6045548034959876,0.24603959450858612,2995172877,0.005,9239,10,6
MG,0.24683213233947754,3.044893454370295,0.9829400088000457,147125.07972452804,0.6004805643247245,0.23118071014664032,865305066,0.005,9239,10,6
MG,0.24810791015625,4.305135881099815,0.847916959105306,153351.29655495266,0.5835732182818837,0.3314203386422006,404488628,0.005,9239,10,6
MG,0.22791647911071777,5.1693389947843995,0.6919548259104641,154875.0783947436,0.5794353754214728,0.40696442374675773,2261209995,0.005,9239,10,6
MG,0.23301172256469727,3.0789511254514395,0.9675948656976258,144635.644061364,0.6072406485548192,0.236832416540988,4190266092,0.005,9239,10,6
MG,0.22564053535461426,3.1317744379518584,0.973288320497697,136453.30603803106,0.6294598587377948,0.23762642819914756,3160032368,0.005,9239,10,6
MG,0.23477411270141602,2.488983488248662,0.9883106455695078,136228.61539222774,0.630070008143871,0.1899803188095989,3269070126,0.005,9239,10,6
MG,0.2657279968261719,2.6418399660982628,0.9936594629340659,144624.9103589248,0.6072697960172997,0.2149035850470378,3081541439,0.005,9239,10,6
MG,0.5771670341491699,5.071559035958253,0.8338424259634875,156539.9372536975,0.5749144366865294,0.394178278095142,3376120482,0.005,9239,10,6
MG,0.5887453556060791,3.162907231630991,0.9687751365003018,136030.15852449104,0.6306089194970714,0.24642719398097193,2204291346,0.005,9239,10,6
MG,0.7684054374694824,3.7623250403894737,0.8891932373700066,150023.49865133266,0.5926098824793473,0.30158616128039345,550243861,0.005,9239,10,6
MG,0.5560126304626465,3.7628067811143318,0.9613471844069199,148792.23490875948,0.5959533898984856,0.32443305927141636,3606691181,0.005,9239,10,6
MG,0.5614309310913086,6.828227843068091,0.6859401086918058,152425.00119582546,0.5860885813990356,0.5508466210785449,1934392872,0.005,9239,10,6
AS,10.219674587249756,0.0,1.0,290304.84375,0.6123580932617188,0.00868071343898304,383329927,1.0,13987,10,5
AS,4.668654441833496,0.0,1.0,290473.21875,0.612133264541626,0.06770379405954188,3324115916,1.0,13987,10,5
AS,7.308049917221069,0.0,0.9999999999999998,290479.40625,0.6121249794960022,0.0287350075170677,2811363264,1.0,13987,10,5
AS,5.01535701751709,0.0,1.0,290476.71875,0.6121285557746887,0.009869958340936645,1884968544,1.0,13987,10,5
AS,5.327850103378296,0.0,1.0,290491.59375,0.6121087074279785,0.02937394773237869,1859786275,1.0,13987,10,5
AS,6.1870832443237305,0.0,1.0,290532.25,0.6120544075965881,0.02125654949408547,3687649985,1.0,13987,10,5
AS,5.244385719299316,0.0,1.0,290407.1875,0.6122214198112488,0.020095132403122995,369133708,1.0,13987,10,5
AS,11.93934679031372,0.0,1.0,290379.15625,0.6122588515281677,0.019022691447049322,2995172877,1.0,13987,10,5
AS,6.066148996353149,0.0,1.0,290447.78125,0.612167239189148,0.052517050626588804,865305066,1.0,13987,10,5
AS,7.394915580749512,0.0,1.0,290343.3125,0.6123067140579224,0.04216127704272878,404488628,1.0,13987,10,5
AS,6.038724184036255,0.0,1.0,290419.9375,0.612204372882843,0.021496138520786252,2261209995,1.0,13987,10,5
AS,4.992581844329834,0.0,1.0,290196.3125,0.6125029921531677,0.012616273902114047,4190266092,1.0,13987,10,5
AS,7.668006181716919,0.0,1.0,290545.15625,0.612037181854248,0.03140783843194297,3160032368,1.0,13987,10,5
AS,7.251849889755249,0.0,1.0,290416.34375,0.6122092008590698,0.02244701562486949,3269070126,1.0,13987,10,5
AS,8.143064737319946,0.0,1.0,290281.6875,0.6123889684677124,0.05471370312406389,3081541439,1.0,13987,10,5
AS,6.779449224472046,0.0,1.0,290352.375,0.612294614315033,0.016167116080116773,3376120482,1.0,13987,10,5
AS,8.084020137786865,0.0,1.0,290355.625,0.6122902631759644,0.010542101373274392,2204291346,1.0,13987,10,5
AS,7.1323957443237305,0.0,1.0,290279.0625,0.6123924851417542,0.007815387734211515,550243861,1.0,13987,10,5
AS,4.16856575012207,0.0,1.0,290383.3125,0.6122533082962036,0.019181618426514436,3606691181,1.0,13987,10,5
AS,4.920097827911377,0.0,0.9999999999999998,290565.8125,0.612009584903717,0.030429679578945434,1934392872,1.0,13987,10,5
AS,3.0492587089538574,0.48843584442019566,0.9995268531702255,291056.4731906532,0.6113544298124739,0.07627995350395234,383329927,0.64,13987,10,5
