celltype,log10_corset_size,coreset_size,coreset_time,full_time,time_saving
AS,-0.9761945436150223,0.10563442104148948,1.433918887127698,6.727511096000671,4.7
EC,-0.8367381802414477,0.1456336786492988,0.22773143430822856,0.6325271129608154,2.8
MG,-0.8134954530125187,0.15364008790966346,1.176384252134996,5.097027325630188,4.3
NEU,-1.1388936342175262,0.0726283814373477,0.662170891704578,4.067744874954224,6.1
OL,-1.0691654525307388,0.08527751716208047,4.259451903582009,29.3423890709877,6.9
OPC,-0.8599809074703768,0.13804449506301825,0.33286101059661877,1.2186444520950317,3.7
