celltype,time,l2_distance,mahalanobis_to_bootstrap_mean,scaled_euclid_to_bootstrap_mean,mahalanobis_bootstrap_percentile,scaled_euclid_bootstrap_percentile,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
T4,47.787267446517944,0.27330974377868117,3.863821786522556,3.0583186995858904,72.0,57.5,0.99948335,952943.7575712949,0.5946992819432467,0.028361042722015284,1859786275,0.64,249824,10,4
T4,47.995349645614624,0.30691724002884613,2.8239990857952924,2.336120428896095,37.5,26.5,0.99943686,953882.8697693825,0.5942998639868389,0.031848454563807235,3687649985,0.64,249824,10,4
T4,48.98279333114624,0.4015632611626665,3.764060557225492,3.2329210156887833,81.5,62.5,0.9986497,953077.5775104181,0.5946423663939439,0.04166976503643598,369133708,0.64,249824,10,4
T4,42.95159029960632,0.3516245988363541,2.9015706314083873,2.73304134538919,39.0,41.0,0.99878716,953626.2240288955,0.5944090191201603,0.03648768657799751,2995172877,0.64,249824,10,4
T4,48.87108540534973,0.19379043447515265,2.276597603444625,2.165750935147758,18.0,19.0,0.9997761,953738.973124535,0.5943610653043555,0.020109414012397228,865305066,0.64,249824,10,4
T4,49.2314453125,0.42746015423580974,3.4214630412480074,3.4139219780080348,54.0,60.0,0.9979014,952226.7138246984,0.5950042509858211,0.0443570563150434,404488628,0.64,249824,10,4
T4,56.554115295410156,0.27651754455438265,2.9265746552682743,2.6618646065476828,33.5,35.0,0.9993124,952526.0081368954,0.5948769568001149,0.028693912577240986,2261209995,0.64,249824,10,4
T4,67.09297943115234,0.35700698489887545,3.2086975537811324,3.110476852617042,62.0,57.0,0.99915016,952818.2726517546,0.5947526524885606,0.037046210686779955,4190266092,0.64,249824,10,4
T4,44.980387449264526,0.3036879760109984,3.063965721930732,2.632687426992942,51.5,39.0,0.9984555,954517.9664627402,0.5940297482073836,0.031513357492240664,3160032368,0.64,249824,10,4
T4,44.94638133049011,0.2572048081345476,2.65930290717359,2.1615100770888014,34.5,17.0,0.9991921,955164.7416178966,0.5937546654097647,0.02668985178120329,3269070126,0.64,249824,10,4
T4,47.79331421852112,0.2712639027842778,2.432266966745934,2.5498152980900852,31.5,38.0,0.9992361,954168.3039791686,0.5941784647025,0.028148748117942515,3081541439,0.64,249824,10,4
T4,46.01467323303223,0.24020757917284513,2.9168540087829746,2.4572759044679677,39.0,27.0,0.9996222,952619.0499961543,0.594837384756049,0.024926068572913882,3376120482,0.64,249824,10,4
T4,55.274569034576416,0.24282956265298378,3.290964122640072,2.6772491355090655,67.0,36.0,0.9997145,952955.9526296671,0.5946940952091129,0.02519814883053121,2204291346,0.64,249824,10,4
T4,54.698243618011475,0.23074380745514586,2.5897198460552064,2.3066465645355114,28.0,24.5,0.99985933,953621.7730759429,0.5944109121746176,0.023944023694870985,550243861,0.64,249824,10,4
T4,45.207396268844604,0.22849192667953386,3.2143393743575297,2.6350468162975575,55.0,39.0,0.999525,953510.7941235037,0.5944581131230002,0.0237103485759417,3606691181,0.64,249824,10,4
T4,56.07632350921631,0.20911028940244442,2.634344209477635,2.335261875590601,35.0,23.0,0.99977326,953455.5980194263,0.5944815888217903,0.021699138015943305,1934392872,0.64,249824,10,4
T4,23.84434700012207,0.298345296350888,3.5839683814634196,3.385138209746382,67.5,55.0,0.99916303,954066.0525785264,0.5942219536972841,0.03095895367188827,383329927,0.32,249824,10,4
T4,22.434988021850586,0.369209818468356,3.8294691446836655,3.533303498426413,73.5,67.0,0.9982919,953696.5645111931,0.5943791022989869,0.038312484912531426,3324115916,0.32,249824,10,4
T4,25.365417957305908,0.19407915471928217,3.059509695313106,2.921292986727056,54.0,52.0,0.999874,954282.6264389122,0.5941298417122596,0.02013937418529578,2811363264,0.32,249824,10,4
T4,31.82092547416687,0.38245184053762077,3.781874440032098,3.1235509938080237,65.5,46.0,0.9984157,953438.8288257939,0.5944887210015926,0.0396865945525317,1884968544,0.32,249824,10,4
T4,22.00148367881775,0.3872720891931325,4.272025028066915,4.012218005144061,84.0,77.5,0.9981917,954192.5107782845,0.5941681692018626,0.04018678629893501,1859786275,0.32,249824,10,4
T4,30.87035584449768,0.28749743114433907,3.395048147890577,3.0451371737141657,63.0,55.5,0.99917567,952753.2590377178,0.5947803037158689,0.029833282979317834,3687649985,0.32,249824,10,4
T4,33.41003465652466,0.26007412997667895,2.8609278135603193,2.7472782254017085,42.0,41.5,0.99944955,953671.7828523816,0.5943896422957403,0.026987598060654615,369133708,0.32,249824,10,4
T4,24.993261337280273,0.27895415698851944,3.3065713346472716,2.7553906969392523,60.0,42.5,0.99910796,955191.2006204611,0.5937434120145321,0.02894675709125695,2995172877,0.32,249824,10,4
T4,23.446417331695557,0.4542547070120711,3.549276959643596,3.482024037625238,52.0,55.0,0.9966515,955430.044124964,0.5936418284288176,0.04713749672488185,865305066,0.32,249824,10,4
T4,25.117916345596313,0.283742639470059,3.4202141609169603,3.0877397316916344,62.5,59.0,0.998808,954241.7252921822,0.5941472375596089,0.029443652497746872,404488628,0.32,249824,10,4
T4,23.948249340057373,0.5289121249126763,3.6418674795874924,3.828110347753216,71.5,78.0,0.9968547,952755.611698687,0.5947793030952417,0.054884612467337765,2261209995,0.32,249824,10,4
T4,24.775851249694824,0.32592083931490545,3.3251701828693228,3.0522369912113465,64.0,58.5,0.99906695,953467.6993455448,0.5944764419533352,0.033820436549419956,4190266092,0.32,249824,10,4
T4,25.941917657852173,0.5263845311655999,3.898819184608305,3.7517840429160008,82.0,64.5,0.99535596,955150.6424274967,0.5937606619987006,0.05462232692546999,3160032368,0.32,249824,10,4
T4,21.43484854698181,0.3128626915071167,3.4472155875652786,3.0746838741156597,49.5,39.5,0.9987313,952094.0168092891,0.5950606889394799,0.03246540733338519,3269070126,0.32,249824,10,4
T4,34.96922492980957,0.3387579363719463,4.070252078309471,3.7174137033102026,74.5,77.5,0.9985311,953208.7663130189,0.5945865699049353,0.035152527579281695,3081541439,0.32,249824,10,4
T4,24.927131414413452,0.27523411116473473,3.2670249985570003,2.662667195612331,60.5,38.0,0.9997476,953966.9133461285,0.5942641190420479,0.02856073214725916,3376120482,0.32,249824,10,4
T4,25.061808824539185,0.24604445911816883,3.498873153059211,3.306361183449953,64.0,56.0,0.9995816,954728.8161766055,0.5939400707843955,0.025531754997422218,2204291346,0.32,249824,10,4
T4,25.903780937194824,0.49751805869161425,3.9826798367730945,4.256984279373488,80.5,84.0,0.9959728,955689.571166709,0.5935314478365333,0.05162688575403657,550243861,0.32,249824,10,4
T4,23.300305128097534,0.5806813451829673,4.540256514080042,4.162350129313515,80.5,70.5,0.9953458,953488.4186981331,0.5944676297139823,0.06025664585140941,3606691181,0.32,249824,10,4
T4,25.780709505081177,0.3648226066823922,3.7970506436548885,3.60871995384497,78.0,73.5,0.99808025,954843.9848839976,0.5938910878728303,0.03785722891187816,1934392872,0.32,249824,10,4
T4,13.038703441619873,0.38819086572784495,4.667262413337883,4.241259122267904,78.0,75.0,0.99839145,954644.7687142685,0.5939758173817843,0.040282126699876096,383329927,0.16,249824,10,4
T4,14.224382400512695,0.24041494262736363,3.725076556042175,3.040985072822902,68.5,45.5,0.9997047,953795.2013397762,0.5943371506338083,0.024947586443851352,3324115916,0.16,249824,10,4
T4,12.751325607299805,0.47826972912977084,4.635269574240746,4.218880527054177,78.5,70.0,0.99604684,955729.1019718888,0.5935146348152008,0.04962950838474332,2811363264,0.16,249824,10,4
T4,12.568201780319214,0.43863502217424766,4.4752418618225045,4.520734377376945,92.5,90.5,0.9978076,954802.6265668104,0.5939086781613655,0.04551665971093094,1884968544,0.16,249824,10,4
T4,15.428771257400513,0.4840258638768127,4.3970554825335775,3.9391179999398718,93.0,86.0,0.9985714,954075.8209026695,0.5942177990882027,0.050226815971430486,1859786275,0.16,249824,10,4
T4,11.821473836898804,0.6307298273531987,6.267604130915834,5.636463434633654,99.5,98.0,0.9953233,956175.7261062466,0.5933246791321729,0.06545012019073398,3687649985,0.16,249824,10,4
T4,10.653945684432983,0.5527598397553243,4.331761557671268,4.470929218489439,84.5,86.0,0.99697906,955792.5577046792,0.5934876461772457,0.05735926284066096,369133708,0.16,249824,10,4
T4,10.905173778533936,0.3036158934575896,4.43171518384764,3.8306982616466994,83.5,77.0,0.99951893,957790.6270336314,0.5926378384867945,0.031505877567271745,2995172877,0.16,249824,10,4
T4,14.73831295967102,0.2614289838925995,3.3407032981948643,3.4432023012557824,61.0,57.5,0.9996692,955273.7606752836,0.5937082980330022,0.02712818971779886,865305066,0.16,249824,10,4
T4,14.871588706970215,0.41974044146875783,4.502967651919897,4.012221173070026,90.0,83.5,0.9972504,953691.1012856241,0.594381425887581,0.0435559904600136,404488628,0.16,249824,10,4
T4,13.099262714385986,0.5110833403495965,3.131900901906353,3.672214317116614,53.5,68.5,0.9962819,955143.2826059177,0.5937637922369199,0.05303453967562432,2261209995,0.16,249824,10,4
T4,10.494854927062988,0.3863704563898569,4.425048028431211,4.112161269326137,87.5,82.5,0.9994006,954787.107324441,0.5939152787188761,0.04009322488359822,4190266092,0.16,249824,10,4
T4,12.338719844818115,0.43865184902168214,4.425431078159545,3.4319579863269505,89.5,69.5,0.99897337,955815.1062634181,0.5934780559501462,0.045518405813841034,3160032368,0.16,249824,10,4
T4,12.56917953491211,0.5191684652034374,4.573240692756417,3.9255146644908043,93.0,74.0,0.9955921,954978.4720069646,0.5938338885606204,0.053873523929249365,3269070126,0.16,249824,10,4
T4,11.907196283340454,0.5267495287342588,4.94491607464091,4.596490329531045,98.0,93.0,0.9977505,955089.4896353476,0.593786671162801,0.054660202309988117,3081541439,0.16,249824,10,4
T4,12.179114580154419,0.3474898969429657,3.996552908980118,3.4213449328035916,75.5,64.0,0.9993037,953993.5323230522,0.5942527976074141,0.03605863324305259,3376120482,0.16,249824,10,4
T4,14.831911087036133,0.4831200635132333,4.969005428989726,4.633337803154498,99.0,94.0,0.9986351,954214.4364231733,0.5941588439090039,0.050132822093078705,2204291346,0.16,249824,10,4
T4,11.59203052520752,0.42603479575261816,3.8416136476874665,4.318330880670175,84.0,90.5,0.99853134,956241.9274432041,0.5932965227491839,0.04420914847876545,550243861,0.16,249824,10,4
T4,12.837644577026367,0.3857315499492698,3.8131483545670677,3.5766873134167954,82.0,79.0,0.99923867,954377.3677701779,0.5940895468582491,0.040026926285508226,3606691181,0.16,249824,10,4
T4,13.922729969024658,0.3136793753804759,4.219158749526841,3.404274617504844,75.5,58.5,0.9990665,955406.5692431135,0.5936518126344906,0.03255015369442777,1934392872,0.16,249824,10,4
T4,7.456063985824585,0.403905086268094,6.953475253789903,5.649297384729348,98.0,98.5,0.9986985,956732.1006726419,0.5930880450081999,0.04191277357665218,383329927,0.08,249824,10,4
T4,7.138323068618774,0.4823490966684511,6.0090172523845755,5.41284600403299,99.5,99.5,0.99818385,956600.7403983155,0.5931439144266053,0.05005281973633935,3324115916,0.08,249824,10,4
T4,6.177597284317017,0.3165960846022053,5.6377500211302145,4.6458518097329415,97.0,95.0,0.9993862,958940.4598930434,0.5921487979953046,0.03285281730861691,2811363264,0.08,249824,10,4
T4,8.364611387252808,0.43691287519845357,5.439439170876231,4.599791658278064,99.0,90.5,0.99756634,956805.2728223944,0.5930569238380354,0.045337954468743766,1884968544,0.08,249824,10,4
T4,7.037216901779175,0.79569228864692,5.672524251906152,5.273033387640044,99.5,93.0,0.98858124,960589.6115727135,0.5914473900112087,0.08256808805970448,1859786275,0.08,249824,10,4
T4,7.450720310211182,0.5196719370154993,6.086035752631668,5.206804643190269,99.0,94.5,0.99698687,957589.577674688,0.5927233476775492,0.053925768629250914,3687649985,0.08,249824,10,4
T4,7.069926500320435,0.3953104361779963,4.753142701601872,3.9744852972821456,93.5,73.0,0.99865544,957922.0007505447,0.5925819633510631,0.041020916466049426,369133708,0.08,249824,10,4
T4,7.550983905792236,0.5070110008661058,6.5329165048202995,5.113144771773435,100.0,95.0,0.99801517,959743.6101949459,0.5918072065934172,0.0526119576173595,2995172877,0.08,249824,10,4
T4,7.596724510192871,0.5795714801197615,6.065620869011163,5.771714965497578,98.0,96.5,0.9973519,957383.3453176229,0.5928110612721248,0.06014147641018106,865305066,0.08,249824,10,4
T4,7.726879596710205,0.2951595612724947,4.338853253818787,3.577816063279824,89.0,76.0,0.99955815,956716.2018039695,0.5930948070262497,0.030628373549093608,404488628,0.08,249824,10,4
T4,6.753587961196899,0.601188784921424,6.007133755530785,6.363979561904462,100.0,99.5,0.9951264,958320.5641084014,0.5924124486091414,0.06238467965840203,2261209995,0.08,249824,10,4
T4,10.383087396621704,0.4964680106485445,5.979319804375141,5.052814840406517,97.5,82.5,0.9985381,957910.3974488927,0.5925868984025328,0.05151792345727416,4190266092,0.08,249824,10,4
T4,5.973824501037598,0.6154067680546697,5.914871748912622,5.19906708700923,98.0,98.5,0.99775666,960214.9157866494,0.5916067535307638,0.063860063673212,3160032368,0.08,249824,10,4
T4,8.795542001724243,0.5720035824731271,5.102726010282968,4.241410077755,92.0,75.0,0.99673194,957640.316080304,0.5927017679021785,0.059356164238340475,3269070126,0.08,249824,10,4
T4,8.414286375045776,0.6400901626996668,6.239557262925658,6.00159641315711,99.0,98.5,0.9979355,957306.726047752,0.5928436485521704,0.06642143159362543,3081541439,0.08,249824,10,4
T4,6.68871545791626,0.39016197169206823,4.812834339930841,4.574373585495965,95.5,89.0,0.99893796,956413.9426630965,0.5932233621963336,0.04048666613446803,3376120482,0.08,249824,10,4
T4,8.975718259811401,0.40084707699177874,6.04575543277975,4.938292627329313,100.0,95.5,0.9987553,957975.6827299409,0.5925591316313281,0.041595447415752,2204291346,0.08,249824,10,4
T4,6.059981346130371,0.37755271854376377,6.043983608707224,4.859167051506577,100.0,89.0,0.9991549,957569.857141097,0.5927317351047833,0.03917821820909383,550243861,0.08,249824,10,4
T4,8.707716464996338,0.4733316562900542,6.26906374299061,4.984434912616476,97.5,96.0,0.9978194,955424.9497646996,0.5936439951336802,0.04911709015612344,3606691181,0.08,249824,10,4
T4,9.78943419456482,0.545420951480328,5.459890620394837,5.120425120609106,89.5,80.5,0.99676955,957811.1259616247,0.5926291199971995,0.056597714712073886,1934392872,0.08,249824,10,4
T4,4.607526063919067,0.6804333709953668,8.22248829685728,6.941774701623749,100.0,100.0,0.99671155,964847.9509176962,0.5896362568981177,0.07060780064947597,383329927,0.04,249824,10,4
T4,4.281927824020386,0.6120729258893085,6.665093249491749,6.47793571760934,100.0,99.5,0.995792,964979.7770101906,0.5895801893605299,0.06351411464566166,3324115916,0.04,249824,10,4
T4,4.584212064743042,0.4558339087113884,5.22926585222717,4.884566354406804,96.0,96.0,0.9985598,960430.5925306651,0.5915150231022647,0.0473013686975448,2811363264,0.04,249824,10,4
T4,5.7782793045043945,0.7889248880038858,7.555438214551566,6.466421301957027,100.0,97.0,0.9908805,960984.7799437068,0.5912793192061434,0.08186584255575527,1884968544,0.04,249824,10,4
T4,5.086901903152466,0.541361545426688,6.256476841667275,4.691980167930343,95.5,84.0,0.9965935,964273.0796282785,0.5898807579450472,0.056176474741183854,1859786275,0.04,249824,10,4
T4,4.577308654785156,0.5821225739913001,5.913935035022958,4.879750360093102,100.0,91.0,0.99846804,965604.3451451764,0.5893145515287336,0.060406200533361855,3687649985,0.04,249824,10,4
T4,5.001377820968628,0.4897150929937518,7.0709391794529886,6.196694689231219,100.0,99.0,0.9986292,960280.5424989302,0.5915788415439337,0.050817180836619874,369133708,0.04,249824,10,4
T4,5.2668211460113525,0.8162593642448328,7.7847375636942,6.922776837837448,100.0,97.0,0.98955995,964498.4559601602,0.5897849021419961,0.08470231021232434,2995172877,0.04,249824,10,4
T4,4.340262413024902,0.44969565557466606,6.035076169764507,5.498944937364554,95.0,86.5,0.9982582,960074.9704725003,0.5916662742903708,0.046664409118123085,865305066,0.04,249824,10,4
T4,4.496078729629517,0.6490646123705314,7.067219107652818,5.317633240984362,100.0,96.0,0.997519,965520.3280406608,0.5893502852145033,0.06735270007678669,404488628,0.04,249824,10,4
T4,3.8651909828186035,0.5031279787116852,6.303772964680071,5.598314452849605,100.0,99.0,0.9974493,961008.0368755982,0.5912694276977303,0.052209020804022774,2261209995,0.04,249824,10,4
T4,5.02143931388855,0.5785024984236949,6.248796627407555,5.922085761546069,99.5,98.5,0.9975598,966397.5649407514,0.5889771837143488,0.06003054938968032,4190266092,0.04,249824,10,4
T4,4.569989442825317,0.38454915214088886,6.924129075885835,4.933540403917511,99.0,94.0,0.9993788,962390.3497203315,0.5906815101169726,0.039904230203420994,3160032368,0.04,249824,10,4
T4,4.6954216957092285,0.47726313109039475,6.514232587453223,5.677446306003851,89.0,93.5,0.99813277,962843.8199073895,0.5904886427090361,0.04952505484567829,3269070126,0.04,249824,10,4
T4,4.912845849990845,0.5510113511394733,7.468050147914604,6.231068085682199,100.0,98.5,0.99739844,959515.4520224127,0.5919042455534015,0.057177824156304125,3081541439,0.04,249824,10,4
T4,5.28439474105835,0.4038446191744357,5.607814373090301,4.577928259177891,99.5,92.0,0.999299,962223.2081269148,0.5907525978462228,0.04190649897479272,3376120482,0.04,249824,10,4
T4,4.776327610015869,0.5405132938849837,8.09474367606385,6.98379648482781,100.0,100.0,0.9972929,963461.1545307222,0.5902260813940267,0.0560884526389321,2204291346,0.04,249824,10,4
T4,4.712828159332275,0.5040100494443436,6.674840744746671,5.542227816361198,100.0,98.5,0.99869514,960187.5701090128,0.5916183840416873,0.05230055228543611,550243861,0.04,249824,10,4
T4,4.716922760009766,0.5162415803952108,5.8785734758860855,4.744297729748099,99.5,95.0,0.99576914,957179.378678407,0.5928978112242358,0.053569804405968306,3606691181,0.04,249824,10,4
T4,4.815433025360107,0.581271858345401,7.623038977665176,6.929680587066613,100.0,100.0,0.9973801,960719.7768369202,0.5913920288478349,0.06031792273380719,1934392872,0.04,249824,10,4
T4,3.077570676803589,0.8243135914753491,8.306515132388844,6.591087630930421,100.0,100.0,0.99426156,971297.7353991395,0.5868930705758706,0.08553808825455347,383329927,0.02,249824,10,4
T4,3.6280174255371094,0.9138085856640661,7.803307824806228,6.1861460426280495,100.0,98.0,0.9916429,968860.2890826005,0.5879297516333507,0.09482488249211295,3324115916,0.02,249824,10,4
T4,2.7271502017974854,0.6277685898965667,7.447262229225556,6.079618456370547,98.5,98.5,0.9954984,964746.4171284933,0.5896794406824113,0.0651428359320155,2811363264,0.02,249824,10,4
T4,3.509674072265625,0.8613101830967579,9.695919319508127,8.171696366511199,100.0,100.0,0.99147826,969516.3461937867,0.5876507210860205,0.08937718268652291,1884968544,0.02,249824,10,4
T4,3.6324195861816406,0.7225144996022839,9.288298398592504,7.036072445255364,100.0,100.0,0.9947172,968662.24177172,0.5880139840097857,0.07497451172867493,1859786275,0.02,249824,10,4
T4,3.167025327682495,0.5471567584632437,6.970092097457399,5.105363691918021,100.0,97.5,0.99887425,968601.1816509595,0.5880399537594087,0.05677783743773679,3687649985,0.02,249824,10,4
T4,3.277296543121338,0.44375053322737273,8.640260301464025,6.876968411400289,100.0,99.5,0.9995597,966743.4247074792,0.5888300845695273,0.04604749050209405,369133708,0.02,249824,10,4
T4,4.864174842834473,0.7892990642668186,10.616800930910706,8.839764491407042,100.0,100.0,0.9967065,972367.1317840976,0.5864382408765655,0.08190467040298782,2995172877,0.02,249824,10,4
T4,3.403491497039795,0.6787470282275846,7.848682695094599,5.60341192137503,100.0,98.0,0.9953852,971454.5010541085,0.5868263958828251,0.07043281076942337,865305066,0.02,249824,10,4
T4,3.6668453216552734,0.7015341969505922,7.3994706562730626,6.060869976789413,100.0,96.5,0.9953246,964234.5813850852,0.5898971318028811,0.07279740947246237,404488628,0.02,249824,10,4
T4,3.055645704269409,0.7649719797916306,7.813086390635036,7.6125836982545,100.0,100.0,0.99426746,968440.3790998022,0.5881083454026002,0.0793802763855481,2261209995,0.02,249824,10,4
T4,3.816737174987793,0.5881608017306815,10.682849243609427,7.366889601153209,100.0,97.0,0.99858916,970309.7079690382,0.5873132928856325,0.061032780590531466,4190266092,0.02,249824,10,4
T4,3.4748966693878174,0.5623946444647847,7.30097776588182,6.309791861620627,99.5,99.5,0.99673045,966715.20811732,0.588842085492102,0.05835905561864751,3160032368,0.02,249824,10,4
T4,3.2580173015594482,0.9231293545189382,11.10597054925601,7.916613587310587,100.0,100.0,0.99242485,972968.5397218846,0.586182453410523,0.09579208812496122,3269070126,0.02,249824,10,4
T4,3.1003947257995605,0.6181104526321372,10.36231767077426,7.285993395929404,100.0,100.0,0.99859244,968017.1890055068,0.5882883342505565,0.06414062196121252,3081541439,0.02,249824,10,4
T4,3.765604019165039,1.0792702517044725,10.993805750618368,8.675498875374362,100.0,100.0,0.9921322,970196.2089566544,0.5873615656518398,0.11199465227254121,3376120482,0.02,249824,10,4
T4,2.8309712409973145,0.49521273609045846,7.915567995786348,5.489457302154378,100.0,94.5,0.9990268,968669.5262362295,0.5880108858220144,0.05138766503736738,2204291346,0.02,249824,10,4
T4,3.4847755432128906,0.5734996616489034,8.70051749672011,8.339107321042949,100.0,100.0,0.9981779,965390.0421164277,0.5894056976963258,0.05951141068083125,550243861,0.02,249824,10,4
T4,3.0710928440093994,0.7936020266272985,7.9381070447888,6.973030400460088,93.5,96.5,0.9926507,970982.6779047218,0.5870270690702226,0.08235118393612995,3606691181,0.02,249824,10,4
T4,3.043337821960449,0.7673858852755214,10.636681602307924,7.665699098490986,100.0,98.5,0.99610853,970032.5117933156,0.5874311884153218,0.07963076462504158,1934392872,0.02,249824,10,4
T4,2.7420549392700195,0.872295136958637,11.495540410460864,9.063036312082987,100.0,100.0,0.9942787,980683.5742255442,0.5829011380135524,0.09051707891367097,383329927,0.01,249824,10,4
T4,2.849519729614258,0.9105214599000131,13.537803844954134,7.934173129819042,100.0,100.0,0.9949783,977468.8519672191,0.5842684057345486,0.09448378117264285,3324115916,0.01,249824,10,4
T4,2.922114610671997,0.7757570849409828,10.11661448147504,7.190383429040819,100.0,100.0,0.9936377,973397.9640543066,0.5859998130512167,0.08049943453802838,2811363264,0.01,249824,10,4
T4,2.643630266189575,0.7907171624393582,12.152136557356425,8.609239865339546,100.0,100.0,0.99630964,975095.264874989,0.5852779265433138,0.08205182484504815,1884968544,0.01,249824,10,4
T4,2.9667985439300537,1.1026224880360542,11.337581923062821,8.516354356514691,100.0,100.0,0.9902226,974918.0153276173,0.5853533133311009,0.11441788740165866,1859786275,0.01,249824,10,4
T4,4.423380613327026,0.8718448462648365,11.937311810924625,9.15650037427741,100.0,100.0,0.99416924,974768.9101070378,0.5854167299309649,0.09047035275810975,3687649985,0.01,249824,10,4
T4,2.46754789352417,0.7519172757361905,11.259495982737745,8.418821835156216,100.0,100.0,0.9945814,973462.7024500998,0.585972278878195,0.0780256045237962,369133708,0.01,249824,10,4
T4,3.028937339782715,0.832563489673482,12.517405945867356,11.070913196716713,100.0,100.0,0.9961043,978726.7334529519,0.5837334106046187,0.08639417085159032,2995172877,0.01,249824,10,4
T4,2.934612989425659,1.252963741532666,12.272005677076788,9.744815032091806,100.0,100.0,0.9922992,975695.5346227966,0.5850226231658783,0.1300186290889052,865305066,0.01,249824,10,4
