celltype,time,min_l2_distance_to_ref,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
MG,5.2280592918396,0.0,1.0,116525.1640625,0.683574914932251,0.09854161996702206,3376120482,1.0,9239,10,6
MG,3.8803815841674805,0.0,1.0,118423.0859375,0.6784210801124573,0.25175402648843537,2204291346,1.0,9239,10,6
MG,4.1713292598724365,0.0,1.0,117820.0625,0.6800585985183716,0.23279003005427065,550243861,1.0,9239,10,6
MG,3.2347447872161865,0.0,1.0,116217.0703125,0.6844115257263184,0.05457720871170166,3606691181,1.0,9239,10,6
MG,2.958266258239746,0.0,1.0,116828.6328125,0.6827508807182312,0.06507398148376052,1934392872,1.0,9239,10,6
MG,3.701716423034668,0.31859584815195446,0.999362692752551,116249.33066411385,0.684323929873036,0.06640870087757506,383329927,0.64,9239,10,6
MG,4.369280099868774,2.290680382001647,0.991830035629964,117171.05410770793,0.6818209818323426,0.11619011481055781,3324115916,0.64,9239,10,6
MG,2.9515421390533447,0.32531696931099724,0.999402329984099,226675.1652925874,0.3844616139623654,0.045550858372464954,2811363264,0.64,9239,10,6
MG,4.262621879577637,3.1758419790490966,0.9837907330426362,119060.12874180614,0.6766911832067344,0.14086277436417288,1884968544,0.64,9239,10,6
MG,2.577099561691284,1.0366935921440648,0.9954412882962819,116734.4240970485,0.6830066544300001,0.0702441285161354,1859786275,0.64,9239,10,6
MG,3.316560745239258,0.24847622404275418,0.9995498571834277,118243.71398495487,0.6789081645911789,0.2512621740621057,3687649985,0.64,9239,10,6
MG,3.7478952407836914,0.3676936360400101,0.9993237323311454,116853.59104233455,0.6826830555519504,0.061081885815128,369133708,0.64,9239,10,6
MG,4.781744956970215,0.2751788674533702,0.9994588283154636,116467.20308842114,0.6837322954068293,0.038080937564875454,2995172877,0.64,9239,10,6
MG,3.477781057357788,0.47544831964350737,0.9986470007097683,117217.53473167504,0.6816947632930429,0.07152616238992392,865305066,0.64,9239,10,6
MG,3.202402353286743,0.3762995663323018,0.9989450177977702,117695.5587867536,0.6803966848071603,0.09059526460963241,404488628,0.64,9239,10,6
MG,4.704972743988037,0.49592094386256563,0.9980940646462285,116796.01210307429,0.6828394116631118,0.05390187991167602,2261209995,0.64,9239,10,6
MG,2.648266315460205,0.2534302240874919,0.9997021606817711,116609.91607048185,0.6833447570607962,0.0443711784610036,4190266092,0.64,9239,10,6
MG,3.2143611907958984,0.3445852631749262,0.9992764924038836,117073.61846909198,0.6820855691578169,0.05185842562326761,3160032368,0.64,9239,10,6
MG,3.087707757949829,0.25511288008018207,0.9995084787529573,116624.20933539083,0.6833059435754198,0.09132812294717267,3269070126,0.64,9239,10,6
MG,3.0531861782073975,0.16180645777736602,0.9996271753179805,116241.52160736559,0.6843451354346648,0.06654752539045615,3081541439,0.64,9239,10,6
MG,3.3217287063598633,0.19493524755011848,0.9996280413441124,116976.56858318277,0.6823491089684556,0.08034235188669928,3376120482,0.64,9239,10,6
MG,4.014988660812378,0.38668810811885485,0.9983868895017785,118710.82918171352,0.6776397092050965,0.2201241210774411,2204291346,0.64,9239,10,6
MG,4.077486276626587,0.41737543105546787,0.9992684889437919,116913.56906590216,0.6825201847064528,0.04963552398725433,550243861,0.64,9239,10,6
MG,3.322098970413208,1.300277384550673,0.9864906384007796,121047.87222881147,0.671293448451501,0.33628963156397745,3606691181,0.64,9239,10,6
MG,4.496038913726807,0.46501107165064987,0.9987329384874779,116660.16153238606,0.6832083150712809,0.06292751923495157,1934392872,0.64,9239,10,6
MG,2.2655210494995117,0.7965760652809134,0.9983684187222606,118299.16478515184,0.6787575874601831,0.06238087206331175,383329927,0.32,9239,10,6
MG,2.5567378997802734,1.3330258102425114,0.9962539356366976,118520.07126266578,0.6781577139960624,0.0855352054926277,3324115916,0.32,9239,10,6
MG,2.2403314113616943,0.7674189152456238,0.9974440266101886,117797.99048093538,0.6801185306492737,0.07584200046627947,2811363264,0.32,9239,10,6
MG,2.179996967315674,23.931115669757503,0.8571264820716825,126973.90331658577,0.6552012594079016,0.3682320524727669,1884968544,0.32,9239,10,6
MG,3.051909923553467,0.43892089028667197,0.9989545650717832,117173.75619476868,0.6818136442913899,0.0618870855441598,1859786275,0.32,9239,10,6
MG,2.124547243118286,1.9033476177422664,0.9887034792465855,118405.25321258683,0.6784695034112918,0.13915824164124785,3687649985,0.32,9239,10,6
MG,2.6445019245147705,0.7964625904489293,0.9974791086964258,117082.75958301146,0.6820607463833356,0.08741745201094307,369133708,0.32,9239,10,6
MG,3.112783908843994,0.466265654688754,0.999203955170055,117608.73253709167,0.680632462244506,0.06909289719797576,2995172877,0.32,9239,10,6
MG,2.715468406677246,1.631449681263535,0.9929151535500106,117819.02394028695,0.6800614141071711,0.09167454878603126,865305066,0.32,9239,10,6
MG,2.289475679397583,22.87073386824298,0.8552783503458742,127627.86352120929,0.653425424775258,0.34078460832787894,404488628,0.32,9239,10,6
MG,2.628023386001587,0.7487996812469665,0.9989537921206805,118217.28369338742,0.6789799362781783,0.06355595610672131,2261209995,0.32,9239,10,6
MG,2.5232954025268555,0.7569837275580467,0.9984866934056126,117591.88363698464,0.6806782155795262,0.08628230865876656,4190266092,0.32,9239,10,6
MG,2.7446064949035645,1.0895841508699162,0.9964881548423302,118106.7416897671,0.6792801140519983,0.08940193790738755,3160032368,0.32,9239,10,6
MG,2.374173164367676,1.012056923575605,0.9954808648126324,122234.41648669672,0.6680713771826076,0.3130830768556375,3269070126,0.32,9239,10,6
MG,2.5324766635894775,1.1537051230524007,0.9933024105856519,120956.73380769386,0.6715409356280001,0.30942377790505315,3081541439,0.32,9239,10,6
MG,2.5759503841400146,0.5039585985268616,0.9993191263425695,118281.9692397313,0.6788042821135719,0.06763167959541856,3376120482,0.32,9239,10,6
MG,3.4870147705078125,1.1076040918134376,0.9968644414101685,117702.72290360452,0.6803772305854413,0.08915695109030035,2204291346,0.32,9239,10,6
MG,2.6525022983551025,0.6054086165125822,0.9989437030597864,117750.90732278227,0.6802463853754045,0.08040428812707645,550243861,0.32,9239,10,6
MG,2.302590847015381,0.5669657783030958,0.9993729882478152,118032.41713526077,0.6794819430272402,0.08041302725029535,3606691181,0.32,9239,10,6
MG,2.242305040359497,0.9514431379469593,0.9979923578971968,120377.97602301845,0.6731125574341472,0.24726464060616124,1934392872,0.32,9239,10,6
MG,2.904010057449341,1.161317047600144,0.9976080992608978,120121.31049128203,0.6738095349215247,0.07866722427512586,383329927,0.16,9239,10,6
MG,2.147542953491211,2.0169049834671666,0.9941965728993694,120799.95787353165,0.6719666620429746,0.113575179641403,3324115916,0.16,9239,10,6
MG,2.0990049839019775,1.7188452973551815,0.9941644125924559,119346.27386998165,0.6759141536184143,0.11478584973354251,2811363264,0.16,9239,10,6
MG,2.04752254486084,1.6240043994274196,0.9966921202275811,119285.94024016194,0.6760779901157874,0.09448901699396879,1884968544,0.16,9239,10,6
MG,1.857841968536377,50.10217704606652,0.7390642788817594,136730.563355475,0.6287069640769426,0.45788114546708053,1859786275,0.16,9239,10,6
MG,1.9597482681274414,28.33505036744401,0.8523664670663353,128388.44072058315,0.6513600707645735,0.4185104710508086,3687649985,0.16,9239,10,6
MG,2.0883724689483643,1.2948331460591054,0.9971278080894166,119210.76245995754,0.6762821360328454,0.09516208472479544,369133708,0.16,9239,10,6
MG,2.1532623767852783,1.4671936043181801,0.9968883809072066,119907.64791384115,0.6743897375118917,0.08923678648672123,2995172877,0.16,9239,10,6
MG,2.161715507507324,1.1530710305951848,0.9986410307198103,120248.01583680931,0.6734654654519491,0.08336538935035204,865305066,0.16,9239,10,6
MG,2.021627187728882,0.7401881618218943,0.9982974721885399,118389.36716930398,0.6785126421002179,0.06397488776612585,404488628,0.16,9239,10,6
MG,2.327623128890991,1.0735980402482437,0.9982043226178297,119460.51571152681,0.6756039289024781,0.07560001970140993,2261209995,0.16,9239,10,6
MG,2.1294074058532715,1.5979108990600122,0.9961882978069233,119225.79409522616,0.676241317496325,0.10032170122538873,4190266092,0.16,9239,10,6
MG,1.962458610534668,0.9963809968325034,0.9983236159298746,118654.440265481,0.6777928337983592,0.08444612123033107,3160032368,0.16,9239,10,6
MG,2.595151901245117,1.6749032523376435,0.9950713675624484,119185.4510701403,0.6763508693323947,0.1230482964406211,3269070126,0.16,9239,10,6
MG,2.195552110671997,1.5792549011131387,0.9977459424835486,121086.22699720867,0.6711892957437899,0.0975692389840288,3081541439,0.16,9239,10,6
MG,1.9571638107299805,1.539219220796171,0.9946062774630878,119245.1642952198,0.6761887175494983,0.10627053052620407,3376120482,0.16,9239,10,6
MG,2.0442354679107666,0.9921339567897273,0.997964737541162,118792.17740531628,0.6774188073952365,0.07782735003715378,2204291346,0.16,9239,10,6
MG,2.1484439373016357,3.005458539788238,0.9888172588569158,121082.09974931536,0.6712005033213988,0.14235039324726348,550243861,0.16,9239,10,6
MG,1.9076716899871826,1.776578448240332,0.9967057617952603,119958.5303304016,0.6742515658664584,0.09755666336244455,3606691181,0.16,9239,10,6
MG,1.7907352447509766,1.6030415800343298,0.9969803063351396,120768.05445254185,0.6720532960605996,0.09026576147594274,1934392872,0.16,9239,10,6
MG,2.3359737396240234,1.5618818332496651,0.9963048566627969,121673.58257320449,0.6695943265604125,0.09469145112857136,383329927,0.08,9239,10,6
MG,1.8935518264770508,2.2504484615423084,0.9967269238412042,122807.8162760366,0.6665143050594704,0.13408686257529745,3324115916,0.08,9239,10,6
MG,1.8200879096984863,31.749112244321214,0.7768512836695468,132741.61062889648,0.6395389999558146,0.4327549082442652,2811363264,0.08,9239,10,6
MG,1.8733539581298828,4.610615145316033,0.9809285330003088,123879.47009885126,0.6636042197678818,0.1609118721857842,1884968544,0.08,9239,10,6
MG,1.990079402923584,3.755819605811462,0.9886348125343197,123674.20730471378,0.6641616126735133,0.1524587000489884,1859786275,0.08,9239,10,6
MG,2.561511993408203,1.7215805516516014,0.9980705300704522,121905.35172951217,0.668964955397397,0.09769044461160452,3687649985,0.08,9239,10,6
MG,1.8840599060058594,1.6656522173537116,0.9957448323826505,120565.57622677257,0.6726031274465697,0.09550635700444239,369133708,0.08,9239,10,6
MG,1.9631450176239014,2.701028340210206,0.9932417162640873,122539.1926840174,0.6672437547637188,0.15405364728897417,2995172877,0.08,9239,10,6
MG,1.977790117263794,2.3336607458700525,0.9964436286993474,122439.22436691132,0.6675152195996964,0.10653917547087104,865305066,0.08,9239,10,6
MG,1.913511037826538,2.5699340711274865,0.9938892747247826,124637.88156421747,0.6615447468267618,0.2789617981578569,404488628,0.08,9239,10,6
MG,1.916292428970337,1.854470310229562,0.9973546897736346,121756.06773794148,0.6693703373769978,0.10712634406139976,2261209995,0.08,9239,10,6
MG,1.964461326599121,3.1578974497506365,0.9911128701145077,122023.1925589763,0.6686449575984141,0.13844234257401503,4190266092,0.08,9239,10,6
MG,2.418088912963867,1.0415483253247537,0.9982038797435261,120087.99714951841,0.6738999975912938,0.08748110231527012,3160032368,0.08,9239,10,6
MG,0.43323349952697754,5.024960014413076,0.985045044656809,122413.81341348452,0.667584223265095,0.17111931975094072,3269070126,0.08,9239,10,6
MG,0.5574562549591064,48.20707761613081,0.7600466132227738,133963.12748532527,0.6362219602909117,0.5034671977736809,3081541439,0.08,9239,10,6
MG,0.3394448757171631,1.920426542535217,0.9937649226581193,121096.23187037857,0.6711621274235394,0.11654570685323073,3376120482,0.08,9239,10,6
MG,0.2493000030517578,1.7935525412027695,0.9967202931677375,120792.05281872909,0.671988128288156,0.11607946423043673,2204291346,0.08,9239,10,6
MG,0.1785123348236084,52.228595931632846,0.8072407357346401,133768.72291530072,0.636749867594373,0.4810962709843816,550243861,0.08,9239,10,6
MG,0.36954188346862793,3.2647966038221052,0.9947543012599039,123022.4824448428,0.6659313772080081,0.13076889056061888,3606691181,0.08,9239,10,6
MG,0.24563145637512207,2.7361846207595533,0.9963326200304249,123904.2803104343,0.6635368474221933,0.14991029445840662,1934392872,0.08,9239,10,6
MG,0.1390080451965332,6.520369125104214,0.9622479473886858,129816.52795247138,0.6474820874455681,0.24448263551622681,383329927,0.04,9239,10,6
MG,0.15867090225219727,4.447764342770438,0.991798059248645,125882.4681479605,0.6581650611163646,0.18155533780947433,3324115916,0.04,9239,10,6
MG,0.1348426342010498,4.7190091764316975,0.9928698358904735,127521.94218981298,0.6537130550734006,0.21390316454020805,2811363264,0.04,9239,10,6
MG,0.3618025779724121,10.065140593227826,0.938999763576764,128673.4481047436,0.6505861307300377,0.2407363803318979,1884968544,0.04,9239,10,6
MG,0.13907599449157715,4.3847464815397315,0.9957169594211575,129654.13393599945,0.6479230698119967,0.29702305527827694,1859786275,0.04,9239,10,6
MG,0.1224210262298584,37.391273044161586,0.7704888545879635,140885.5589924013,0.6174240372285348,0.392775251037561,3687649985,0.04,9239,10,6
MG,0.12988901138305664,36.03624661020415,0.8453168349699526,131943.058487019,0.6417074752536872,0.4182681291555003,369133708,0.04,9239,10,6
MG,0.21390509605407715,5.069007735347495,0.9849235283082941,127519.06198703383,0.6537208762891383,0.17954127640303796,2995172877,0.04,9239,10,6
MG,0.1637413501739502,3.1099800196021516,0.9959434398550148,124904.52621525004,0.6608206709540023,0.1269018433758978,865305066,0.04,9239,10,6
MG,0.1705315113067627,3.7727421450255743,0.9895802575068572,125612.08878226926,0.6588992786393149,0.195142025665018,404488628,0.04,9239,10,6
MG,0.12403702735900879,3.62965700486937,0.9950805360366793,124565.13728911513,0.6617422845395156,0.1580462276539899,2261209995,0.04,9239,10,6
MG,0.2341911792755127,3.2828547128818837,0.9937463216374378,130118.97451384837,0.6466607911733792,0.3113359999378312,4190266092,0.04,9239,10,6
MG,0.2451026439666748,1.7649484115549139,0.9976517645936883,122728.39715632504,0.6667299683709085,0.10402252728065843,3160032368,0.04,9239,10,6
MG,0.8375296592712402,7.999377868292238,0.9654085310374141,126358.21175711017,0.656873175201268,0.20638529543368922,3269070126,0.04,9239,10,6
MG,0.40640711784362793,29.180759687268733,0.8361089540723726,135336.67137011047,0.6324920899061202,0.3752943768261519,3081541439,0.04,9239,10,6
MG,0.5355222225189209,4.058564959479528,0.9840596690377517,127447.099594912,0.6539162907918471,0.2199705513752004,3376120482,0.04,9239,10,6
MG,0.5939314365386963,2.6082942375342486,0.9964864531719075,124220.78190541524,0.662677384583812,0.12728704393267093,2204291346,0.04,9239,10,6
MG,0.3598291873931885,2.2780617455929786,0.9959612364467513,124046.84249540992,0.6631497185669584,0.11766998397378498,550243861,0.04,9239,10,6
MG,0.2929348945617676,4.480598843691323,0.9914715444087366,125880.05103272953,0.6581716248138311,0.16660936030038243,3606691181,0.04,9239,10,6
MG,0.22240471839904785,20.931226780954926,0.838392919477044,135097.80595934225,0.6331407310099425,0.38368698860912875,1934392872,0.04,9239,10,6
MG,0.16129517555236816,39.53479452134777,0.7910998053566279,142316.95773629588,0.6135370614698278,0.44363434630710813,383329927,0.02,9239,10,6
MG,0.26873040199279785,3.5195972460840412,0.997502964238241,126803.38601438068,0.6556643006275047,0.1462809816276412,3324115916,0.02,9239,10,6
MG,0.14817428588867188,4.685268945921028,0.9954581010039488,131648.09232558575,0.6425084584346633,0.18445857555424927,2811363264,0.02,9239,10,6
MG,0.2007617950439453,10.242479617885706,0.9830340679858872,138377.4542384161,0.6242348175373904,0.23820672969093892,1884968544,0.02,9239,10,6
MG,0.2807657718658447,34.35542747731879,0.836467204950293,142724.08332318338,0.6124315083919514,0.37765587475983714,1859786275,0.02,9239,10,6
MG,0.12060546875,6.023581728266042,0.9721777597024436,127133.30959084553,0.6547683902814779,0.18808027179961126,3687649985,0.02,9239,10,6
MG,0.09868621826171875,49.984622844012534,0.8094117495972427,140763.4985321173,0.6177554934717683,0.4200801923287696,369133708,0.02,9239,10,6
MG,0.14769554138183594,3.7988036036846604,0.9875907879372728,131042.6500588081,0.6441525421844215,0.3188480807695753,2995172877,0.02,9239,10,6
MG,0.10871124267578125,6.94418492078072,0.9859080695825853,131226.42257777887,0.643653506308218,0.1950071149940006,865305066,0.02,9239,10,6
MG,0.16188931465148926,8.343823220919878,0.9728593538656037,129999.5274637502,0.6469851506784863,0.2534226081885962,404488628,0.02,9239,10,6
MG,0.14362049102783203,5.922725716224167,0.9914011443277947,129108.54537057513,0.649404620314313,0.21399613771860437,2261209995,0.02,9239,10,6
MG,0.12712860107421875,6.746579792716496,0.9822919755973079,135357.4199907305,0.6324357468460744,0.34129865040498913,4190266092,0.02,9239,10,6
MG,0.12514853477478027,3.708090971443099,0.9929017670859958,127027.51374472254,0.6550556798232678,0.14985461623358895,3160032368,0.02,9239,10,6
MG,0.1938626766204834,4.308920851377628,0.9959960752766427,131428.45172610687,0.6431048943959521,0.2876005797211126,3269070126,0.02,9239,10,6
MG,0.23810124397277832,35.249887156674845,0.8473694216768761,140483.49822820676,0.618515836736266,0.37211642259197864,3081541439,0.02,9239,10,6
MG,0.2085881233215332,14.024502759352897,0.9366244063496344,139032.7064133055,0.6224554745482347,0.31786957636859925,3376120482,0.02,9239,10,6
MG,0.11718273162841797,2.9137726173262535,0.9958970004902697,126462.47528400278,0.6565900466856971,0.13211363005265103,2204291346,0.02,9239,10,6
MG,0.10127091407775879,13.692330755989447,0.913731698303422,136307.66268035644,0.6298553545443354,0.32198607041336097,550243861,0.02,9239,10,6
MG,0.21430683135986328,4.5102210131044735,0.9888602914125096,127730.67773638532,0.6531462318782791,0.1732420446517625,3606691181,0.02,9239,10,6
MG,0.10172128677368164,8.778419939216425,0.9730953808324155,137658.9920529807,0.6261858078608391,0.23360095844748086,1934392872,0.02,9239,10,6
MG,0.1939382553100586,30.204955368503633,0.8080707213628888,146854.32568383458,0.6012157992809073,0.36606091236362664,383329927,0.01,9239,10,6
MG,0.09037184715270996,7.921089364398398,0.9883707894559234,132723.9789088164,0.6395868790452912,0.2009332826916234,3324115916,0.01,9239,10,6
MG,0.10640573501586914,26.921340740640474,0.9363684776334841,145422.14347648586,0.6051049025414491,0.35893789209449983,2811363264,0.01,9239,10,6
MG,0.30811285972595215,34.83794744179915,0.7949182502701045,159177.4914210215,0.5677521353680509,0.4278864427678594,1884968544,0.01,9239,10,6
MG,0.20400166511535645,19.27558776588677,0.9608622412976408,144977.80059589352,0.6063115195046002,0.3323383262089182,1859786275,0.01,9239,10,6
MG,0.25635671615600586,10.970030857079733,0.9611883686050967,139371.47299007612,0.6215355509578417,0.2878810725190321,3687649985,0.01,9239,10,6
MG,0.24533414840698242,52.20416386860731,0.7822844811282031,147629.15101015646,0.5991117543573726,0.4162313744590525,369133708,0.01,9239,10,6
MG,0.09914326667785645,5.530576288580311,0.9934522572385172,131590.93591006112,0.6426636671789399,0.17347860403233173,2995172877,0.01,9239,10,6
MG,0.10324406623840332,10.895229573177827,0.9603483568537327,146148.7632388257,0.6031317602468514,0.42513941492056345,865305066,0.01,9239,10,6
MG,0.18469810485839844,11.451780153543943,0.9631638239899484,140437.31756861665,0.6186412407196868,0.25088929556563844,404488628,0.01,9239,10,6
MG,0.1935138702392578,44.281139102431204,0.6364068454892738,149812.43871600638,0.593183017572379,0.4609782759818719,2261209995,0.01,9239,10,6
MG,0.2050926685333252,7.949597454614858,0.9747211508717187,138426.40929242544,0.624101879661755,0.3580142814955258,4190266092,0.01,9239,10,6
MG,0.1224050521850586,45.25031085756026,0.8263051402436975,146164.86496711778,0.6030880358634038,0.44567729143719587,3160032368,0.01,9239,10,6
MG,0.1213231086730957,13.61262371153005,0.9745795762664083,134603.51942416662,0.6344829704021998,0.278420106298811,3269070126,0.01,9239,10,6
MG,0.19006991386413574,27.221195930964438,0.8429044860032779,141840.7167421675,0.6148302980381671,0.3713745624224201,3081541439,0.01,9239,10,6
MG,0.21149635314941406,5.741154511173847,0.9890300723403446,134773.88044466457,0.6340203535669339,0.1984094608986844,3376120482,0.01,9239,10,6
MG,0.2506411075592041,4.593137097348385,0.9942531986329196,130998.57536088693,0.6442722274105841,0.1824840663568005,2204291346,0.01,9239,10,6
MG,0.08846163749694824,42.425098830787945,0.7286166463304705,148597.23450592934,0.596482915191121,0.46020740664946896,550243861,0.01,9239,10,6
MG,0.08494019508361816,33.191330171028,0.7420214265632444,163058.11299102395,0.5572142736885903,0.40015576559247096,3606691181,0.01,9239,10,6
MG,0.10860705375671387,8.455943228411561,0.9836523292733329,139380.79743714313,0.6215102303406012,0.21986164868331556,1934392872,0.01,9239,10,6
MG,0.10825681686401367,35.06249395275397,0.7763348063021906,160525.45750898073,0.5640917217133619,0.41313736916630445,383329927,0.005,9239,10,6
MG,0.18399286270141602,9.862757699413644,0.9849154290546552,139324.99572259592,0.6216617603825719,0.2326375636875372,3324115916,0.005,9239,10,6
MG,0.2462177276611328,18.9350899249618,0.9656534064317635,149797.18361020318,0.5932244429450828,0.3237271702585242,2811363264,0.005,9239,10,6
MG,0.1668534278869629,35.395997802397154,0.8244520018536412,171012.86461013896,0.5356130763688924,0.43336618196541726,1884968544,0.005,9239,10,6
MG,0.12833952903747559,19.951930440484446,0.9261773375293559,159479.9581749135,0.5669307842629114,0.36578824545018324,1859786275,0.005,9239,10,6
MG,0.11848878860473633,18.799921830958315,0.8809648545449792,146311.35526487647,0.6026902401836866,0.3578312038366591,3687649985,0.005,9239,10,6
MG,0.18747329711914062,17.40766296665662,0.9694299128267243,153896.45016576906,0.5820928489025942,0.3079481845937572,369133708,0.005,9239,10,6
MG,0.22512459754943848,7.9347145540763675,0.9895825065927578,145624.72026923465,0.6045548034959876,0.24603959450858612,2995172877,0.005,9239,10,6
MG,0.19348835945129395,16.3613092762601,0.889549509402691,160917.28186212314,0.5630277192690173,0.42119531111630976,865305066,0.005,9239,10,6
MG,0.09362149238586426,14.69965340204898,0.9739642603433506,157726.36776397613,0.5716926743002527,0.28430993980424674,404488628,0.005,9239,10,6
MG,0.08696699142456055,54.998982954253904,0.7669022468846171,157667.9545222997,0.5718512959668933,0.5205908588078996,2261209995,0.005,9239,10,6
MG,0.22789621353149414,6.974171471857684,0.9879085889392404,142623.2249945796,0.6127053900619045,0.31018827021024,4190266092,0.005,9239,10,6
MG,0.1871788501739502,19.9256014313837,0.9498425566442065,152437.3829050352,0.5860549587598131,0.3347026453246868,3160032368,0.005,9239,10,6
MG,0.20409917831420898,25.753144404758995,0.9479809446021848,158683.26968461348,0.5690941987986903,0.35086707146092455,3269070126,0.005,9239,10,6
MG,0.18824291229248047,14.424678445647073,0.9355964310496304,153230.00217855567,0.5839025942176482,0.3500347692942158,3081541439,0.005,9239,10,6
MG,0.08893895149230957,9.749575716815125,0.9869148162021845,142253.19442063183,0.6137102113089891,0.23098754636766608,3376120482,0.005,9239,10,6
MG,0.13290071487426758,9.157702246080406,0.9777578173422651,136030.15852449104,0.6306089194970714,0.24642719398097193,2204291346,0.005,9239,10,6
MG,0.19246482849121094,69.02244964374594,0.683089825934949,176919.61662544284,0.5195732398145366,0.5525528688046549,550243861,0.005,9239,10,6
MG,0.1804642677307129,42.22762153721038,0.7721150583328247,177795.51806169839,0.5171947218339503,0.4319369781852196,3606691181,0.005,9239,10,6
MG,0.19609355926513672,30.734813800451278,0.8659459251436289,158462.9137158807,0.5696925773514199,0.3781282465497761,1934392872,0.005,9239,10,6
AS,3.8728878498077393,0.0,1.0,290477.3125,0.6121277809143066,0.025986049795527082,383329927,1.0,13987,10,5
AS,3.851991653442383,0.0,1.0,290463.5625,0.6121461391448975,0.02406910745575985,3324115916,1.0,13987,10,5
AS,3.309605121612549,0.0,1.0,290487.25,0.6121144890785217,0.024590270467050025,2811363264,1.0,13987,10,5
AS,3.768667221069336,0.0,1.0,290974.1875,0.6114643216133118,0.06836339336339706,1884968544,1.0,13987,10,5
AS,1.5703504085540771,0.0,1.0,290469.28125,0.6121385097503662,0.043831341987246794,1859786275,1.0,13987,10,5
AS,3.2493538856506348,0.0,1.0,318035.96875,0.5753288865089417,0.4297759514852141,3687649985,1.0,13987,10,5
AS,2.0562691688537598,0.0,1.0,290545.6875,0.6120364665985107,0.05761089670969379,369133708,1.0,13987,10,5
AS,3.710258960723877,0.0,1.0,291093.78125,0.6113046407699585,0.04427381004242202,2995172877,1.0,13987,10,5
AS,5.760968208312988,0.0,1.0,290583.90625,0.611985445022583,0.028896741840674277,865305066,1.0,13987,10,5
AS,6.776857137680054,0.0,1.0,290587.25,0.6119809746742249,0.0352182100684931,404488628,1.0,13987,10,5
AS,9.030186653137207,0.0,1.0,290564.6875,0.6120111346244812,0.02793831796366696,2261209995,1.0,13987,10,5
AS,4.363549709320068,0.0,0.9999999999999997,290813.46875,0.6116788983345032,0.06787732829707352,4190266092,1.0,13987,10,5
AS,5.289959192276001,0.0,1.0,290512.84375,0.6120803356170654,0.026300651369723215,3160032368,1.0,13987,10,5
AS,5.084088563919067,0.0,1.0,290244.53125,0.6124386191368103,0.012908680100619473,3269070126,1.0,13987,10,5
AS,4.851196527481079,0.0,1.0,290925.40625,0.6115294694900513,0.035732512784898654,3081541439,1.0,13987,10,5
AS,5.5137012004852295,0.0,0.9999999999999998,290613.59375,0.6119458079338074,0.03523899455629278,3376120482,1.0,13987,10,5
AS,4.73425030708313,0.0,1.0,290355.625,0.6122902631759644,0.010542101373274392,2204291346,1.0,13987,10,5
AS,2.649061918258667,0.0,1.0,290848.875,0.6116316318511963,0.070543988125414,550243861,1.0,13987,10,5
AS,5.157413005828857,0.0,1.0,290999.125,0.6114310026168823,0.07364267432690969,3606691181,1.0,13987,10,5
AS,5.171199560165405,0.0,0.9999999999999998,290735.875,0.6117825508117676,0.018981577311906646,1934392872,1.0,13987,10,5
AS,3.0810208320617676,45.67192716434333,0.7343470164094733,315960.9827902326,0.5780996211237521,0.42463829522842345,383329927,0.64,13987,10,5
AS,3.7632315158843994,0.767953827194818,0.9967850250341546,292311.4099816558,0.6096787219357794,0.07393804923407718,3324115916,0.64,13987,10,5
