celltype,log10_corset_size,coreset_size,coreset_time,full_time,time_saving
AS,-0.9994372708439516,0.10012965715892043,0.9763972349332112,3.717027461528778,3.8
EC,-0.7902527257835896,0.1620866603921549,0.15287677377655137,0.323848032951355,2.1
MG,-0.6275536351810858,0.23574710313273203,2.5763890297440986,3.512053835391998,1.4
NEU,-1.1621363614464553,0.06884361045982014,0.5890939447873185,2.1449090003967286,3.6
OL,-0.9761945436150223,0.10563442104148948,5.235226512463008,14.299700462818146,2.7
OPC,-0.04648545445785812,0.8984926846968805,1.344565583667398,1.1716331005096436,0.9
