celltype,time,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
Oligo,25.5433452129364,513376.53125,0.5213213562965393,0.015930486199631298,383329927,1.0,153038,10,4
Oligo,26.528136014938354,514588.375,0.5201913714408875,0.028212219383609252,3324115916,1.0,153038,10,4
Oligo,31.95849370956421,513326.9375,0.5213675498962402,0.02388099876133913,2811363264,1.0,153038,10,4
Oligo,33.27826428413391,512882.5625,0.5217819213867188,0.027930629886112918,1884968544,1.0,153038,10,4
Oligo,44.04143524169922,512831.59375,0.5218294262886047,0.010011516509909883,1859786275,1.0,153038,10,4
Oligo,39.51418089866638,511643.25,0.5229374766349792,0.01804667299599741,3687649985,1.0,153038,10,4
Oligo,24.360694408416748,515212.5625,0.5196093916893005,0.02326150211688948,369133708,1.0,153038,10,4
Oligo,40.29172086715698,511884.1875,0.5227128267288208,0.01173448313289283,2995172877,1.0,153038,10,4
Oligo,27.80337882041931,512803.625,0.5218555331230164,0.03639882202918957,865305066,1.0,153038,10,4
Oligo,25.857802152633667,511772.90625,0.5228165984153748,0.05309302473252436,404488628,1.0,153038,10,4
Oligo,26.627323865890503,513348.46875,0.5213474631309509,0.02338821167104551,2261209995,1.0,153038,10,4
Oligo,19.391013622283936,514157.09375,0.520593523979187,0.01458067479414043,4190266092,1.0,153038,10,4
Oligo,30.380378484725952,512457.4375,0.5221782922744751,0.012062860855727215,3160032368,1.0,153038,10,4
Oligo,29.034857749938965,513202.75,0.5214833617210388,0.017394219996709606,3269070126,1.0,153038,10,4
Oligo,35.16372895240784,511661.15625,0.5229207873344421,0.022193544003507967,3081541439,1.0,153038,10,4
Oligo,23.9472439289093,512081.5625,0.5225287675857544,0.019507821043272967,3376120482,1.0,153038,10,4
Oligo,18.12193989753723,513963.3125,0.5207741856575012,0.015841930598082643,2204291346,1.0,153038,10,4
Oligo,48.40530562400818,512200.21875,0.5224180817604065,0.006647592211445634,550243861,1.0,153038,10,4
Oligo,42.5751268863678,511636.78125,0.5229434967041016,0.021474152964889814,3606691181,1.0,153038,10,4
Oligo,48.92039632797241,513580.25,0.5211313962936401,0.013098394891789497,1934392872,1.0,153038,10,4
Oligo,20.846568822860718,511650.2612798497,0.522930925459126,0.038963745893457254,383329927,0.64,153038,10,4
Oligo,30.701071977615356,511719.7117598581,0.5228661689667886,0.03268309527322678,3324115916,0.64,153038,10,4
Oligo,23.327515363693237,512122.8227773646,0.5224903032346417,0.035866968528336325,2811363264,0.64,153038,10,4
Oligo,21.98895502090454,511929.1840372486,0.5226708544070604,0.02579296655573882,1884968544,0.64,153038,10,4
Oligo,27.612855195999146,512412.60038355686,0.5222201109863996,0.028910162436701567,1859786275,0.64,153038,10,4
Oligo,27.539551496505737,512279.54675748904,0.5223441718440913,0.021160055863864855,3687649985,0.64,153038,10,4
Oligo,27.974323749542236,511615.92876111646,0.5229629375270917,0.04549487582058643,369133708,0.64,153038,10,4
Oligo,35.0259370803833,511893.47472165327,0.5227041502175638,0.020577263796982583,2995172877,0.64,153038,10,4
Oligo,23.79744553565979,512660.69788191834,0.5219887817896879,0.02859546374608319,865305066,0.64,153038,10,4
Oligo,29.971721410751343,512810.13205744635,0.5218494475037139,0.0195129091131132,404488628,0.64,153038,10,4
Oligo,24.895488739013672,513015.72696127335,0.5216577482553763,0.03284942042324017,2261209995,0.64,153038,10,4
Oligo,30.003310441970825,513233.51826941484,0.5214546769277898,0.01740068793113544,4190266092,0.64,153038,10,4
Oligo,20.312057495117188,515165.35613281076,0.5196534072492637,0.04153985847902866,3160032368,0.64,153038,10,4
Oligo,32.326735973358154,511903.2210613856,0.5226950626090386,0.029284489283750995,3269070126,0.64,153038,10,4
Oligo,33.859795570373535,511550.46398483275,0.5230239776996474,0.024009422342455282,3081541439,0.64,153038,10,4
Oligo,22.207514762878418,512976.42556388624,0.5216943933676698,0.02167607791608645,3376120482,0.64,153038,10,4
Oligo,20.856404066085815,512390.65776505077,0.522240570557118,0.02172333603326027,2204291346,0.64,153038,10,4
Oligo,18.969057083129883,513004.34019371204,0.5216683654192352,0.018784070417270614,550243861,0.64,153038,10,4
Oligo,23.19086241722107,512514.124946036,0.5221254482201891,0.02200592227228351,3606691181,0.64,153038,10,4
Oligo,25.023638486862183,511830.70441721095,0.5227626780310237,0.02324025660513066,1934392872,0.64,153038,10,4
Oligo,18.8166401386261,512098.5701962474,0.5225129166432616,0.04595572761165732,383329927,0.32,153038,10,4
Oligo,26.502681732177734,512244.1812849673,0.5223771470510313,0.02289647496575925,3324115916,0.32,153038,10,4
Oligo,16.32074475288391,512798.658801423,0.5218601453104917,0.03664288779453855,2811363264,0.32,153038,10,4
Oligo,16.350510120391846,513047.6651740872,0.521627968668063,0.04513714015846775,1884968544,0.32,153038,10,4
Oligo,15.197426557540894,513321.9933420118,0.5213721816684338,0.03993291109722348,1859786275,0.32,153038,10,4
Oligo,16.394012451171875,513135.16308590584,0.5215463845255842,0.027515200164031653,3687649985,0.32,153038,10,4
Oligo,17.333256244659424,513256.03545923065,0.5214336816196278,0.032507347197734425,369133708,0.32,153038,10,4
Oligo,18.528513431549072,512662.93036199774,0.5219867001974637,0.021375915790962294,2995172877,0.32,153038,10,4
Oligo,14.679103374481201,513700.74331739073,0.5210190304753035,0.03436544297546099,865305066,0.32,153038,10,4
Oligo,17.360600233078003,513618.6368538986,0.5210955875642299,0.029516160509406746,404488628,0.32,153038,10,4
Oligo,16.316168069839478,513369.37756904354,0.5213280000251346,0.03860270221756879,2261209995,0.32,153038,10,4
Oligo,15.228171825408936,513603.1503280059,0.5211100273938061,0.0342248935760965,4190266092,0.32,153038,10,4
Oligo,21.471797704696655,513808.9217760347,0.5209181635334565,0.0354931454372412,3160032368,0.32,153038,10,4
Oligo,15.749543905258179,513253.99228611134,0.5214355866996853,0.028231297367152172,3269070126,0.32,153038,10,4
Oligo,12.99661135673523,534458.266685876,0.5016644572197503,0.4330144429697342,3081541439,0.32,153038,10,4
Oligo,15.106052875518799,513386.32612512104,0.5213121969804093,0.03332233022159862,3376120482,0.32,153038,10,4
Oligo,16.903852462768555,513509.899973985,0.5211969751850221,0.030882568891911245,2204291346,0.32,153038,10,4
Oligo,13.638938188552856,534172.4805432418,0.5019309277776701,0.3776062551940631,550243861,0.32,153038,10,4
Oligo,17.78822350502014,513360.92465962464,0.5213358816231299,0.037372996227534365,3606691181,0.32,153038,10,4
Oligo,19.625553846359253,512737.960615643,0.5219167410547094,0.022336168490272493,1934392872,0.32,153038,10,4
Oligo,14.362600564956665,513480.05726833775,0.5212248008953604,0.04792513568675924,383329927,0.16,153038,10,4
Oligo,15.091041564941406,513559.0073823813,0.521151186825962,0.0395736415037371,3324115916,0.16,153038,10,4
Oligo,11.739452362060547,515195.1218641525,0.5196256533107262,0.04237605776241301,2811363264,0.16,153038,10,4
Oligo,12.167909622192383,512630.2849195165,0.5220171392145251,0.04134084910127465,1884968544,0.16,153038,10,4
Oligo,15.619816303253174,513974.9042863164,0.5207633993741029,0.035190656416200596,1859786275,0.16,153038,10,4
Oligo,11.03083062171936,513828.94068419596,0.5208994976542172,0.03822276363740766,3687649985,0.16,153038,10,4
Oligo,13.185076475143433,513186.60285471793,0.5214984214446304,0.03195481348587444,369133708,0.16,153038,10,4
Oligo,11.855427026748657,514340.20739482704,0.5204227862070772,0.03567184093057384,2995172877,0.16,153038,10,4
Oligo,13.343346357345581,515328.6812881641,0.5195011208407339,0.04061610696125317,865305066,0.16,153038,10,4
Oligo,10.327276706695557,515003.97673600476,0.519803879408296,0.03717800211474621,404488628,0.16,153038,10,4
Oligo,10.954825639724731,514552.89782824693,0.5202244709985956,0.04079801544637958,2261209995,0.16,153038,10,4
Oligo,11.53522276878357,514820.5469756625,0.5199749116008543,0.04024839593246481,4190266092,0.16,153038,10,4
Oligo,10.750870704650879,514485.0357743868,0.5202877464226139,0.034558330864780426,3160032368,0.16,153038,10,4
Oligo,10.947335958480835,513428.8000284059,0.5212725937841135,0.02843166379682626,3269070126,0.16,153038,10,4
Oligo,11.19113826751709,514053.53302406875,0.5206900849599599,0.02666869266869598,3081541439,0.16,153038,10,4
Oligo,10.772883176803589,514634.16809833056,0.5201486935868154,0.03810339368744144,3376120482,0.16,153038,10,4
Oligo,12.528887033462524,513118.9314632879,0.5215615190926248,0.03928646015263936,2204291346,0.16,153038,10,4
Oligo,11.179057836532593,514671.0903073364,0.5201142668593934,0.04263579485029193,550243861,0.16,153038,10,4
Oligo,10.767233610153198,514516.1737351064,0.5202587130003179,0.03858718048160402,3606691181,0.16,153038,10,4
Oligo,10.46494460105896,514082.14819888433,0.5206634038146538,0.03070998451145289,1934392872,0.16,153038,10,4
Oligo,11.081716060638428,513455.9791215961,0.5212472516591966,0.057298451731707736,383329927,0.08,153038,10,4
Oligo,11.082715511322021,514806.55545524444,0.5199879574687105,0.042536924941753866,3324115916,0.08,153038,10,4
Oligo,11.063532590866089,515328.4734588379,0.5195013146233853,0.036314592660205355,2811363264,0.08,153038,10,4
Oligo,11.001365900039673,514424.4353899972,0.5203442509755974,0.045884740352162674,1884968544,0.08,153038,10,4
Oligo,10.770741939544678,514322.394749243,0.5204393949396177,0.03368247299339003,1859786275,0.08,153038,10,4
Oligo,11.725562334060669,514902.97741957905,0.519898052428546,0.06453919781504922,3687649985,0.08,153038,10,4
Oligo,10.842626333236694,514432.2162626098,0.5203369959930882,0.04910987956274865,369133708,0.08,153038,10,4
Oligo,12.108340978622437,514473.24575062474,0.5202987395875757,0.03829250785920718,2995172877,0.08,153038,10,4
Oligo,9.546777248382568,515511.12452945864,0.5193310084908195,0.0455404950222456,865305066,0.08,153038,10,4
Oligo,9.771249532699585,515975.9702057897,0.5188975805940822,0.061186998400919276,404488628,0.08,153038,10,4
Oligo,8.615435600280762,516137.372993419,0.5187470866251551,0.04073988786181855,2261209995,0.08,153038,10,4
Oligo,11.523029088973999,514252.42509724933,0.5205046355143788,0.045350296091781206,4190266092,0.08,153038,10,4
Oligo,9.619975566864014,514320.2181324,0.5204414244442648,0.05636224282573226,3160032368,0.08,153038,10,4
Oligo,9.891631364822388,514912.5104830142,0.5198891636814962,0.035467976477755986,3269070126,0.08,153038,10,4
Oligo,9.808416604995728,514832.54958567326,0.5199637202178271,0.056868438370970435,3081541439,0.08,153038,10,4
Oligo,9.1090567111969,516710.2723500012,0.518212908131498,0.04763342919253679,3376120482,0.08,153038,10,4
Oligo,11.143372774124146,513763.0647846109,0.5209609211632583,0.03815528362085285,2204291346,0.08,153038,10,4
Oligo,8.858521461486816,516030.454026779,0.5188467792009748,0.05358451811784981,550243861,0.08,153038,10,4
Oligo,9.552860260009766,515718.513706485,0.519137636239809,0.05092515065813139,3606691181,0.08,153038,10,4
Oligo,8.314992427825928,514582.15285499644,0.520197193247379,0.03316854028408995,1934392872,0.08,153038,10,4
Oligo,9.673438310623169,514611.457620033,0.5201698691195643,0.07319753124520151,383329927,0.04,153038,10,4
Oligo,9.872161626815796,515953.6844279583,0.5189183601308285,0.05040636866514631,3324115916,0.04,153038,10,4
Oligo,8.778030633926392,517381.8462816495,0.5175867242353814,0.059063838850469196,2811363264,0.04,153038,10,4
Oligo,8.423470973968506,516159.866865046,0.5187261130591627,0.049309404671733184,1884968544,0.04,153038,10,4
Oligo,8.384742736816406,515537.5197163323,0.5193063972899131,0.06259897177566293,1859786275,0.04,153038,10,4
Oligo,8.654218196868896,517782.9498509714,0.5172127302729183,0.0678540280416301,3687649985,0.04,153038,10,4
Oligo,7.951582431793213,516865.3623732265,0.5180683002627058,0.06678802111504305,369133708,0.04,153038,10,4
Oligo,8.392691135406494,516080.827126938,0.518799810695155,0.04713938762216562,2995172877,0.04,153038,10,4
Oligo,8.505981922149658,517722.5630643723,0.5172690356646623,0.061538070634668325,865305066,0.04,153038,10,4
Oligo,8.241990327835083,517218.72330791765,0.51773882212725,0.048605179959372795,404488628,0.04,153038,10,4
Oligo,7.84137225151062,518256.3571921631,0.5167713193732574,0.06114637318603376,2261209995,0.04,153038,10,4
Oligo,8.685112714767456,518306.6255065819,0.5167244485709666,0.05808916249267914,4190266092,0.04,153038,10,4
Oligo,8.325348615646362,515751.24471535854,0.519107117439578,0.05518818216623393,3160032368,0.04,153038,10,4
Oligo,8.282230138778687,515636.15236294654,0.5192144309820643,0.054879199583875354,3269070126,0.04,153038,10,4
Oligo,9.47153902053833,518158.42634675343,0.5168626313129244,0.08204699625283823,3081541439,0.04,153038,10,4
Oligo,9.74980115890503,517328.409580746,0.5176365492806825,0.06556662064512436,3376120482,0.04,153038,10,4
Oligo,9.976637125015259,516181.1724959312,0.5187062474236338,0.061377433357358735,2204291346,0.04,153038,10,4
Oligo,9.483273267745972,517667.55742695,0.5173203236059094,0.05029403592551804,550243861,0.04,153038,10,4
Oligo,9.525902271270752,517281.8707703316,0.5176799426470009,0.06788094775608425,3606691181,0.04,153038,10,4
Oligo,9.897924661636353,515888.25311112974,0.5189793691053715,0.0505157103619672,1934392872,0.04,153038,10,4
Oligo,9.294880628585815,515561.9968923473,0.519283574466214,0.062931634189452,383329927,0.02,153038,10,4
Oligo,7.70975399017334,520969.9653050043,0.5142411173797679,0.09513468231969358,3324115916,0.02,153038,10,4
Oligo,7.83010196685791,518062.4125915845,0.51695215573378,0.06868197045236518,2811363264,0.02,153038,10,4
Oligo,7.479776620864868,522165.1305712867,0.5131267304036281,0.10897726996184696,1884968544,0.02,153038,10,4
Oligo,7.598649024963379,518126.3353508743,0.5168925533570701,0.06531355300491959,1859786275,0.02,153038,10,4
Oligo,7.530414819717407,519408.94946664566,0.5156966279847787,0.07335207463572832,3687649985,0.02,153038,10,4
Oligo,7.589775085449219,518198.1830434273,0.5168255616739067,0.06889323838364507,369133708,0.02,153038,10,4
Oligo,8.576553106307983,518515.6692131499,0.5165295336160097,0.07050989309863472,2995172877,0.02,153038,10,4
Oligo,7.579611539840698,518767.4056665999,0.5162948114122622,0.05742927133735967,865305066,0.02,153038,10,4
Oligo,7.4912779331207275,520327.88195678545,0.5148398038886863,0.08170556352772276,404488628,0.02,153038,10,4
Oligo,7.5587451457977295,519948.94300066476,0.5151931312898134,0.07832277807399915,2261209995,0.02,153038,10,4
Oligo,7.780999183654785,520546.52896314557,0.5146359346974259,0.07526956647568318,4190266092,0.02,153038,10,4
Oligo,7.7988080978393555,539795.8418949186,0.49668763563287044,0.3800190933552471,3160032368,0.02,153038,10,4
Oligo,7.6383583545684814,519799.6585628131,0.5153323259585135,0.06586643508243642,3269070126,0.02,153038,10,4
Oligo,7.628216028213501,521274.3369055904,0.5139573175094327,0.10010519793155026,3081541439,0.02,153038,10,4
Oligo,7.682577848434448,519548.48272051004,0.5155665254414471,0.08390577753613276,3376120482,0.02,153038,10,4
Oligo,7.630735397338867,518805.6220610685,0.5162591779702002,0.07552536542593422,2204291346,0.02,153038,10,4
Oligo,7.662736892700195,518316.37671686796,0.5167153564210765,0.06704837209472848,550243861,0.02,153038,10,4
Oligo,7.711270093917847,518370.9593774,0.5166644628687488,0.06852761619380875,3606691181,0.02,153038,10,4
Oligo,7.642708778381348,517915.42763960623,0.5170892063332193,0.06236369092316901,1934392872,0.02,153038,10,4
Oligo,7.449606418609619,521688.6253481205,0.5135710298070159,0.093365080149998,383329927,0.01,153038,10,4
Oligo,7.394540548324585,525732.965313671,0.5098000368641654,0.17404562126198522,3324115916,0.01,153038,10,4
Oligo,7.42978048324585,520475.1211177541,0.514702516261619,0.07949985673543969,2811363264,0.01,153038,10,4
Oligo,7.3169989585876465,525006.3970623016,0.5104774981487635,0.11121494588563535,1884968544,0.01,153038,10,4
Oligo,7.339047193527222,520419.58253831405,0.5147543011246395,0.0862329019188316,1859786275,0.01,153038,10,4
Oligo,7.269812822341919,523494.8316419798,0.5118869005682544,0.10057838938543887,3687649985,0.01,153038,10,4
Oligo,7.289596796035767,526081.1512096215,0.5094753839992695,0.1118055838487082,369133708,0.01,153038,10,4
Oligo,7.2908549308776855,521082.2847351731,0.5141363893445088,0.08739378649850463,2995172877,0.01,153038,10,4
Oligo,7.630024433135986,526007.8137257239,0.5095437647824331,0.16615850792644377,865305066,0.01,153038,10,4
Oligo,7.268448352813721,522813.787097293,0.5125219149818933,0.09927836510744126,404488628,0.01,153038,10,4
Oligo,7.347590684890747,524317.8890545191,0.5111194715883258,0.10462961346428581,2261209995,0.01,153038,10,4
Oligo,7.318298578262329,522724.94718800136,0.512604750419526,0.09844090708154118,4190266092,0.01,153038,10,4
Oligo,7.3066325187683105,522087.7567802063,0.513198874689868,0.10253665595585812,3160032368,0.01,153038,10,4
Oligo,7.298729419708252,524337.5976658193,0.5111010950337435,0.09110674954191754,3269070126,0.01,153038,10,4
Oligo,8.847384691238403,525190.7398715233,0.5103056146180609,0.10087267286781254,3081541439,0.01,153038,10,4
Oligo,8.889458656311035,523070.4735215648,0.5122825773637159,0.12006005706155723,3376120482,0.01,153038,10,4
Oligo,8.747477769851685,521800.28909656964,0.5134669131375565,0.10762965926560063,2204291346,0.01,153038,10,4
Oligo,8.769890546798706,523519.04639825923,0.5118643224279841,0.09585720651172065,550243861,0.01,153038,10,4
Oligo,8.83808159828186,522620.1426966394,0.5127024714322677,0.09228538723799647,3606691181,0.01,153038,10,4
Oligo,8.80084776878357,520677.1587908944,0.5145141338194674,0.08592207139181036,1934392872,0.01,153038,10,4
Oligo,7.307033061981201,522179.3915467443,0.5131134332925379,0.09936464971330737,383329927,0.005,153038,10,4
Oligo,7.249063968658447,526097.4265428943,0.50946020867587,0.11565411128309915,3324115916,0.005,153038,10,4
Oligo,8.378430604934692,540053.3253089837,0.4964475548914859,0.3191053401942338,2811363264,0.005,153038,10,4
Oligo,8.293686628341675,529331.1142014251,0.5064450780380969,0.12405201518074527,1884968544,0.005,153038,10,4
Oligo,8.34549331665039,525692.6049009744,0.5098376694155201,0.10993293533021792,1859786275,0.005,153038,10,4
Oligo,7.818362474441528,526990.9096413106,0.5086271139095093,0.11742622061124364,3687649985,0.005,153038,10,4
Oligo,7.660364866256714,535380.920546592,0.5008041632713952,0.2167760512699034,369133708,0.005,153038,10,4
Oligo,7.479792356491089,525436.2906151104,0.5100766600472123,0.10819780899223791,2995172877,0.005,153038,10,4
Oligo,7.135097026824951,528428.9341579572,0.5072862819443157,0.11911666578910504,865305066,0.005,153038,10,4
Oligo,7.030024290084839,531529.0285879384,0.504395715296307,0.15276082649357253,404488628,0.005,153038,10,4
Oligo,7.025795221328735,527627.7351183693,0.50803332990513,0.11113419667669389,2261209995,0.005,153038,10,4
Oligo,7.352975845336914,524718.6445778107,0.510745802148315,0.11393490923424762,4190266092,0.005,153038,10,4
Oligo,7.291677713394165,552326.9256428743,0.48500349711278545,0.38720177998144967,3160032368,0.005,153038,10,4
Oligo,7.248515844345093,528913.3490336172,0.506834607482454,0.10762733954139186,3269070126,0.005,153038,10,4
Oligo,7.196468353271484,526010.5542198857,0.5095412095115527,0.10618041703860752,3081541439,0.005,153038,10,4
Oligo,7.252862215042114,528049.8875793362,0.5076397096940021,0.12679064424467323,3376120482,0.005,153038,10,4
Oligo,7.316203594207764,525559.8471699782,0.5099614543769625,0.14695800816775195,2204291346,0.005,153038,10,4
Oligo,7.1799986362457275,527936.154452123,0.5077457558779882,0.10828622250880479,550243861,0.005,153038,10,4
Oligo,7.060194253921509,529256.4226581794,0.506514721363057,0.11924064933529337,3606691181,0.005,153038,10,4
Oligo,7.237613677978516,530291.6723811033,0.5055494416307676,0.1614033389977207,1934392872,0.005,153038,10,4
Astrocyte,23.667550086975098,483008.03125,0.5536621809005737,0.025854500592361183,383329927,1.0,150751,10,4
Astrocyte,28.230096578598022,483085.40625,0.5535906553268433,0.03239529361124903,3324115916,1.0,150751,10,4
Astrocyte,31.05003523826599,482536.625,0.5540977716445923,0.006963075873396594,2811363264,1.0,150751,10,4
Astrocyte,28.295860528945923,483918.5,0.5528208017349243,0.024732539512185923,1884968544,1.0,150751,10,4
Astrocyte,30.62308359146118,483631.875,0.5530856847763062,0.0248572242269307,1859786275,1.0,150751,10,4
Astrocyte,35.15545606613159,483496.90625,0.553210437297821,0.018678293516471378,3687649985,1.0,150751,10,4
Astrocyte,43.89446043968201,482703.34375,0.5539436936378479,0.04631518072524311,369133708,1.0,150751,10,4
Astrocyte,30.105732679367065,483230.65625,0.5534564256668091,0.025369505835855705,2995172877,1.0,150751,10,4
Astrocyte,36.55234241485596,482669.5,0.553974986076355,0.009883154161526022,865305066,1.0,150751,10,4
Astrocyte,41.4003324508667,482977.25,0.5536906123161316,0.013490233084011559,404488628,1.0,150751,10,4
Astrocyte,33.420376777648926,483008.96875,0.5536612272262573,0.02956355471163778,2261209995,1.0,150751,10,4
Astrocyte,19.266634225845337,483324.28125,0.55336993932724,0.02059213674539924,4190266092,1.0,150751,10,4
Astrocyte,48.935872077941895,482847.4375,0.5538105368614197,0.01253334119443859,3160032368,1.0,150751,10,4
Astrocyte,45.523972034454346,483889.96875,0.552847146987915,0.022142470100334113,3269070126,1.0,150751,10,4
Astrocyte,27.421250343322754,483685.78125,0.5530358552932739,0.01860189740989688,3081541439,1.0,150751,10,4
Astrocyte,24.363381147384644,484816.0,0.5519914031028748,0.02338852752165864,3376120482,1.0,150751,10,4
Astrocyte,32.07874941825867,484197.34375,0.5525630712509155,0.010241697290044462,2204291346,1.0,150751,10,4
Astrocyte,36.63286232948303,482968.25,0.5536988973617554,0.04467900442451709,550243861,1.0,150751,10,4
