n_archetypes,n_cells,coreset_fraction,seed,ok,error,rss_poll_ms,time,time_total,time_copy,time_compute,mem_rss_start_mb,mem_rss_post_copy_mb,mem_rss_end_mb,mem_rss_delta_post_copy_mb,mem_rss_delta_since_start_mb,mem_rss_peak_mb,mem_rss_peak_over_post_copy_mb,mem_rss_peak_over_start_mb,mem_rss_peak_copy_sampled_mb,mem_rss_peak_compute_sampled_mb
3,2000,1.0,383329927,True,,50,0.3209390640258789,0.32254886627197266,0.00042366981506347656,0.3209390640258789,116857.6640625,116856.2578125,116859.47265625,3.21484375,1.80859375,116859.47265625,1.36328125,1.80859375,116857.85546875,116859.34765625
3,2000,1.0,3324115916,True,,50,0.3495774269104004,0.3507874011993408,0.00036454200744628906,0.3495774269104004,116857.6640625,116856.2578125,116859.6640625,3.40625,2.0,116859.6640625,1.5546875,2.0,116857.85546875,116859.34765625
3,2000,1.0,2811363264,True,,50,0.7742087841033936,0.7754285335540771,0.0003657341003417969,0.7742087841033936,116857.6640625,116856.2578125,116859.3515625,3.09375,1.6875,116859.3515625,1.2421875,1.6875,116857.85546875,116859.34765625
3,2000,1.0,1884968544,True,,50,0.37604546546936035,0.37726402282714844,0.0003762245178222656,0.37604546546936035,116857.66796875,116856.26171875,116859.6015625,3.33984375,1.93359375,116859.6015625,1.48828125,1.93359375,116857.859375,116859.3515625
3,2000,1.0,1859786275,True,,50,0.316849946975708,0.3178579807281494,0.0002732276916503906,0.316849946975708,116857.66796875,116856.26171875,116859.66796875,3.40625,2.0,116859.66796875,1.5546875,2.0,116857.859375,116859.3515625
3,2000,0.1,383329927,True,,50,0.10294556617736816,0.10400247573852539,0.00031256675720214844,0.10294556617736816,116857.66796875,116856.26171875,116859.44921875,3.1875,1.78125,116859.44921875,1.3359375,1.78125,116857.859375,116859.421875
3,2000,0.1,3324115916,True,,50,0.10158514976501465,0.10261368751525879,0.00028634071350097656,0.10158514976501465,116857.66796875,116856.26171875,116859.44921875,3.1875,1.78125,116859.44921875,1.3359375,1.78125,116857.859375,116859.421875
3,2000,0.1,2811363264,True,,50,0.10787129402160645,0.10950565338134766,0.0005128383636474609,0.10787129402160645,116857.66796875,116856.26171875,116859.57421875,3.3125,1.90625,116859.57421875,1.4609375,1.90625,116857.859375,116859.421875
3,2000,0.1,1884968544,True,,50,0.11417841911315918,0.11528396606445312,0.00036454200744628906,0.11417841911315918,116857.66796875,116856.26171875,116859.58203125,3.3203125,1.9140625,116859.58203125,1.46875,1.9140625,116857.859375,116859.42578125
3,2000,0.1,1859786275,True,,50,0.11499547958374023,0.11595010757446289,0.00026798248291015625,0.11499547958374023,116857.66796875,116856.26171875,116859.453125,3.19140625,1.78515625,116859.453125,1.33984375,1.78515625,116857.859375,116859.42578125
3,10000,1.0,383329927,True,,50,2.0687363147735596,2.0704238414764404,0.0009303092956542969,2.0687363147735596,116857.68359375,116856.27734375,116859.36328125,3.0859375,1.6796875,116859.36328125,1.234375,1.6796875,116857.875,116859.36328125
3,10000,1.0,3324115916,True,,50,2.5888795852661133,2.5905983448028564,0.0009281635284423828,2.5888795852661133,116857.68359375,116856.27734375,116859.6796875,3.40234375,1.99609375,116859.6796875,1.55078125,1.99609375,116857.875,116859.36328125
3,10000,1.0,2811363264,True,,50,2.333246946334839,2.335277557373047,0.0009529590606689453,2.333246946334839,116857.68359375,116856.27734375,116859.36328125,3.0859375,1.6796875,116859.36328125,1.234375,1.6796875,116857.875,116859.36328125
3,10000,1.0,1884968544,True,,50,2.258735179901123,2.260697841644287,0.0010993480682373047,2.258735179901123,116857.68359375,116856.27734375,116859.36328125,3.0859375,1.6796875,116859.36328125,1.234375,1.6796875,116857.875,116859.359375
3,10000,1.0,1859786275,True,,50,2.2903833389282227,2.2921390533447266,0.0008695125579833984,2.2903833389282227,116857.6875,116856.28125,116859.36328125,3.08203125,1.67578125,116859.36328125,1.23046875,1.67578125,116857.87890625,116859.36328125
3,10000,0.1,383329927,True,,50,0.31688809394836426,0.31861042976379395,0.0008218288421630859,0.31688809394836426,116857.6875,116856.28125,116859.578125,3.296875,1.890625,116859.578125,1.4453125,1.890625,116857.87890625,116859.453125
3,10000,0.1,3324115916,True,,50,0.391193151473999,0.3932154178619385,0.0008940696716308594,0.391193151473999,116857.6875,116856.28125,116859.453125,3.171875,1.765625,116859.453125,1.3203125,1.765625,116857.87890625,116859.453125
3,10000,0.1,2811363264,True,,50,0.25159478187561035,0.2532007694244385,0.0007903575897216797,0.25159478187561035,116857.6875,116856.28125,116859.453125,3.171875,1.765625,116859.453125,1.3203125,1.765625,116857.87890625,116859.4375
3,10000,0.1,1884968544,True,,50,0.2442483901977539,0.24580883979797363,0.00081634521484375,0.2442483901977539,116857.6875,116856.28125,116859.45703125,3.17578125,1.76953125,116859.45703125,1.32421875,1.76953125,116857.87890625,116859.45703125
3,10000,0.1,1859786275,True,,50,0.24812746047973633,0.2501082420349121,0.0008757114410400391,0.24812746047973633,116857.6875,116856.28125,116859.5859375,3.3046875,1.8984375,116859.5859375,1.453125,1.8984375,116857.87890625,116859.45703125
3,20000,1.0,383329927,True,,50,10.415473699569702,10.417895078659058,0.00152587890625,10.415473699569702,116857.69921875,116856.29296875,116859.6875,3.39453125,1.98828125,116859.69140625,1.546875,1.9921875,116857.890625,116859.37890625
3,20000,1.0,3324115916,True,,50,4.1767213344573975,4.179185390472412,0.0016350746154785156,4.1767213344573975,116857.69921875,116856.29296875,116859.375,3.08203125,1.67578125,116859.375,1.23046875,1.67578125,116857.890625,116859.375
3,20000,1.0,2811363264,True,,50,5.392268180847168,5.394908666610718,0.0014958381652832031,5.392268180847168,116857.69921875,116856.29296875,116859.375,3.08203125,1.67578125,116859.375,1.23046875,1.67578125,116857.890625,116859.375
3,20000,1.0,1884968544,True,,50,4.066253423690796,4.0687360763549805,0.0015826225280761719,4.066253423690796,116857.69921875,116856.29296875,116859.375,3.08203125,1.67578125,116859.375,1.23046875,1.67578125,116857.890625,116859.375
3,20000,1.0,1859786275,True,,50,6.023721933364868,6.026105165481567,0.0015616416931152344,6.023721933364868,116857.69921875,116856.29296875,116859.69140625,3.3984375,1.9921875,116859.6953125,1.55078125,1.99609375,116857.890625,116859.37890625
3,20000,0.1,383329927,True,,50,0.619140625,0.6214284896850586,0.0014400482177734375,0.619140625,116857.69921875,116856.29296875,116859.46875,3.17578125,1.76953125,116859.46875,1.32421875,1.76953125,116857.890625,116859.46875
3,20000,0.1,3324115916,True,,50,0.7994706630706787,0.8016607761383057,0.0013811588287353516,0.7994706630706787,116857.69921875,116856.29296875,116859.46875,3.17578125,1.76953125,116859.46875,1.32421875,1.76953125,116857.890625,116859.46875
3,20000,0.1,2811363264,True,,50,0.5390615463256836,0.5414018630981445,0.0015828609466552734,0.5390615463256836,116857.69921875,116856.29296875,116859.46875,3.17578125,1.76953125,116859.46875,1.32421875,1.76953125,116857.890625,116859.46875
3,20000,0.1,1884968544,True,,50,0.7602581977844238,0.7630062103271484,0.0014331340789794922,0.7602581977844238,116857.69921875,116856.29296875,116859.46875,3.17578125,1.76953125,116859.46875,1.32421875,1.76953125,116857.890625,116859.46875
3,20000,0.1,1859786275,True,,50,0.7348709106445312,0.7371578216552734,0.0014252662658691406,0.7348709106445312,116857.69921875,116856.29296875,116859.4765625,3.18359375,1.77734375,116859.4765625,1.33203125,1.77734375,116857.828125,116859.4765625
3,100000,1.0,383329927,True,,50,28.47519063949585,28.48094081878662,0.004802703857421875,28.47519063949585,116857.7109375,116856.3046875,116859.8359375,3.53125,2.125,116859.83984375,1.68359375,2.12890625,116857.90234375,116859.52734375
3,100000,1.0,3324115916,True,,50,14.073634386062622,14.086170196533203,0.01134943962097168,14.073634386062622,116857.7109375,116856.3046875,116859.83984375,3.53515625,2.12890625,116859.84375,1.6875,2.1328125,116857.90234375,116859.52734375
3,100000,1.0,2811363264,True,,50,34.6335129737854,34.63909935951233,0.004674673080444336,34.6335129737854,116857.7109375,116856.3046875,116859.83984375,3.53515625,2.12890625,116859.84375,1.6875,2.1328125,116857.90234375,116859.53125
3,100000,1.0,1884968544,True,,50,45.68224740028381,45.687915563583374,0.0047779083251953125,45.68224740028381,116857.7109375,116856.3046875,116859.83984375,3.53515625,2.12890625,116859.84375,1.6875,2.1328125,116857.90234375,116859.52734375
3,100000,1.0,1859786275,True,,50,29.178341388702393,29.184025526046753,0.004714012145996094,29.178341388702393,116857.7109375,116856.3046875,116859.84375,3.5390625,2.1328125,116859.84765625,1.69140625,2.13671875,116857.90234375,116859.53125
3,100000,0.1,383329927,True,,50,2.2350473403930664,2.241032600402832,0.004794597625732422,2.2350473403930664,116857.7109375,116856.3046875,116859.62109375,3.31640625,1.91015625,116859.62109375,1.46484375,1.91015625,116857.90234375,116859.62109375
3,100000,0.1,3324115916,True,,50,3.08007550239563,3.0860087871551514,0.0049495697021484375,3.08007550239563,116857.7109375,116856.3046875,116859.62109375,3.31640625,1.91015625,116859.62109375,1.46484375,1.91015625,116857.90234375,116859.62109375
3,100000,0.1,2811363264,True,,50,4.85128116607666,4.856773138046265,0.004654645919799805,4.85128116607666,116857.7109375,116856.3046875,116859.62109375,3.31640625,1.91015625,116859.62109375,1.46484375,1.91015625,116857.90234375,116859.62109375
3,100000,0.1,1884968544,True,,50,3.2118892669677734,3.217395067214966,0.0047566890716552734,3.2118892669677734,116857.7109375,116856.3046875,116859.62890625,3.32421875,1.91796875,116859.62890625,1.47265625,1.91796875,116857.90234375,116859.62890625
3,100000,0.1,1859786275,True,,50,3.3644683361053467,3.3701043128967285,0.0046367645263671875,3.3644683361053467,116857.7109375,116856.3046875,116859.62890625,3.32421875,1.91796875,116859.62890625,1.47265625,1.91796875,116857.90234375,116859.62890625
3,200000,1.0,383329927,True,,50,56.97484302520752,56.988099575042725,0.012357711791992188,56.97484302520752,116857.72265625,116856.31640625,116859.85546875,3.5390625,2.1328125,116859.859375,1.69140625,2.13671875,116857.9140625,116859.54296875
3,200000,1.0,3324115916,True,,50,69.86473798751831,69.87814044952393,0.012493371963500977,69.86473798751831,116857.72265625,116856.31640625,116859.85546875,3.5390625,2.1328125,116859.859375,1.69140625,2.13671875,116857.9140625,116859.54296875
3,200000,1.0,2811363264,True,,50,56.99431657791138,57.007638692855835,0.012447834014892578,56.99431657791138,116857.72265625,116856.31640625,116859.8515625,3.53515625,2.12890625,116859.85546875,1.6875,2.1328125,116857.9140625,116859.54296875
3,200000,1.0,1884968544,True,,50,48.12805247306824,48.14104700088501,0.012128114700317383,48.12805247306824,116857.72265625,116856.31640625,116859.85546875,3.5390625,2.1328125,116859.85546875,1.6875,2.1328125,116857.9140625,116859.54296875
3,200000,1.0,1859786275,True,,50,81.82354092597961,81.84216070175171,0.01744675636291504,81.82354092597961,116857.72265625,116856.31640625,116859.85546875,3.5390625,2.1328125,116859.85546875,1.6875,2.1328125,116857.8515625,116859.54296875
3,200000,0.1,383329927,True,,50,9.338848352432251,9.351591110229492,0.011922597885131836,9.338848352432251,116857.72265625,116856.31640625,116859.62890625,3.3125,1.90625,116859.6328125,1.46484375,1.91015625,116857.9140625,116859.6328125
3,200000,0.1,3324115916,True,,50,9.582025051116943,9.594747066497803,0.011806964874267578,9.582025051116943,116857.72265625,116856.31640625,116859.7578125,3.44140625,2.03515625,116859.7578125,1.58984375,2.03515625,116857.9140625,116859.6328125
3,200000,0.1,2811363264,True,,50,8.142089605331421,8.154637575149536,0.011605262756347656,8.142089605331421,116857.72265625,116856.31640625,116859.6328125,3.31640625,1.91015625,116859.63671875,1.46875,1.9140625,116857.9140625,116859.63671875
3,200000,0.1,1884968544,True,,50,6.308725118637085,6.321741342544556,0.011793375015258789,6.308725118637085,116857.72265625,116856.31640625,116859.76171875,3.4453125,2.0390625,116859.765625,1.59765625,2.04296875,116857.9140625,116859.640625
3,200000,0.1,1859786275,True,,50,7.679676294326782,7.697123289108276,0.01647782325744629,7.679676294326782,116857.72265625,116856.31640625,116859.765625,3.44921875,2.04296875,116859.76953125,1.6015625,2.046875,116857.9140625,116859.640625
3,1000000,1.0,383329927,True,,50,481.8021683692932,481.86653900146484,0.06329083442687988,481.8021683692932,116857.74609375,116856.33984375,116882.62890625,26.2890625,24.8828125,117316.68359375,458.4921875,458.9375,116857.9375,117243.24609375
3,1000000,1.0,3324115916,True,,50,337.5177917480469,337.5821282863617,0.06343650817871094,337.5177917480469,116857.74609375,116856.33984375,116882.62890625,26.2890625,24.8828125,117316.68359375,458.4921875,458.9375,116857.9375,117239.24609375
3,1000000,1.0,2811363264,True,,50,486.78740310668945,486.85264706611633,0.06372737884521484,486.78740310668945,116857.74609375,116856.33984375,116882.62890625,26.2890625,24.8828125,117316.68359375,458.4921875,458.9375,116857.9375,117249.24609375
3,1000000,1.0,1884968544,True,,50,450.9103298187256,450.9749915599823,0.06367731094360352,450.9103298187256,116857.74609375,116856.33984375,116882.62890625,26.2890625,24.8828125,117316.68359375,458.4921875,458.9375,116857.9375,117249.24609375
3,1000000,1.0,1859786275,True,,50,463.3976058959961,463.4620985984802,0.06348776817321777,463.3976058959961,116857.74609375,116856.33984375,116882.62890625,26.2890625,24.8828125,117316.68359375,458.4921875,458.9375,116857.9375,117249.24609375
3,1000000,0.1,383329927,True,,50,38.4069242477417,38.47183156013489,0.06403017044067383,38.4069242477417,116857.74609375,116856.33984375,116916.87109375,60.53125,59.125,117298.0390625,439.84765625,440.29296875,116857.9375,117161.6640625
3,1000000,0.1,3324115916,True,,50,41.902594804763794,41.9675714969635,0.06405234336853027,41.902594804763794,116857.74609375,116856.33984375,116916.87109375,60.53125,59.125,117297.9921875,439.80078125,440.24609375,116857.9375,117161.6640625
3,1000000,0.1,2811363264,True,,50,46.649653673172,46.71487092971802,0.06398487091064453,46.649653673172,116857.74609375,116856.33984375,116916.87109375,60.53125,59.125,117297.9765625,439.78515625,440.23046875,116857.9375,117161.6640625
3,1000000,0.1,1884968544,True,,50,39.25114321708679,39.31644654273987,0.0637052059173584,39.25114321708679,116857.74609375,116856.33984375,116916.875,60.53515625,59.12890625,117298.04296875,439.8515625,440.296875,116857.9375,117161.66796875
3,1000000,0.1,1859786275,True,,50,36.03993010520935,36.10576677322388,0.06445765495300293,36.03993010520935,116857.75,116856.34375,116916.875,60.53125,59.125,117298.19921875,440.00390625,440.44921875,116857.94140625,117161.66796875
3,2000000,1.0,383329927,True,,50,1032.3800942897797,1032.4132132530212,0.03148198127746582,1032.3800942897797,116857.75,117008.734375,117012.46484375,3.73046875,154.71484375,117927.15234375,916.56640625,1069.40234375,116858.046875,117855.375
3,2000000,1.0,3324115916,True,,50,642.9611356258392,642.9939439296722,0.031729698181152344,642.9611356258392,116857.75390625,117008.765625,117012.46484375,3.69921875,154.7109375,117926.93359375,916.31640625,1069.1796875,116858.078125,117839.37890625
3,2000000,1.0,2811363264,True,,50,866.4973673820496,866.5301959514618,0.03171563148498535,866.4973673820496,116857.75390625,117008.734375,117012.46484375,3.73046875,154.7109375,117927.15234375,916.56640625,1069.3984375,116858.046875,117833.37890625
3,2000000,1.0,1884968544,True,,50,1251.4923281669617,1251.5254154205322,0.03204512596130371,1251.4923281669617,116857.75390625,117008.75390625,117012.46484375,3.7109375,154.7109375,117926.93359375,916.328125,1069.1796875,116858.06640625,117841.37890625
3,2000000,1.0,1859786275,True,,50,666.576247215271,666.6088044643402,0.031116247177124023,666.576247215271,116857.75390625,117008.73828125,117012.46484375,3.7265625,154.7109375,117927.1484375,916.55859375,1069.39453125,116858.05078125,117839.37890625
3,2000000,0.1,383329927,True,,50,70.36178994178772,70.39440298080444,0.031525611877441406,70.36178994178772,116857.75390625,117008.76953125,117012.375,3.60546875,154.62109375,117775.05078125,764.4296875,917.296875,116858.08203125,117619.4375
3,2000000,0.1,3324115916,True,,50,58.106138706207275,58.13882803916931,0.031070947647094727,58.106138706207275,116857.75390625,117008.73828125,117012.375,3.63671875,154.62109375,117775.05078125,764.4609375,917.296875,116858.05078125,117619.4375
3,2000000,0.1,2811363264,True,,50,79.73828864097595,79.77137160301208,0.03184175491333008,79.73828864097595,116857.75390625,117008.765625,117058.0234375,49.2578125,200.26953125,117820.6953125,810.078125,962.94140625,116858.078125,117619.4375
3,2000000,0.1,1884968544,True,,50,76.47368335723877,76.506920337677,0.031970977783203125,76.47368335723877,116857.75390625,117008.73046875,117012.375,3.64453125,154.62109375,117775.046875,764.46484375,917.29296875,116858.04296875,117619.44140625
3,2000000,0.1,1859786275,True,,50,83.10380625724792,83.13672399520874,0.03138089179992676,83.10380625724792,116857.7578125,117008.765625,117058.02734375,49.26171875,200.26953125,117820.703125,810.0859375,962.9453125,116858.078125,117619.44140625
6,1000,1.0,383329927,True,,50,0.279710054397583,0.28105592727661133,0.0002231597900390625,0.279710054397583,116857.76953125,116858.08984375,116859.4296875,1.33984375,1.66015625,116859.4296875,1.33984375,1.66015625,116857.9609375,116859.3046875
6,1000,1.0,3324115916,True,,50,0.2607388496398926,0.261671781539917,0.0001747608184814453,0.2607388496398926,116857.7734375,116856.2421875,116859.453125,3.2109375,1.6796875,116859.453125,1.359375,1.6796875,116857.96484375,116859.328125
6,1000,1.0,2811363264,True,,50,0.3070409297943115,0.3080615997314453,0.00018215179443359375,0.3070409297943115,116857.7734375,116858.09375,116859.453125,1.359375,1.6796875,116859.453125,1.359375,1.6796875,116857.96484375,116859.3046875
6,1000,1.0,1884968544,True,,50,0.25020408630371094,0.25124526023864746,0.0001933574676513672,0.25020408630371094,116857.7734375,116858.03125,116859.4296875,1.3984375,1.65625,116859.4296875,1.3984375,1.65625,116857.90234375,116859.3046875
6,1000,1.0,1859786275,True,,50,0.5655419826507568,0.5664486885070801,0.00017142295837402344,0.5655419826507568,116857.7734375,116858.09375,116859.45703125,1.36328125,1.68359375,116859.45703125,1.36328125,1.68359375,116857.96484375,116859.328125
6,1000,0.1,383329927,True,,50,0.1248776912689209,0.12584495544433594,0.0001704692840576172,0.1248776912689209,116857.7734375,116858.03125,116859.55078125,1.51953125,1.77734375,116859.55078125,1.51953125,1.77734375,116857.90234375,116859.390625
6,1000,0.1,3324115916,True,,50,0.13448452949523926,0.13574743270874023,0.00023627281188964844,0.13448452949523926,116857.7734375,116858.09375,116859.55078125,1.45703125,1.77734375,116859.55078125,1.45703125,1.77734375,116857.96484375,116859.390625
6,1000,0.1,2811363264,True,,50,0.09867739677429199,0.09968066215515137,0.0002002716064453125,0.09867739677429199,116857.77734375,116858.09765625,116859.55078125,1.453125,1.7734375,116859.55078125,1.453125,1.7734375,116857.96875,116859.19921875
6,1000,0.1,1884968544,True,,50,0.08796405792236328,0.0889132022857666,0.00019311904907226562,0.08796405792236328,116857.77734375,116858.09765625,116859.5546875,1.45703125,1.77734375,116859.5546875,1.45703125,1.77734375,116857.90625,116859.203125
6,1000,0.1,1859786275,True,,50,0.12708258628845215,0.12791681289672852,0.0001575946807861328,0.12708258628845215,116857.77734375,116856.18359375,116859.5546875,3.37109375,1.77734375,116859.5546875,1.51953125,1.77734375,116857.90625,116859.39453125
6,2000,1.0,383329927,True,,50,0.419391393661499,0.4203939437866211,0.0002617835998535156,0.419391393661499,116857.78515625,116858.10546875,116859.46484375,1.359375,1.6796875,116859.46484375,1.359375,1.6796875,116857.9765625,116859.33984375
6,2000,1.0,3324115916,True,,50,1.1629126071929932,1.163905382156372,0.0002579689025878906,1.1629126071929932,116857.78515625,116856.37890625,116859.65234375,3.2734375,1.8671875,116859.65234375,1.421875,1.8671875,116857.9765625,116859.46484375
6,2000,1.0,2811363264,True,,50,0.9380793571472168,0.9395244121551514,0.0003638267517089844,0.9380793571472168,116857.78515625,116856.25390625,116859.46875,3.21484375,1.68359375,116859.46875,1.36328125,1.68359375,116857.9765625,116859.33984375
6,2000,1.0,1884968544,True,,50,0.4419434070587158,0.44301486015319824,0.0002663135528564453,0.4419434070587158,116857.78515625,116858.10546875,116859.46875,1.36328125,1.68359375,116859.46875,1.36328125,1.68359375,116857.9765625,116859.34375
6,2000,1.0,1859786275,True,,50,0.6939353942871094,0.6957669258117676,0.0005285739898681641,0.6939353942871094,116857.78515625,116856.37890625,116859.65625,3.27734375,1.87109375,116859.65625,1.42578125,1.87109375,116857.9765625,116859.46875
6,2000,0.1,383329927,True,,50,0.1486375331878662,0.14981508255004883,0.00030231475830078125,0.1486375331878662,116857.78515625,116858.10546875,116859.56640625,1.4609375,1.78125,116859.56640625,1.4609375,1.78125,116857.9765625,116859.390625
6,2000,0.1,3324115916,True,,50,0.12421679496765137,0.12521767616271973,0.00026917457580566406,0.12421679496765137,116857.7890625,116858.109375,116859.5625,1.453125,1.7734375,116859.5625,1.453125,1.7734375,116857.98046875,116859.3984375
6,2000,0.1,2811363264,True,,50,0.15807008743286133,0.1592409610748291,0.0003466606140136719,0.15807008743286133,116857.7890625,116858.109375,116859.56640625,1.45703125,1.77734375,116859.56640625,1.45703125,1.77734375,116857.98046875,116859.39453125
6,2000,0.1,1884968544,True,,50,0.16649651527404785,0.16761541366577148,0.0002770423889160156,0.16649651527404785,116857.7890625,116858.109375,116859.56640625,1.45703125,1.77734375,116859.56640625,1.45703125,1.77734375,116857.98046875,116859.39453125
6,2000,0.1,1859786275,True,,50,0.14565348625183105,0.14699840545654297,0.0003790855407714844,0.14565348625183105,116857.7890625,116856.3828125,116859.5703125,3.1875,1.78125,116859.5703125,1.3359375,1.78125,116857.98046875,116859.54296875
6,10000,1.0,383329927,True,,50,2.7184066772460938,2.7196221351623535,0.0006034374237060547,2.7184066772460938,116857.796875,116858.2421875,116859.7890625,1.546875,1.9921875,116859.79296875,1.55078125,1.99609375,116857.98828125,116859.48046875
6,10000,1.0,3324115916,True,,50,2.7081706523895264,2.710193157196045,0.0007290840148925781,2.7081706523895264,116857.796875,116856.390625,116859.79296875,3.40234375,1.99609375,116859.796875,1.5546875,2.0,116857.98828125,116859.484375
6,10000,1.0,2811363264,True,,50,2.1246352195739746,2.1260154247283936,0.0005888938903808594,2.1246352195739746,116857.796875,116856.390625,116859.796875,3.40625,2.0,116859.80078125,1.55859375,2.00390625,116857.98828125,116859.48828125
6,10000,1.0,1884968544,True,,50,3.659470558166504,3.6609206199645996,0.0006861686706542969,3.659470558166504,116857.796875,116858.2421875,116859.79296875,1.55078125,1.99609375,116859.796875,1.5546875,2.0,116857.98828125,116859.484375
6,10000,1.0,1859786275,True,,50,4.959510803222656,4.961045742034912,0.0006592273712158203,4.959510803222656,116857.796875,116856.390625,116859.796875,3.40625,2.0,116859.80078125,1.55859375,2.00390625,116857.98828125,116859.48828125
6,10000,0.1,383329927,True,,50,0.4776625633239746,0.4793241024017334,0.0007243156433105469,0.4776625633239746,116857.80078125,116856.39453125,116859.578125,3.18359375,1.77734375,116859.578125,1.33203125,1.77734375,116857.9921875,116859.578125
6,10000,0.1,3324115916,True,,50,0.4332096576690674,0.4346146583557129,0.0006279945373535156,0.4332096576690674,116857.80078125,116856.39453125,116859.578125,3.18359375,1.77734375,116859.578125,1.33203125,1.77734375,116857.9921875,116859.578125
6,10000,0.1,2811363264,True,,50,0.6753504276275635,0.677004337310791,0.0007774829864501953,0.6753504276275635,116857.80078125,116856.39453125,116859.578125,3.18359375,1.77734375,116859.578125,1.33203125,1.77734375,116857.9296875,116859.578125
6,10000,0.1,1884968544,True,,50,0.5990803241729736,0.6005947589874268,0.0006396770477294922,0.5990803241729736,116857.80078125,116856.39453125,116859.58203125,3.1875,1.78125,116859.58203125,1.3359375,1.78125,116857.9921875,116859.58203125
6,10000,0.1,1859786275,True,,50,0.963700532913208,0.9650421142578125,0.0005755424499511719,0.963700532913208,116857.80078125,116856.39453125,116859.70703125,3.3125,1.90625,116859.7109375,1.46484375,1.91015625,116857.9921875,116859.5859375
6,20000,1.0,383329927,True,,50,6.663229942321777,6.665079832077026,0.0010864734649658203,6.663229942321777,116857.8125,116856.40625,116859.94140625,3.53515625,2.12890625,116859.94140625,1.68359375,2.12890625,116858.00390625,116859.62890625
6,20000,1.0,3324115916,True,,50,8.440211534500122,8.44222092628479,0.0011031627655029297,8.440211534500122,116857.8125,116856.40625,116859.62890625,3.22265625,1.81640625,116859.6328125,1.375,1.8203125,116858.00390625,116859.6328125
6,20000,1.0,2811363264,True,,50,8.81049132347107,8.812364101409912,0.0010268688201904297,8.81049132347107,116857.8125,116856.40625,116859.94140625,3.53515625,2.12890625,116859.94140625,1.68359375,2.12890625,116858.00390625,116859.6328125
6,20000,1.0,1884968544,True,,50,3.6822776794433594,3.6840672492980957,0.0011258125305175781,3.6822776794433594,116857.8125,116856.40625,116859.94140625,3.53515625,2.12890625,116859.9453125,1.6875,2.1328125,116858.00390625,116859.6328125
6,20000,1.0,1859786275,True,,50,6.509400129318237,6.5113420486450195,0.001127481460571289,6.509400129318237,116857.81640625,116856.41015625,116859.94140625,3.53125,2.125,116859.9453125,1.68359375,2.12890625,116858.0078125,116859.6328125
