celltype,time,min_l2_distance_to_ref,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
Oligo,29.944790363311768,0.0852042339812937,0.9999627,512266.5758817514,0.5223562660501386,0.025626098249850092,550243861,0.64,153038,10,4
Oligo,31.029653072357178,0.14817984018074937,0.9996433,512114.4600831914,0.5224981007148187,0.023115510051726088,3606691181,0.64,153038,10,4
Oligo,22.743163108825684,0.13571048371508523,0.9996985,512255.3471606395,0.5223667358495203,0.02318808741119116,1934392872,0.64,153038,10,4
Oligo,13.677207469940186,0.12016155731416897,0.99977845,512164.90390267957,0.5224510662694158,0.0271861740824398,383329927,0.32,153038,10,4
Oligo,13.459093809127808,0.1709563803805806,0.99976504,513014.605470076,0.5216587939477332,0.03250365018756201,3324115916,0.32,153038,10,4
Oligo,11.33696961402893,0.18097253486749904,0.99973166,513074.4155120535,0.5216030263198557,0.0330202127197254,2811363264,0.32,153038,10,4
Oligo,17.399784326553345,0.1518842513099534,0.9998702,513058.96434842894,0.5216174331772128,0.03378689223599544,1884968544,0.32,153038,10,4
Oligo,13.578557252883911,0.16820502849447322,0.9998231,512114.59515396226,0.5224979747731501,0.03117715483387555,1859786275,0.32,153038,10,4
Oligo,11.362903356552124,0.17101564667696129,0.99958324,512450.0371092493,0.5221852045172126,0.03326611691885121,3687649985,0.32,153038,10,4
Oligo,11.44387435913086,0.08039504101279073,0.9999419,512102.9249196651,0.5225088562449233,0.025201363916280584,369133708,0.32,153038,10,4
Oligo,10.85530424118042,0.15254976187988784,0.9997706,512053.0708993815,0.5225553407542037,0.03533267910013904,2995172877,0.32,153038,10,4
Oligo,15.741174936294556,0.18682607985551825,0.99976104,511903.3895712646,0.5226949054883292,0.04277638049620805,865305066,0.32,153038,10,4
Oligo,15.614962339401245,0.17424810721119305,0.9998511,512568.32570887706,0.5220749107540237,0.032838281463988754,404488628,0.32,153038,10,4
Oligo,21.50706696510315,0.13821137392359517,0.9997775,512586.0843189971,0.5220583524048226,0.030265541903566315,2261209995,0.32,153038,10,4
Oligo,16.8056743144989,0.13385967375315042,0.9998641,511650.31331823766,0.5229308769378851,0.02716352308423904,4190266092,0.32,153038,10,4
Oligo,11.322413206100464,0.1097758978400142,0.9998278,512421.3139866165,0.5222119863144077,0.02280596369336884,3160032368,0.32,153038,10,4
Oligo,12.532744407653809,0.14938144549592786,0.999841,513264.02533727395,0.5214262317578525,0.03517442677311683,3269070126,0.32,153038,10,4
Oligo,12.388361930847168,0.14048823931000515,0.999745,512860.6104330468,0.5218023808377615,0.03655144679322896,3081541439,0.32,153038,10,4
Oligo,16.90452790260315,0.13631105082157835,0.99978477,512674.57704163645,0.5219758406883475,0.04285048897366419,3376120482,0.32,153038,10,4
Oligo,11.97675609588623,0.15810463481134673,0.9997364,513078.5840123268,0.521599139558296,0.03625906345586261,2204291346,0.32,153038,10,4
Oligo,9.233665704727173,0.10741141408261132,0.9999038,512581.6402486164,0.5220624961113818,0.02408041303334213,550243861,0.32,153038,10,4
Oligo,16.4254732131958,0.14424665011432602,0.9998025,512891.26073403127,0.5217738021154749,0.03152825745454907,3606691181,0.32,153038,10,4
Oligo,11.972048997879028,0.11554440279190141,0.9998418,512302.1435868489,0.5223231022790269,0.021512472353393687,1934392872,0.32,153038,10,4
Oligo,7.406198501586914,0.21729990171691738,0.9990976,512092.6995074826,0.5225183905465661,0.04276912214254996,383329927,0.16,153038,10,4
Oligo,6.157886028289795,0.18764046481185698,0.99967337,513698.65680923185,0.5210209759614916,0.03811333877803495,3324115916,0.16,153038,10,4
Oligo,7.273102283477783,0.16310684105082884,0.9997678,513393.9415999055,0.5213050962168946,0.037102223450521575,2811363264,0.16,153038,10,4
Oligo,6.341256856918335,0.1420627671152501,0.99982095,513123.63961147424,0.5215571291566313,0.03743849701914219,1884968544,0.16,153038,10,4
Oligo,6.982818365097046,0.17638325151556516,0.9996391,513262.5992209992,0.5214275614864247,0.02976083319038622,1859786275,0.16,153038,10,4
Oligo,6.993305683135986,0.15764160411617326,0.9996631,512649.9969702526,0.5219987594529698,0.03362076804947815,3687649985,0.16,153038,10,4
Oligo,5.684035539627075,0.1359206324138271,0.9998769,512989.6288770793,0.5216820824340447,0.029096794383099325,369133708,0.16,153038,10,4
Oligo,7.473613977432251,0.1763406572539729,0.999818,513235.13333293906,0.5214531710224494,0.04480058246421999,2995172877,0.16,153038,10,4
Oligo,8.349043846130371,0.21802823025048637,0.99969715,513260.50120048993,0.5214295177068715,0.04215500873122737,865305066,0.16,153038,10,4
Oligo,6.097150802612305,0.17600248373689073,0.99976504,513420.64378249797,0.5212801987693573,0.043624391446310494,404488628,0.16,153038,10,4
Oligo,7.138127326965332,0.2095146986124829,0.9997585,513861.3223522396,0.5208693045837259,0.034444865394503116,2261209995,0.16,153038,10,4
Oligo,7.613452434539795,0.20181292469690656,0.9996973,513529.9306750526,0.5211782983099301,0.05754324382825244,4190266092,0.16,153038,10,4
Oligo,9.222977638244629,0.3011618185551821,0.99923444,513415.43803586735,0.5212850526723362,0.059116316786540384,3160032368,0.16,153038,10,4
Oligo,9.959537506103516,0.1901847088146008,0.9998315,513288.0959910846,0.5214037879805186,0.035052689446159566,3269070126,0.16,153038,10,4
Oligo,8.261146068572998,0.18887770615057037,0.99950945,513774.6673955016,0.5209501027443914,0.0458623678750026,3081541439,0.16,153038,10,4
Oligo,5.689809322357178,0.2144367761018972,0.9996226,513946.196569153,0.5207901668070464,0.03660843333341504,3376120482,0.16,153038,10,4
Oligo,5.985488414764404,0.1915110619702098,0.9996859,513901.60636576876,0.5208317432679064,0.03209156273431834,2204291346,0.16,153038,10,4
Oligo,7.856418132781982,0.14044828595307007,0.99990165,513318.8531663437,0.5213751096073275,0.030715418133332374,550243861,0.16,153038,10,4
Oligo,6.368743658065796,0.2202455452937631,0.99932843,513608.86060142907,0.5211047030637636,0.03578936363092081,3606691181,0.16,153038,10,4
Oligo,6.4527552127838135,0.1400316403358493,0.9998656,512868.4147099564,0.5217951040327945,0.03896036186700519,1934392872,0.16,153038,10,4
Oligo,3.3602986335754395,0.24284255989954995,0.99913216,513857.2627022795,0.5208730898518984,0.05457238077860944,383329927,0.08,153038,10,4
Oligo,5.026498317718506,0.2546366131541678,0.9993807,515138.7573249321,0.5196782083089305,0.04884877023998242,3324115916,0.08,153038,10,4
Oligo,3.468858003616333,0.2126510263151355,0.9995279,514591.939321562,0.5201880682240951,0.049528992370489355,2811363264,0.08,153038,10,4
Oligo,2.7289912700653076,0.18989767222445483,0.99979794,514229.29000657063,0.5205262069609992,0.039915440386840965,1884968544,0.08,153038,10,4
Oligo,3.379591941833496,0.22709303417161836,0.9992564,514062.05484647653,0.5206821391066355,0.04067604517950797,1859786275,0.08,153038,10,4
Oligo,3.587602376937866,0.2918857680201302,0.999406,515190.4340856094,0.5196300242538107,0.049331361957147254,3687649985,0.08,153038,10,4
Oligo,4.76055645942688,0.24894085438990482,0.99927586,514074.6505958217,0.5206703946731075,0.06643717313246107,369133708,0.08,153038,10,4
Oligo,4.841238737106323,0.22553879441197944,0.9997163,514618.95292766887,0.5201628804013954,0.06203674123411566,2995172877,0.08,153038,10,4
Oligo,4.077241897583008,0.28740583762781546,0.9992336,514426.8028497704,0.5203420435266259,0.054913659177451175,865305066,0.08,153038,10,4
Oligo,3.3245954513549805,0.3147100019678677,0.9994242,515228.2467754521,0.5195947672309685,0.0557597486332978,404488628,0.08,153038,10,4
Oligo,3.3315787315368652,0.2182949890269183,0.999456,514351.6805859713,0.5204120884607932,0.06103146799116678,2261209995,0.08,153038,10,4
Oligo,4.7828450202941895,0.2270571999428233,0.9995456,514349.33765140915,0.5204142730421525,0.05951538833174831,4190266092,0.08,153038,10,4
Oligo,3.4739155769348145,0.1794287266845469,0.9998323,515271.1760216477,0.519554739467273,0.04441644658496074,3160032368,0.08,153038,10,4
Oligo,4.586176633834839,0.19555775522064084,0.99974823,514702.90435412864,0.5200846030460249,0.05128904938047074,3269070126,0.08,153038,10,4
Oligo,3.6249823570251465,0.2721259155511692,0.99928457,514847.5097119468,0.5199497712098105,0.06803009566636173,3081541439,0.08,153038,10,4
Oligo,2.9100229740142822,0.24522521915853673,0.99939483,515349.3478858487,0.519481851047718,0.0494335559162895,3376120482,0.08,153038,10,4
Oligo,3.618953227996826,0.20534186681771585,0.9996737,514558.05458853225,0.520219662771095,0.04473205718508362,2204291346,0.08,153038,10,4
Oligo,5.217434644699097,0.24826471408255607,0.9993082,514430.9270078795,0.5203381981102522,0.0483485263610445,550243861,0.08,153038,10,4
Oligo,3.409682273864746,0.2639770004688146,0.99906904,514480.66159170755,0.52029182496501,0.04966748296577107,3606691181,0.08,153038,10,4
Oligo,3.313469171524048,0.21348397208596923,0.99968463,513783.1853843922,0.5209421604654861,0.05411638288323966,1934392872,0.08,153038,10,4
Oligo,2.3658902645111084,0.2658647015877127,0.9997297,516450.29355787893,0.5184553155944547,0.053126681577190873,383329927,0.04,153038,10,4
Oligo,2.1779892444610596,0.327821138084235,0.9991692,516944.3584045245,0.5179946433794874,0.06104351028123925,3324115916,0.04,153038,10,4
Oligo,2.3411951065063477,0.3470640135788519,0.99876,516002.8268050359,0.5188725391665344,0.06513606838665342,2811363264,0.04,153038,10,4
Oligo,1.9254882335662842,0.3275806913425982,0.999136,516634.82058189675,0.5182832602995825,0.055822625000275704,1884968544,0.04,153038,10,4
Oligo,1.9131381511688232,0.29086028001236286,0.99917424,515347.4676854325,0.5194836041699978,0.05112901901192891,1859786275,0.04,153038,10,4
Oligo,2.522174119949341,0.39523542744266427,0.998883,516874.1805030267,0.5180600781286793,0.07070283409316198,3687649985,0.04,153038,10,4
Oligo,2.4279730319976807,0.2885902778660583,0.99946535,516151.2978910813,0.5187341028771858,0.06641617674711571,369133708,0.04,153038,10,4
Oligo,2.093575954437256,0.33119370345342214,0.9989998,516037.9163328265,0.5188398212538976,0.06007217099504681,2995172877,0.04,153038,10,4
Oligo,2.648919105529785,0.36113948930548534,0.99923,516681.67589513975,0.5182395718220856,0.06819109062427203,865305066,0.04,153038,10,4
Oligo,1.6821608543395996,0.40337450534058356,0.99833006,516425.3706544755,0.5184785540199209,0.09565175018661377,404488628,0.04,153038,10,4
Oligo,1.9493131637573242,0.31729691901213597,0.99907345,515295.8229685905,0.5195317583470467,0.07749748512362094,2261209995,0.04,153038,10,4
Oligo,2.006516456604004,0.29109992481547775,0.9995591,515275.77588393097,0.5195504504984039,0.0709196609581019,4190266092,0.04,153038,10,4
Oligo,3.0179505348205566,0.3453636972825137,0.99956596,515640.65021772584,0.519210237126262,0.06523794328280996,3160032368,0.04,153038,10,4
Oligo,2.32084059715271,0.34994497256088825,0.9992914,515652.20753289066,0.519199460941694,0.07881072458887947,3269070126,0.04,153038,10,4
Oligo,1.9541027545928955,0.37790046653434073,0.99849856,517313.2667722812,0.517650668623849,0.06648746325671404,3081541439,0.04,153038,10,4
Oligo,2.593932628631592,0.29114529931313987,0.9992294,516840.0553922438,0.5180918968068894,0.055608647704586386,3376120482,0.04,153038,10,4
Oligo,2.349421739578247,0.30584546507686183,0.99924356,515793.3434032689,0.5190678640987697,0.06422990346723406,2204291346,0.04,153038,10,4
Oligo,2.159376382827759,0.320296653185553,0.9992081,516301.9385431843,0.5185936436574304,0.07769536991353486,550243861,0.04,153038,10,4
Oligo,2.193911075592041,0.3093974854062663,0.9995309,515762.3548210599,0.5190967582386823,0.06976522181423922,3606691181,0.04,153038,10,4
Oligo,1.923863410949707,0.3152187392744631,0.99914485,515761.9575171061,0.5190971286898359,0.05345912036143234,1934392872,0.04,153038,10,4
Oligo,1.4324896335601807,0.3729267589518501,0.9991441,516956.1352335113,0.5179836625174985,0.08549539767723369,383329927,0.02,153038,10,4
Oligo,1.3135826587677002,0.38410615720296915,0.9985197,519477.7862768922,0.5156324436857684,0.06613928784915697,3324115916,0.02,153038,10,4
Oligo,1.4373364448547363,0.3572163585161946,0.9995461,517797.00613841554,0.5171996240154804,0.07450571240805245,2811363264,0.02,153038,10,4
Oligo,1.2758991718292236,0.3921863062203131,0.9992868,518084.17989041156,0.5169318596333133,0.07345415811032209,1884968544,0.02,153038,10,4
Oligo,1.275909185409546,0.3706520674478734,0.9989454,519117.98133081704,0.5159679302976777,0.06742024740322627,1859786275,0.02,153038,10,4
Oligo,1.6224305629730225,0.403032834870929,0.99893814,518593.574923457,0.5164568933616597,0.08485547138298347,3687649985,0.02,153038,10,4
Oligo,1.6398262977600098,0.3550676068793067,0.99906343,517649.67981220863,0.5173369929165011,0.07707539998226681,369133708,0.02,153038,10,4
Oligo,1.4256889820098877,0.4130426191031519,0.99733084,518850.7228329179,0.5162171254489457,0.07443805183793284,2995172877,0.02,153038,10,4
Oligo,1.470367431640625,0.5426949124868192,0.9959438,518858.4016292289,0.5162099656436512,0.09503985021632069,865305066,0.02,153038,10,4
Oligo,1.6848125457763672,0.4267592289674452,0.9985006,519124.6226579162,0.5159617378415945,0.08322739770386817,404488628,0.02,153038,10,4
Oligo,1.3880743980407715,0.39963917978995067,0.99903405,517372.0991605514,0.5175958125724618,0.07019997159431424,2261209995,0.02,153038,10,4
Oligo,1.2777674198150635,0.3830296342353442,0.9993987,518155.8497851714,0.5168650337310261,0.07799958476282881,4190266092,0.02,153038,10,4
Oligo,1.476677656173706,0.45515492016460646,0.9990822,519357.0820583354,0.5157449898021254,0.09047200408912688,3160032368,0.02,153038,10,4
Oligo,1.3481693267822266,0.363426148968579,0.999198,518377.85911182396,0.5166580294704582,0.08400821660103844,3269070126,0.02,153038,10,4
Oligo,1.3115272521972656,0.4612340802621378,0.9975407,519155.9559078791,0.5159325223291764,0.09370843486613675,3081541439,0.02,153038,10,4
Oligo,1.1664817333221436,0.4832952722310915,0.99791884,519444.6346551268,0.515663354670697,0.09915485846102694,3376120482,0.02,153038,10,4
Oligo,1.2838730812072754,0.37042824446985845,0.9981345,517088.8801363999,0.5178598895171433,0.07412615371838417,2204291346,0.02,153038,10,4
Oligo,1.4740240573883057,0.35368494042343024,0.999159,518659.3716644305,0.5163955436610937,0.07021468583831264,550243861,0.02,153038,10,4
Oligo,1.410285234451294,0.3952791875418318,0.99943775,518118.7869568419,0.5168995915736564,0.07773308282968391,3606691181,0.02,153038,10,4
Oligo,1.225764513015747,0.3874241821866138,0.9986367,517119.38871703943,0.5178314429366708,0.06743363373376692,1934392872,0.02,153038,10,4
Oligo,1.1286418437957764,0.413309741381152,0.999341,518859.6593964828,0.5162087928858022,0.09016510277426223,383329927,0.01,153038,10,4
Oligo,0.8491683006286621,0.5204328593872177,0.9990692,521614.346336431,0.5136402884824163,0.09607930065409259,3324115916,0.01,153038,10,4
Oligo,0.895038366317749,0.554088066261856,0.9979346,522101.553307766,0.5131860106357808,0.10535236603192308,2811363264,0.01,153038,10,4
Oligo,0.7613303661346436,0.479505812259979,0.9983151,521282.94603555824,0.5139492902494522,0.08589654899703997,1884968544,0.01,153038,10,4
Oligo,0.9403426647186279,0.4959596783455234,0.997675,521851.1972556801,0.5134194457361081,0.10346267781746585,1859786275,0.01,153038,10,4
Oligo,1.0391426086425781,0.47151325291647317,0.9990833,521345.49175746663,0.5138909718395432,0.0937919134333311,3687649985,0.01,153038,10,4
Oligo,1.1544280052185059,0.46768637010060754,0.9980757,520545.12808397034,0.514637240894612,0.09454932749155917,369133708,0.01,153038,10,4
Oligo,1.0408637523651123,0.5024268236236844,0.99687994,521202.67947017617,0.514024131794471,0.08983735017060251,2995172877,0.01,153038,10,4
Oligo,1.02366304397583,0.5330449104648831,0.99766016,520742.6733609183,0.5144530472186083,0.10136639920963328,865305066,0.01,153038,10,4
Oligo,0.8617959022521973,0.5711948968744611,0.99688035,521417.52421853656,0.513823807875914,0.10022046618532507,404488628,0.01,153038,10,4
Oligo,1.088021993637085,0.41113813115102094,0.99852335,519999.2690201691,0.5151462066825823,0.07332048331156876,2261209995,0.01,153038,10,4
Oligo,0.9210629463195801,0.48649470018284335,0.9971813,520879.6026001533,0.5143253726909416,0.09251649148087573,4190266092,0.01,153038,10,4
Oligo,0.9604368209838867,0.4917131874554893,0.9963024,522450.75861421466,0.5128604072598429,0.08754949385331472,3160032368,0.01,153038,10,4
Oligo,0.9175455570220947,0.4337889117071077,0.99843353,520682.4448906216,0.5145092049942607,0.08607995619203085,3269070126,0.01,153038,10,4
Oligo,0.8721559047698975,0.47319277502769364,0.9982087,521434.2663548944,0.5138081972995057,0.08802181035582182,3081541439,0.01,153038,10,4
Oligo,0.7732670307159424,0.5229256422714661,0.9992127,522337.1373713691,0.5129663491214514,0.09877854390198042,3376120482,0.01,153038,10,4
Oligo,1.1584782600402832,0.45745002577611693,0.99931544,520790.397383553,0.5144085487456577,0.0943002653628892,2204291346,0.01,153038,10,4
Oligo,1.0056428909301758,0.45636235301427264,0.9990717,520043.81024455564,0.5151046758903496,0.09792077131344404,550243861,0.01,153038,10,4
Oligo,0.9803509712219238,0.5342315330880568,0.99830705,521943.39044203336,0.513333483661189,0.10844344417062389,3606691181,0.01,153038,10,4
Oligo,1.1336188316345215,0.43347327898308496,0.9986467,519801.6880758982,0.5153304336152421,0.07978526048979133,1934392872,0.01,153038,10,4
Oligo,0.7517588138580322,0.6435042535383537,0.99646115,525198.0634232896,0.5102987860472034,0.11404133085195807,383329927,0.005,153038,10,4
Oligo,0.7570250034332275,0.6575052088614355,0.9978804,524694.8865305163,0.5107679544474406,0.11485170362889348,3324115916,0.005,153038,10,4
Oligo,0.705380916595459,0.7640719857965167,0.99503535,525364.9554661051,0.5101431738283898,0.14846538706005277,2811363264,0.005,153038,10,4
Oligo,0.7550890445709229,0.5422427159411932,0.998197,522193.9303599204,0.5130998771220991,0.10888137561893345,1884968544,0.005,153038,10,4
Oligo,0.6344747543334961,0.6376174099530817,0.99766684,525871.602813599,0.5096707695329579,0.11520389791805943,1859786275,0.005,153038,10,4
Oligo,0.8676035404205322,0.5232772474490107,0.9981319,524366.6381885074,0.5110740172887848,0.09209678176406855,3687649985,0.005,153038,10,4
Oligo,0.7998185157775879,0.5280778792739773,0.9981571,522776.19761309645,0.5125569638850117,0.10512735286464098,369133708,0.005,153038,10,4
Oligo,0.947925329208374,0.6274813248137912,0.9956323,524251.4262816129,0.5111814423053592,0.11090946887698255,2995172877,0.005,153038,10,4
Oligo,0.7222490310668945,0.5231967894524692,0.9960319,524901.2489081192,0.5105755395969981,0.09401497655384727,865305066,0.005,153038,10,4
Oligo,0.7808971405029297,0.6326048791200948,0.99791276,523858.6846849847,0.511547639460362,0.1174941058726712,404488628,0.005,153038,10,4
Oligo,0.6605656147003174,0.6674380465357104,0.994851,524235.4109586299,0.5111963751919267,0.11390783738843754,2261209995,0.005,153038,10,4
Oligo,0.7917060852050781,0.5682906945890488,0.99787307,523174.0316169461,0.5121860185061063,0.10595905786386287,4190266092,0.005,153038,10,4
Oligo,0.735039234161377,0.5957818102548877,0.9965989,526027.8505584445,0.5095250821901114,0.10754709218219118,3160032368,0.005,153038,10,4
Oligo,0.755138635635376,0.6526570547124808,0.99656993,524688.1686741356,0.5107742182603789,0.1293061820763165,3269070126,0.005,153038,10,4
Oligo,0.6517205238342285,0.6903766869831613,0.9978953,525525.6175221557,0.50999337052681,0.12385651226400418,3081541439,0.005,153038,10,4
Oligo,0.6796929836273193,0.6373567011445108,0.9957167,526922.353422109,0.5086910365819354,0.11753032248381876,3376120482,0.005,153038,10,4
Oligo,0.90761399269104,0.6958151476035879,0.9946588,524796.6358388625,0.5106730821253852,0.12751273808912225,2204291346,0.005,153038,10,4
Oligo,0.7069706916809082,0.6183110425757818,0.9980583,525880.9770454112,0.5096620288824909,0.1108818934840542,550243861,0.005,153038,10,4
Oligo,0.6492471694946289,0.6326840305931086,0.9973666,523925.27746095357,0.5114855475268543,0.12295144167184338,3606691181,0.005,153038,10,4
Oligo,0.6874058246612549,0.5955372915953844,0.99892104,524403.3211050847,0.5110398136806028,0.10647441174432379,1934392872,0.005,153038,10,4
Astrocyte,48.55220103263855,0.0,0.99999994,482779.75,0.5538730621337891,0.017267101638528314,383329927,1.0,150751,10,4
Astrocyte,62.1279411315918,0.0,0.99999994,482931.1875,0.5537331700325012,0.02956585236194666,3324115916,1.0,150751,10,4
Astrocyte,45.48448896408081,0.0,1.0,482696.125,0.5539503693580627,0.02987355538472635,2811363264,1.0,150751,10,4
Astrocyte,45.495394229888916,0.0,0.99999994,482296.25,0.5543198585510254,0.024159049037599516,1884968544,1.0,150751,10,4
Astrocyte,41.60144305229187,0.0,1.0,482901.15625,0.5537609457969666,0.014328546599088016,1859786275,1.0,150751,10,4
Astrocyte,50.12903571128845,0.0,0.99999994,482726.25,0.5539225339889526,0.028064023771937018,3687649985,1.0,150751,10,4
Astrocyte,49.11339449882507,0.0,1.0,482477.875,0.5541520714759827,0.026567228109227046,369133708,1.0,150751,10,4
Astrocyte,42.63311791419983,0.0,1.0,482451.75,0.5541762113571167,0.017589463851911645,2995172877,1.0,150751,10,4
Astrocyte,48.57487630844116,0.0,0.9999999,482471.5,0.5541579127311707,0.017776751511663292,865305066,1.0,150751,10,4
Astrocyte,54.88525700569153,0.0,1.0,482840.3125,0.5538171529769897,0.03338691746237562,404488628,1.0,150751,10,4
Astrocyte,50.24762773513794,0.0,1.0,482747.28125,0.5539031028747559,0.012248844262269415,2261209995,1.0,150751,10,4
Astrocyte,37.91926026344299,0.0,1.0,482946.28125,0.5537192225456238,0.019254867265312357,4190266092,1.0,150751,10,4
Astrocyte,49.128063678741455,0.0,0.99999994,482023.21875,0.5545721650123596,0.017058128281092388,3160032368,1.0,150751,10,4
Astrocyte,49.18345928192139,0.0,0.9999999,482670.0,0.5539745092391968,0.020964352857530986,3269070126,1.0,150751,10,4
Astrocyte,71.52384638786316,0.0,1.0,482694.1875,0.553952157497406,0.027737819518539028,3081541439,1.0,150751,10,4
Astrocyte,117.90072917938232,0.0,1.0,482473.96875,0.5541556477546692,0.02441053909673689,3376120482,1.0,150751,10,4
Astrocyte,58.2481107711792,0.0,0.99999994,482804.53125,0.5538502335548401,0.02907021136244399,2204291346,1.0,150751,10,4
Astrocyte,41.0426127910614,0.0,1.0,482775.59375,0.5538768768310547,0.01204220445738725,550243861,1.0,150751,10,4
Astrocyte,40.23613905906677,0.0,1.0,483356.53125,0.5533401370048523,0.016185806216988688,3606691181,1.0,150751,10,4
Astrocyte,39.202757358551025,0.0,0.99999994,482923.625,0.5537401437759399,0.027684169728900834,1934392872,1.0,150751,10,4
Astrocyte,44.250590324401855,0.21295937137014442,0.99947727,481432.5070708692,0.555118048675782,0.04699289834937842,383329927,0.64,150751,10,4
Astrocyte,33.75849914550781,0.11999952845044554,0.99972606,481988.20035048114,0.5546045438605887,0.0364772345122237,3324115916,0.64,150751,10,4
