X_pca_0,X_pca_1
3.0570462,-4.424797
-3.3507864,-0.7115262
-2.3361328,-2.6573744
-0.3633561,-2.8622046
0.5222559,0.45495388
-1.0828938,-1.0516316
-0.13349332,3.709666
-0.65769804,-2.3201134
3.6445632,1.6697513
3.560975,3.006242
5.2924356,-0.65428627
3.3768876,-0.94437426
1.4268345,0.06786485
0.11726837,0.26486817
0.08529997,-2.6393194
2.7984107,-3.07719
-1.1645323,-3.4183512
1.1025075,-0.5787959
4.276334,-3.3925338
3.0905771,-2.257348
0.0025182697,-1.4910017
2.7494147,-1.1468801
7.917406,-2.4677136
6.2982507,-1.993863
-1.7672416,-2.1752262
2.4778817,-2.3204875
-1.3862243,-1.8216782
2.3386312,1.8192724
0.41977093,1.7526858
2.526962,-3.4681473
4.509173,-1.8146416
2.7426136,3.2791936
-2.3473442,1.7495995
4.0602274,2.9961472
0.75256085,2.678826
-3.4009001,-1.8079338
3.9567075,-0.091099985
-1.7188475,-1.3537111
3.156679,1.740138
-1.6663849,-3.205179
-0.53616786,0.5812645
-1.2771934,1.0535522
1.5877182,2.9511478
-2.6808074,-2.9974272
-2.3272994,1.4167409
-1.6413176,3.1539843
4.649215,-2.3565106
-1.981898,3.0997345
-1.3642627,-1.3546053
0.25368845,4.1969123
-1.1577839,0.12624206
1.979404,-1.3403587
4.923684,3.2425995
-2.9422417,0.5789154
2.231749,-2.92819
2.3764658,0.70359933
1.545134,1.5182225
-1.0821767,-2.1033087
1.9096097,4.3843656
2.8241262,2.5973186
-1.0652567,-3.8141458
2.717824,-4.104761
0.9251767,0.35417297
0.18973672,-0.12491815
-0.9219849,-0.24692729
-1.0238947,-0.92074263
4.2441645,4.380143
3.6514473,-1.7748572
-0.27331093,-1.323491
3.7281384,-1.9901693
4.3970265,2.2719758
0.5761789,-2.7526839
4.4966598,2.1304405
-0.27695134,-1.476052
-1.8544034,-3.8046832
2.2939863,-0.38491446
1.5255061,-0.9159907
-0.8309225,-1.9385134
-0.95427144,0.90756005
1.2393676,-2.1848686
-1.1734439,-2.5582316
2.4284012,-0.97075295
-0.7070864,-4.0188274
2.5326653,1.5516695
-2.6777205,4.5065765
2.6884394,-1.2564899
-1.006232,-0.29745442
0.6402603,2.7359219
-0.34747192,-2.0166805
0.3021738,-3.5731359
-0.8453766,-3.844819
3.435316,1.1736082
-0.63464284,-2.926577
5.8393903,2.2676485
2.411762,4.266599
-0.91974163,3.460465
2.1980498,-2.0833592
-3.335181,2.5354068
4.571457,-0.5795527
-2.2020044,0.21535316
0.23559073,-0.54648393
3.7559836,-0.55203605
-3.3246465,-2.486078
-2.240002,2.195541
-4.0546064,1.0153872
0.93957835,-0.6369872
0.8601531,4.0881395
-2.0153277,0.49229136
5.7340155,-2.498442
1.3705645,5.900884
2.8200316,-3.2996526
5.6949115,1.229742
5.1082273,-0.70693195
-0.2994467,-2.639537
-0.9686387,-3.9291382
3.0087078,-0.12894188
-1.1280367,-1.3730007
2.5419724,1.8837878
2.251729,0.079200365
-0.6232934,3.4462292
-2.393995,-3.435887
-1.753373,-3.6949384
1.8026499,-0.7352128
2.5763752,-2.0688717
-1.7996902,1.946541
3.4153645,0.87407565
5.8390174,-2.5733871
-0.44927487,-3.712943
2.566548,-3.7665448
-1.8347552,-3.1337328
-0.794705,3.8853722
4.26564,-1.7121094
0.56811285,-1.4402871
-0.21918243,-2.573428
2.2517257,2.533891
-0.88515466,-0.6790333
4.5223904,2.4030206
-2.7993858,-2.3839016
0.124905646,-2.6502368
4.9932427,-1.4609174
3.8099005,-1.619659
3.0588927,3.630322
3.0137672,-0.6970181
-1.5204438,-3.5716674
1.3699864,2.9860425
-0.21643135,-1.6909325
2.0082672,0.8040131
-0.950775,-2.4197018
5.359791,-1.6885539
-2.1130204,-1.0900832
3.3821871,-2.9896684
0.37423545,-2.8066502
-0.75999874,-3.8312676
-2.0730913,2.6717362
1.4994475,-1.6049598
-3.3014956,1.5660524
3.5578458,0.40211555
-2.4910817,2.613854
-0.32474118,-0.69015545
1.2809613,-2.8477979
-1.9276444,0.17844261
-1.4753718,-3.6530683
-1.7786407,-3.5797985
1.8432137,3.06101
-0.95896554,1.1330048
-2.3778553,-2.9119995
1.9391307,-3.2745733
4.629499,-2.261618
-2.2440667,1.7487485
0.9072977,-2.0811033
3.4573772,-2.0056126
-3.1522202,0.51535285
0.9989923,-1.3476359
-2.2809844,-2.8040001
-2.1828482,2.1079829
4.689954,4.305835
1.1063462,-0.81906146
-2.111896,-2.5330768
3.9931748,-1.614672
3.0316517,3.006754
2.105795,-0.3756214
5.829382,-1.5417329
0.8407687,-1.7312015
0.20909755,-3.7651982
-0.6674695,-0.39179185
0.57678324,3.7816281
1.88886,0.68398494
3.4574373,-2.1171057
-0.81889874,2.2924733
-1.6560119,-3.1530282
2.0100112,4.0175037
-1.5389357,-4.404695
-1.5097054,-2.189228
-2.3451571,1.9147602
0.28475568,-3.963009
0.49138096,-2.342455
0.2373264,1.4743152
-2.5803761,-0.5030176
-3.0930836,-0.9106446
-2.503164,2.795545
-2.3095138,-2.5469055
-1.8319569,2.420995
1.5605818,3.2013288
-2.9601154,-2.3489473
-2.8321912,-2.9839437
-0.5115171,1.0471836
-2.5197687,-1.425469
5.561106,-3.3666735
1.341899,2.5204563
2.6019783,1.0879182
-1.4144921,3.6185365
2.444556,-1.3024616
0.81392676,-3.4696553
-0.8538796,-2.326114
1.2182137,-0.3982596
-1.3503883,-1.4055818
0.28454438,-2.6002536
2.2356734,-2.2773812
-3.2953064,-2.948889
0.26198214,2.0242288
-0.9622908,0.629275
0.16763167,-3.6194565
-0.46637902,2.5542636
-0.9344648,-3.9025612
-0.2244945,-1.305177
3.2656662,-2.273091
1.895375,0.91851336
-0.12057153,-0.039688576
-2.4521596,-2.6720326
-1.0496085,4.1573544
5.41836,4.3277
6.3671765,1.4029126
-0.4862564,2.1339605
0.0710156,-3.4645565
6.2397914,1.7275834
2.440756,3.1116545
1.0761745,2.239934
3.43164,-4.5183325
2.4029005,0.7052699
-1.0712694,-1.3502232
1.7574977,-1.3865286
1.0668765,-2.869419
5.683181,-2.3224351
1.62094,-2.9809096
0.13168311,0.59936976
0.7706748,-3.1213067
0.073058546,-0.28892028
0.55183333,4.5736284
2.0086527,-2.7606993
-1.6226857,-2.9917815
0.81413776,-3.3614802
-0.32474214,-1.0791757
2.6887898,-0.05963993
-3.3598142,-3.4424899
-3.313944,0.4549382
-0.9029754,2.7013912
0.63429457,-1.3862971
2.2264283,0.92056215
0.08138901,0.536305
-2.7910247,1.3186512
-2.972755,-0.30575553
1.212331,0.9469752
-1.9262222,2.7770784
0.81328195,3.142407
1.4352827,-2.3844056
4.3422656,-0.02481562
0.939302,2.8275568
-1.6630813,-3.1993163
2.664843,-2.9183497
3.7062163,-2.4918556
4.5176578,0.8970625
-3.9658585,1.9969229
5.6122274,2.607745
7.143913,-2.469894
1.1153576,5.2425795
7.209221,4.3565726
0.022673337,-1.6227362
1.0340494,1.147796
0.62863094,0.36654434
1.1194627,-2.8422706
1.1724023,-2.853492
-1.121357,-0.09397603
4.849394,-3.474332
-0.14521126,4.1301126
-1.5785166,-3.7758725
2.123431,-1.0336933
3.479918,-1.2885083
1.4338567,-0.5335286
-1.4672588,-3.7820024
1.6063172,4.6748333
-1.8571376,-1.63727
-2.105922,1.0081183
2.1329992,1.4624863
3.8597436,2.668612
1.5265316,2.6689918
0.46212503,0.025523499
7.332813,0.8461913
2.4524634,-2.034934
4.5919976,-2.5831792
-0.61144376,2.501855
3.3000388,-0.24917513
0.081732415,0.461409
-3.2497168,-2.112063
1.4092059,1.7890381
3.4929974,0.99071467
-3.401984,2.1663215
0.78605133,3.4798598
4.1467824,-3.406993
2.5868516,2.1089299
-0.16825014,1.8782302
-1.4465246,-3.660974
5.671422,-1.5434862
3.6803288,0.9299304
4.221881,3.5852604
4.2408524,-0.9390242
-1.0404187,2.1542475
2.7192159,-2.0175385
-1.5417922,-4.2659383
-0.6697935,0.11456044
4.5515547,-0.04401142
2.6416717,2.767719
1.9068304,2.8203766
3.0516567,2.285234
-1.8522242,-1.9639691
6.11629,-0.13170706
-0.81488055,-2.6045816
4.3808303,2.020394
-1.3106796,1.7708131
1.2355987,-0.69693285
-3.5682292,-0.8236467
3.2637396,1.0204545
2.126425,2.9719143
0.072361276,0.52254575
-0.37265214,3.0383272
0.8802317,4.178441
4.570204,0.18142112
1.6832263,0.89007354
2.0641296,3.426224
-0.9364024,-2.1581764
-3.185776,-1.5888463
1.7396271,-2.8965652
1.4378406,-2.3659656
0.021240244,2.0312366
1.9673647,-2.5277798
2.9484146,-2.368288
0.31602105,-0.92980295
-2.1291747,-2.4258208
-1.7486055,4.5339046
-0.18569864,-1.2229828
-2.2861154,0.15668964
3.9793196,0.2947109
4.978029,-3.1213148
3.5339527,-2.236596
-0.08568813,4.0271244
2.160796,2.4322588
-3.284329,0.31864804
1.0624115,4.4428744
-0.44705766,-2.0403032
5.440969,1.3762317
-3.0418897,-0.06764054
3.993137,-0.15067077
-1.262655,-0.6239239
1.3860176,3.3327804
-2.0522575,-1.1801947
-1.9716946,-3.6905284
3.4035907,3.406926
3.4098635,-2.3270311
4.4924216,0.70710677
3.4147959,-0.83168393
-0.5969059,-1.9711368
-1.4243096,-2.9773242
2.133549,-2.1986723
1.9477295,-1.4960973
-0.36606157,3.2834377
2.5249612,1.9112556
-3.0849156,1.642267
0.56516266,-2.0440755
1.793429,-1.9581982
0.18386805,-2.7341762
1.2599164,-1.3859378
4.040704,1.1102227
1.3888882,-1.863976
5.6126757,0.5461826
-1.0419732,-3.1331475
3.8117635,-0.90861183
2.6647985,-2.4253557
-2.438353,-3.212798
-1.5572584,-0.061042342
-0.7803223,1.597978
3.5561407,2.092336
1.1382555,-2.620919
0.85037667,-2.2465227
2.9271612,-1.657043
4.4595113,1.6455793
-0.79233384,0.48367438
6.0427365,-0.45093927
4.095335,-4.3056636
-1.9369166,-2.8114917
2.4654691,-2.7756581
4.770104,-1.8946716
3.7651358,3.6589816
5.565528,-2.8389053
4.9092345,-0.36947444
1.5492979,-0.66039366
6.0712266,-1.9689764
-1.2573495,-0.11618595
-1.5657465,-1.4196885
-2.430398,-1.6409221
0.059915163,-0.64619654
5.196078,-2.0101314
5.145658,-1.377541
-1.8538568,-2.8972266
-1.121868,-2.7349284
0.6696595,-2.6236618
-0.29308772,-0.874961
-1.9066446,1.0186428
1.7245743,-0.9579624
-0.68029314,0.7241949
3.0133042,-3.0462735
-2.675278,-0.9694701
3.029339,-0.48277456
1.5145637,-3.0447967
-3.2211347,1.6061943
2.748525,2.8468812
-1.7999533,-0.9055533
-1.8054641,2.6849453
-1.7864332,4.5926433
3.6664522,0.57354677
3.3593798,-1.7957425
1.4100473,1.1720028
2.17649,3.3807983
3.3449154,-0.72179294
4.235432,-1.0118055
5.292046,-3.1007338
1.7100565,-3.7826073
1.0346174,3.6980064
-1.2358575,-3.6478734
4.3106313,0.29153636
-1.3443508,-3.4099643
3.9228613,4.130201
-2.731616,3.392839
1.2878394,-3.5923493
-0.7113628,-0.2793119
5.704415,-0.6152909
4.3596206,2.8466864
3.1617382,-2.6143074
1.4759129,3.9111075
6.348833,2.3250399
-0.37935856,-0.77163947
2.341744,-1.3154188
4.081081,0.90311366
3.6673772,2.264967
-2.6644034,2.5001073
3.3645976,-3.9079351
1.9747621,2.6670818
3.3949273,0.94403636
2.1131322,3.1382797
-1.1625627,-1.1791874
1.0248886,-1.6352766
4.520484,0.8681148
-4.4763875,3.3552089
-0.8158258,-2.4946725
-2.4073746,-2.6503828
-1.9701077,-2.4303067
0.2822542,2.693782
3.3119078,0.36767375
-0.61136395,-3.2726371
-3.4168224,2.0106514
3.340518,-0.9620106
-0.24866062,-1.6394888
0.7960215,3.124468
0.96298623,0.19730754
2.2257552,-3.559856
0.76380956,-3.2689989
-0.05745763,-0.4831308
2.1235735,-2.7193766
3.862338,-2.4311056
1.7955534,0.2631391
-3.5618277,-3.1600673
3.591576,-1.1666383
3.2213385,-3.605599
-2.429176,-3.796836
0.8749525,-0.95164055
-0.024049947,3.4203484
5.988562,-2.025292
0.5916677,1.4521886
-2.9317849,1.8638557
-1.719111,2.0967603
0.88018095,4.7371635
-2.4638643,-2.2687654
5.2190905,-2.1445448
-0.98118585,-3.8744075
3.5055044,2.755262
1.540423,3.4961941
1.3106847,-1.1329865
1.5340497,1.3083097
-0.3836237,1.3248928
0.53381747,0.53137994
3.6075816,3.3747513
3.445465,2.262835
-1.1880957,0.31260377
2.3179486,0.59353155
-0.76046103,-3.0022748
2.5231814,-0.6887308
-0.5523806,-2.014231
1.3061444,1.5595973
-2.972282,-2.9921103
6.41367,-2.0077353
4.5036964,-1.6481377
-2.7258825,0.8490025
2.374668,-2.898143
0.16621275,2.4067438
2.1075637,-2.7537985
1.264805,-1.7364141
1.7530612,2.9810655
4.4763126,-3.3512502
2.6942036,-0.886962
-1.0897166,-3.836153
-1.3896575,3.8758273
-1.8094599,-0.39786315
-2.597184,-0.56958276
4.200086,1.1974783
1.034283,-3.851877
0.7852249,-1.4909908
2.1958485,-0.03731921
-1.8475655,1.3470249
2.5474048,2.7754033
3.619778,1.3108813
-0.51835835,0.20456178
1.8794445,2.4072726
2.3407362,-0.2608721
-2.0580413,1.4742577
-2.347642,-1.8782933
2.214265,-2.6202
-1.9330758,0.53129417
5.820335,-2.2596593
-0.99010587,-0.7508737
1.3721985,-0.39197963
4.549135,-0.32912055
-0.13901801,-0.97904676
-2.823886,2.8337998
-2.3380284,-3.1671019
3.6043787,-2.1804004
-2.333579,-3.5257795
-0.31895033,-3.9401016
2.8507965,-3.071692
-2.8667326,1.3090469
4.731554,-0.38660625
-0.13578938,2.0441885
3.0259807,0.93475944
1.6379609,2.7116454
5.8570313,-1.2706544
-2.1190836,-2.7301486
2.7891936,1.6475091
1.0572938,4.121886
-3.7876554,-0.99187404
-4.143668,-1.1945032
2.056683,2.8308089
-0.66409665,-1.780471
1.2982056,4.6192737
5.6656704,-2.01154
-2.6252139,-2.9842012
-2.7390585,0.19749348
1.283862,-1.8444402
0.30985427,-0.83408165
-1.142064,0.7151261
-2.533198,-2.2804265
3.1636705,0.34278408
1.9438474,-4.128486
-0.45237014,-0.48814014
1.4940468,1.1701921
-2.0895834,-0.42883164
2.819796,0.6640931
3.107462,2.9325774
3.1785142,-0.83200854
-1.9544213,3.3992188
-0.8766179,2.5538714
3.7584274,-2.3402288
2.4128628,-2.6875196
7.0634155,-0.38859737
-1.0716325,4.161821
0.430612,-0.3686683
3.5466292,-1.7598481
0.63695925,-2.0195954
-0.31875065,2.632545
7.8283796,0.94709474
-0.5495996,-0.69740635
-2.8631644,0.4454147
2.1084812,-1.552876
-3.8031282,-1.7556937
5.1821675,-2.4915524
0.9330146,0.5128193
-3.6100905,-2.7372828
0.45911062,0.90796965
6.9441476,0.24460034
2.5919552,2.3859546
-3.8262866,-2.0118866
-2.0651956,0.85401493
-0.24786416,1.9575502
-4.9501004,2.606104
3.1101236,0.30076563
-3.1071243,3.8102224
-3.2787912,0.49201962
-3.176683,-0.012679176
4.523541,1.2106421
3.8623288,-1.3564023
-0.6221048,0.28637493
-1.3348639,-1.8586562
-0.3497349,0.96560395
-2.8588126,0.9974424
1.5714263,4.4224944
1.3210852,-0.7437072
-2.6788027,0.4588666
-2.586492,-3.338304
-3.7653053,0.6295555
-4.0065503,-2.475554
-2.1524236,-2.3669555
-0.72502834,3.1331258
-2.9685953,0.82170224
-3.8734872,-0.72836477
-3.0438716,-3.4402568
-2.4421928,-1.1605761
-3.1087976,-3.3135898
-2.8809707,-3.3578215
-2.6545334,1.5774367
0.04542996,3.60956
-1.2538301,0.10837249
-1.6465473,2.759504
-3.0874588,1.7534454
-2.2723641,-3.236898
4.1657653,1.3805939
-0.8375306,1.2217436
-2.176309,2.088232
-4.050417,4.32312
-2.558542,3.3249815
-3.339218,1.3053757
-1.6800789,2.1500323
0.70392823,2.4109304
-4.087612,0.8915276
-4.424886,1.6527025
3.7158527,1.4209799
6.3522496,1.3185962
5.2352448,-1.0403038
-3.4191296,1.9078428
2.0064723,-3.1778414
-1.4127829,0.05348171
-3.1284702,-1.3556453
-2.0310931,4.451855
-4.1664686,2.238154
-4.024452,1.1832238
6.9751587,0.53120923
-3.4033682,2.8843424
-3.8655894,-1.6902422
5.038209,1.9983041
-3.4378414,-3.0391686
-3.0827422,0.1314075
-2.302581,-2.5512447
-3.176335,0.8482632
0.11955782,-1.0448073
1.2164721,-3.4841108
3.1148548,-0.71634364
-3.9124017,0.24163695
-3.0436192,2.1036274
6.732877,0.5183732
-2.1433156,-2.7650685
2.6999435,3.2069433
-3.3465147,2.743993
6.262974,2.576886
-2.0057895,-3.1462142
-2.574594,-0.51441944
-1.9408584,-0.44818336
6.6067986,0.76505035
2.735053,2.409962
0.26757535,-0.6207135
-2.5154746,0.8299566
1.8975077,0.45341325
-3.8056383,2.3382454
1.5302228,1.450792
-3.5457635,-1.8208901
-3.1908245,-2.746239
-2.4250708,-2.6857579
-1.1573972,4.119196
-2.176853,0.75510263
1.012643,5.150375
-3.4156945,1.6972737
2.2769775,1.5650269
0.99706125,-2.580989
-4.275169,0.8805964
3.9045088,-3.7251196
6.5764046,0.94871926
5.144416,-0.62916064
-3.8989751,-1.3298287
-3.4967637,-1.3710423
-2.6151946,-2.6521997
-3.8249576,-1.8899037
4.675798,2.5696886
-3.2903023,-2.4330657
2.2273207,-4.093555
-2.4453254,0.47064012
-1.2106543,-3.2619517
-1.4135954,3.0072503
-3.992554,2.024224
-2.163086,0.8598728
0.089816876,4.5065584
-1.9307364,-3.2405863
-1.9045249,1.0903631
-4.652499,1.3424572
-2.4492319,-0.5829406
-4.316492,1.3898083
5.612707,0.46218264
-3.0084434,0.41973206
-3.8125253,-0.2774923
-2.9539692,-3.1350224
2.3811302,3.0705397
-2.903683,2.789748
-2.795915,2.0010967
-3.8157744,3.2898037
-2.250638,-3.0028884
-2.3682451,1.6385069
2.3917236,-2.0649545
4.2371316,1.9469268
-3.353122,-2.6404934
2.3558264,-3.7731338
-0.237298,0.8285512
-3.127848,2.4802327
-3.7340589,-1.0291959
-0.4977306,-1.810172
1.462037,-2.0591645
-3.9898784,-1.1994301
-2.450075,-2.995603
-0.055904713,2.9651434
3.6881752,-1.4289286
-4.0593157,2.7142727
4.7906632,0.26976532
2.0325348,4.396116
-0.34945053,2.7053964
-2.7167394,0.7427148
0.0953289,-2.2384274
-3.405646,0.5329823
-2.8362465,-1.7127917
-3.7443807,-2.3720818
2.5932205,-5.0937705
-2.050832,3.258905
-3.866818,2.5499723
-3.439998,3.8160384
-2.1908104,-1.8499166
3.6264195,-0.44233495
0.95058626,-1.1246853
-3.5462692,-3.0695972
-2.0300906,-3.3191407
-3.1022327,0.66181624
-1.7395538,4.019413
-3.8621626,-1.660966
-2.8666918,-2.7260242
-2.9362993,2.4010723
-2.6574137,2.644747
0.23084381,1.5415734
-2.1145232,1.4092144
2.120813,4.2058845
-3.1554885,0.81204027
2.012432,1.8680764
-3.0416484,3.1320157
-1.8065702,2.1883667
-0.5931833,-1.5108621
2.518744,-2.0951266
-2.7811642,0.16423523
1.0342482,-0.4593224
