n_archetypes,n_cells,coreset_fraction,seed,ok,error,rss_poll_ms,time,time_total,time_copy,time_compute,mem_rss_start_mb,mem_rss_post_copy_mb,mem_rss_end_mb,mem_rss_delta_post_copy_mb,mem_rss_delta_since_start_mb,mem_rss_peak_mb,mem_rss_peak_over_post_copy_mb,mem_rss_peak_over_start_mb,mem_rss_peak_copy_sampled_mb,mem_rss_peak_compute_sampled_mb
3,2000,1.0,1884968544,True,,50,2.6560890674591064,2.8116660118103027,0.15459370613098145,2.6560890674591064,116805.1953125,116804.07421875,116805.359375,1.28515625,0.1640625,116805.98828125,0.0,0.79296875,116805.671875,116805.26171875
3,2000,1.0,1859786275,True,,50,2.4130139350891113,2.569364070892334,0.15516185760498047,2.4130139350891113,116805.1953125,116804.07421875,116805.37109375,1.296875,0.17578125,116805.98828125,0.0,0.79296875,116805.671875,116805.265625
3,2000,0.1,383329927,True,,50,2.211764097213745,2.363555669784546,0.15089893341064453,2.211764097213745,116805.1953125,116804.07421875,116805.359375,1.28515625,0.1640625,116805.98828125,0.0,0.79296875,116805.34765625,116805.359375
3,2000,0.1,3324115916,True,,50,2.5516602993011475,2.731858730316162,0.17904210090637207,2.5516602993011475,116805.1953125,116804.07421875,116805.35546875,1.28125,0.16015625,116805.98828125,0.0,0.79296875,116805.34765625,116805.2578125
3,2000,0.1,2811363264,True,,50,2.196835994720459,2.3722267150878906,0.1743612289428711,2.196835994720459,116805.1953125,116804.07421875,116805.34765625,1.2734375,0.15234375,116805.98828125,0.0,0.79296875,116805.34765625,116805.25
3,2000,0.1,1884968544,True,,50,2.1471261978149414,2.300264358520508,0.15216660499572754,2.1471261978149414,116805.1953125,116804.07421875,116805.34765625,1.2734375,0.15234375,116805.98828125,0.0,0.79296875,116805.34765625,116805.25
3,2000,0.1,1859786275,True,,50,2.146366596221924,2.3263466358184814,0.17873120307922363,2.146366596221924,116805.1953125,116804.07421875,116805.359375,1.28515625,0.1640625,116805.98828125,0.0,0.79296875,116805.34765625,116805.2578125
3,10000,1.0,383329927,True,,50,4.444748878479004,4.697580814361572,0.25171661376953125,4.444748878479004,116805.20703125,117189.70703125,117192.7421875,3.03515625,387.53515625,117576.56640625,0.0,771.359375,117534.1953125,117192.1328125
3,10000,1.0,3324115916,True,,50,4.602036237716675,4.8447630405426025,0.24149322509765625,4.602036237716675,116805.20703125,117189.70703125,117192.78125,3.07421875,387.57421875,117576.56640625,0.0,771.359375,117563.3828125,117192.171875
3,10000,1.0,2811363264,True,,50,4.974502801895142,5.2186291217803955,0.24304604530334473,4.974502801895142,116805.20703125,117189.70703125,117192.7734375,3.06640625,387.56640625,117576.56640625,0.0,771.359375,117558.1953125,117192.16796875
3,10000,1.0,1884968544,True,,50,4.709205389022827,4.951445817947388,0.24125099182128906,4.709205389022827,116805.20703125,117189.7109375,117192.77734375,3.06640625,387.5703125,117576.56640625,0.0,771.359375,117567.3828125,117192.16796875
3,10000,1.0,1859786275,True,,50,3.7864067554473877,4.051363706588745,0.2638697624206543,3.7864067554473877,116805.2109375,117189.7109375,117192.77734375,3.06640625,387.56640625,117576.5703125,0.0,771.359375,117494.16015625,117192.77734375
3,10000,0.1,383329927,True,,50,2.3733513355255127,2.618448257446289,0.24408674240112305,2.3733513355255127,116805.2109375,117189.7109375,117193.30859375,3.59765625,388.09765625,117576.5703125,0.0,771.359375,117548.19921875,117193.30859375
3,10000,0.1,3324115916,True,,50,2.6623423099517822,2.9076194763183594,0.24435043334960938,2.6623423099517822,116805.2109375,117189.7109375,117193.3046875,3.59375,388.09375,117576.5703125,0.0,771.359375,117553.38671875,117192.1796875
3,10000,0.1,2811363264,True,,50,2.4124767780303955,2.660019636154175,0.2465362548828125,2.4124767780303955,116805.2109375,117189.7109375,117193.3046875,3.59375,388.09375,117576.5703125,0.0,771.359375,117544.19921875,117192.1796875
3,10000,0.1,1884968544,True,,50,2.3715827465057373,2.6218364238739014,0.24895763397216797,2.3715827465057373,116805.2109375,117189.7109375,117193.3046875,3.59375,388.09375,117576.5703125,0.0,771.359375,117537.38671875,117192.1796875
3,10000,0.1,1859786275,True,,50,2.340056896209717,2.586812973022461,0.24573540687561035,2.340056896209717,116805.2109375,117189.7109375,117193.3125,3.6015625,388.1015625,117576.5703125,0.0,771.359375,117548.19921875,117192.18359375
3,20000,1.0,383329927,True,,50,5.926593542098999,6.389567136764526,0.4616854190826416,5.926593542098999,116805.22265625,117573.97265625,117577.94921875,3.9765625,772.7265625,118345.11328125,0.0,1539.890625,118344.85546875,117577.94921875
3,20000,1.0,3324115916,True,,50,13.766123294830322,14.248756170272827,0.4815053939819336,13.766123294830322,116805.22265625,117573.97265625,117577.94140625,3.96875,772.71875,118345.11328125,0.0,1539.890625,118284.0234375,117577.94140625
3,20000,1.0,2811363264,True,,50,9.05668568611145,9.507657766342163,0.45006775856018066,9.05668568611145,116805.22265625,117573.97265625,117577.94140625,3.96875,772.71875,118345.11328125,0.0,1539.890625,118037.8984375,117577.94140625
3,20000,1.0,1884968544,True,,50,10.970384120941162,11.426781177520752,0.4553253650665283,10.970384120941162,116805.22265625,117573.97265625,117577.94921875,3.9765625,772.7265625,118345.125,0.0,1539.90234375,118029.80859375,117577.94921875
3,20000,1.0,1859786275,True,,50,7.184323787689209,7.645077705383301,0.45990777015686035,7.184323787689209,116805.22265625,117573.97265625,117577.953125,3.98046875,772.73046875,118345.11328125,0.0,1539.890625,118345.10546875,117577.953125
3,20000,0.1,383329927,True,,50,2.9208173751831055,3.3747453689575195,0.45290708541870117,2.9208173751831055,116805.22265625,117573.97265625,117578.72265625,4.75,773.5,118345.11328125,0.0,1539.890625,118029.79296875,117578.72265625
3,20000,0.1,3324115916,True,,50,2.7616751194000244,3.2165253162384033,0.45394396781921387,2.7616751194000244,116805.22265625,117573.97265625,117578.59765625,4.625,773.375,118345.1171875,0.0,1539.89453125,118031.80078125,117578.59765625
3,20000,0.1,2811363264,True,,50,2.8497531414031982,3.3003249168395996,0.44965624809265137,2.8497531414031982,116805.22265625,117573.97265625,117578.59765625,4.625,773.375,118345.1171875,0.0,1539.89453125,118041.80078125,117578.59765625
3,20000,0.1,1884968544,True,,50,2.9294581413269043,3.3830933570861816,0.45243239402770996,2.9294581413269043,116805.22265625,117573.97265625,117578.58984375,4.6171875,773.3671875,118345.11328125,0.0,1539.890625,118033.79296875,117578.58984375
3,20000,0.1,1859786275,True,,50,2.6771597862243652,3.1296846866607666,0.45153379440307617,2.6771597862243652,116805.22265625,117573.97265625,117578.6015625,4.62890625,773.37890625,118345.125,0.0,1539.90234375,118037.8125,117578.6015625
3,100000,1.0,383329927,True,,50,34.64752674102783,36.664374589920044,2.015925884246826,34.64752674102783,116805.234375,120654.87109375,120670.07421875,15.203125,3864.83984375,124506.7265625,0.0,7701.4921875,124475.9453125,120670.07421875
3,100000,1.0,3324115916,True,,50,29.135741710662842,31.153225421905518,2.016509532928467,29.135741710662842,116805.234375,120654.87109375,120670.0703125,15.19921875,3864.8359375,124506.7265625,0.0,7701.4921875,124479.9453125,120670.03515625
3,100000,1.0,2811363264,True,,50,39.68474102020264,41.69462490081787,2.0086095333099365,39.68474102020264,116805.234375,120654.87109375,120670.05859375,15.1875,3864.82421875,124506.7265625,0.0,7701.4921875,124384.4609375,120670.05859375
3,100000,1.0,1884968544,True,,50,31.560976266860962,33.58876180648804,2.0268826484680176,31.560976266860962,116805.234375,120654.87109375,120670.08203125,15.2109375,3864.84765625,124506.7265625,0.0,7701.4921875,124425.9453125,120670.0390625
3,100000,1.0,1859786275,True,,50,28.99708914756775,31.00889015197754,2.010934591293335,28.99708914756775,116805.234375,120654.87109375,120670.08203125,15.2109375,3864.84765625,124506.7265625,0.0,7701.4921875,124404.4609375,120670.04296875
3,100000,0.1,383329927,True,,50,5.275261878967285,7.305366516113281,2.029359817504883,5.275261878967285,116805.234375,120654.87109375,120674.65625,19.78515625,3869.421875,124506.7265625,0.0,7701.4921875,124445.9453125,120674.60546875
3,100000,0.1,3324115916,True,,50,5.4345269203186035,7.45040488243103,2.0148916244506836,5.4345269203186035,116805.234375,120654.87109375,120674.66015625,19.7890625,3869.42578125,124506.7265625,0.0,7701.4921875,124485.9453125,120674.59765625
3,100000,0.1,2811363264,True,,50,6.989278316497803,9.041800022125244,2.0515809059143066,6.989278316497803,116805.234375,120654.87109375,120674.6484375,19.77734375,3869.4140625,124506.7265625,0.0,7701.4921875,124281.9453125,120674.609375
3,100000,0.1,1884968544,True,,50,4.885665655136108,6.97627329826355,2.0894906520843506,4.885665655136108,116805.234375,120654.87109375,120674.66015625,19.7890625,3869.42578125,124506.7265625,0.0,7701.4921875,124429.9453125,120674.61328125
3,100000,0.1,1859786275,True,,50,4.902550220489502,6.927052736282349,2.0237298011779785,4.902550220489502,116805.234375,120654.87109375,120674.62890625,19.7578125,3869.39453125,124506.7265625,0.0,7701.4921875,124487.9453125,120674.62890625
3,200000,1.0,383329927,True,,50,54.25714731216431,58.11467266082764,3.8565354347229004,54.25714731216431,116805.25,124506.21484375,124535.97265625,29.7578125,7730.72265625,132209.3984375,0.0,15404.1484375,132120.28125,124535.97265625
3,200000,1.0,3324115916,True,,50,62.90098547935486,66.75831413269043,3.856415271759033,62.90098547935486,116805.25,124506.21484375,124535.9921875,29.77734375,7730.7421875,132209.3984375,0.0,15404.1484375,132208.28125,124535.9921875
3,200000,1.0,2811363264,True,,50,59.395384073257446,63.25400686264038,3.8575844764709473,59.395384073257446,116805.25,124506.21484375,124535.9453125,29.73046875,7730.6953125,132209.3984375,0.0,15404.1484375,132108.28125,124535.9453125
3,200000,1.0,1884968544,True,,50,54.61929535865784,58.480788230895996,3.860344648361206,54.61929535865784,116805.25,124506.21484375,124535.98046875,29.765625,7730.73046875,132209.3984375,0.0,15404.1484375,132108.28125,124535.98046875
3,200000,1.0,1859786275,True,,50,146.47350478172302,150.3280692100525,3.8532979488372803,146.47350478172302,116805.25,124506.21484375,124535.98046875,29.765625,7730.73046875,132209.3984375,0.0,15404.1484375,132120.28125,124535.98046875
3,200000,0.1,383329927,True,,50,10.433738470077515,14.293422222137451,3.85860013961792,10.433738470077515,116805.25,124506.21484375,124545.1796875,38.96484375,7739.9296875,132209.3984375,0.0,15404.1484375,132104.28125,124545.1796875
3,200000,0.1,3324115916,True,,50,8.57542610168457,12.444960594177246,3.8683743476867676,8.57542610168457,116805.25,124506.21484375,124545.1953125,38.98046875,7739.9453125,132209.3984375,0.0,15404.1484375,132074.28125,124545.1953125
3,200000,0.1,2811363264,True,,50,11.264928579330444,15.141432523727417,3.8755757808685303,11.264928579330444,116805.25,124506.21484375,124545.19140625,38.9765625,7739.94140625,132209.3984375,0.0,15404.1484375,132038.28125,124545.19140625
3,200000,0.1,1884968544,True,,50,6.555837392807007,10.433337450027466,3.8764851093292236,6.555837392807007,116805.25,124506.21484375,124545.15625,38.94140625,7739.90625,132209.3984375,0.0,15404.1484375,132048.28125,124545.15625
3,200000,0.1,1859786275,True,,50,9.248524188995361,13.159491777420044,3.9097535610198975,9.248524188995361,116805.25,124506.21875,124545.19921875,38.98046875,7739.94921875,132209.3984375,0.0,15404.1484375,132176.28125,124545.19921875
3,1000000,1.0,383329927,True,,50,366.2459726333618,387.5618348121643,21.314456462860107,366.2459726333618,116805.265625,174673.21875,174735.6171875,62.3984375,57930.3515625,232390.875,0.0,115585.609375,232390.875,174811.9140625
3,1000000,1.0,3324115916,True,,50,714.0016486644745,735.2503962516785,21.24733066558838,714.0016486644745,116805.265625,174673.21875,174735.62890625,62.41015625,57930.36328125,232391.015625,0.0,115585.75,232391.015625,174811.87890625
3,1000000,1.0,2811363264,True,,50,376.701135635376,397.9615032672882,21.258988857269287,376.701135635376,116805.265625,174673.21875,174735.6171875,62.3984375,57930.3515625,232390.96875,0.0,115585.703125,232390.96875,174811.9140625
3,1000000,1.0,1884968544,True,,50,310.4561047554016,331.7433829307556,21.28607153892517,310.4561047554016,116805.265625,174673.21875,174735.609375,62.390625,57930.34375,232390.96875,0.0,115585.703125,232390.96875,174811.890625
3,1000000,1.0,1859786275,True,,50,335.78961873054504,357.10267877578735,21.311291217803955,335.78961873054504,116805.265625,174673.21875,174735.66796875,62.44921875,57930.40234375,232390.96484375,0.0,115585.69921875,232390.96484375,174811.91015625
3,1000000,0.1,383329927,True,,50,44.30860733985901,65.57800149917603,21.268126487731934,44.30860733985901,116805.265625,174673.21875,174735.8515625,62.6328125,57930.5859375,232390.96875,0.0,115585.703125,232390.96875,174812.06640625
3,1000000,0.1,3324115916,True,,50,36.889925479888916,58.11703038215637,21.225866556167603,36.889925479888916,116805.265625,174673.21875,174735.88671875,62.66796875,57930.62109375,232390.83203125,0.0,115585.56640625,232390.83203125,174812.1171875
3,1000000,0.1,2811363264,True,,50,43.828487157821655,65.10630774497986,21.276494026184082,43.828487157821655,116805.265625,174673.21875,174735.86328125,62.64453125,57930.59765625,232391.0390625,0.0,115585.7734375,232391.0390625,174812.15625
3,1000000,0.1,1884968544,True,,50,59.45957350730896,80.72553324699402,21.264153242111206,59.45957350730896,116805.265625,174673.22265625,174735.89453125,62.671875,57930.62890625,232390.8984375,0.0,115585.6328125,232390.8984375,174812.1875
3,1000000,0.1,1859786275,True,,50,32.36686563491821,53.65025520324707,21.28202986717224,32.36686563491821,116805.26953125,174673.22265625,174735.859375,62.63671875,57930.58984375,232391.03515625,0.0,115585.765625,232391.03515625,174812.15234375
3,2000000,1.0,383329927,True,,50,762.1303024291992,784.0229759216309,21.891302585601807,762.1303024291992,116805.26953125,232547.10546875,232609.59765625,62.4921875,115804.328125,232853.7265625,239.25390625,116048.45703125,232549.0234375,232762.1875
3,2000000,1.0,3324115916,True,,50,837.2925562858582,859.166314125061,21.87211298942566,837.2925562858582,116805.2734375,232547.109375,232609.609375,62.5,115804.3359375,232853.734375,239.3671875,116048.4609375,232549.02734375,232762.19921875
3,2000000,1.0,2811363264,True,,50,616.0710561275482,637.9407413005829,21.868285655975342,616.0710561275482,116805.2734375,232547.109375,232609.59375,62.484375,115804.3203125,232853.71875,239.3203125,116048.4453125,232549.02734375,232762.18359375
3,2000000,1.0,1884968544,True,,50,664.6711463928223,686.5388748645782,21.866525173187256,664.6711463928223,116805.2734375,232547.109375,232609.58984375,62.48046875,115804.31640625,232853.71875,239.34375,116048.4453125,232549.02734375,232807.9375
3,2000000,1.0,1859786275,True,,50,1041.6847829818726,1063.6394639015198,21.95340895652771,1041.6847829818726,116805.2734375,232547.109375,232609.6015625,62.4921875,115804.328125,232853.73046875,239.36328125,116048.45703125,232549.02734375,232853.73046875
3,2000000,0.1,383329927,True,,50,75.01736855506897,96.90077543258667,21.881680011749268,75.01736855506897,116805.2734375,232547.109375,232632.72265625,85.61328125,115827.44921875,232922.546875,308.21484375,116117.2734375,232549.02734375,232785.29296875
3,2000000,0.1,3324115916,True,,50,107.89272856712341,129.77390480041504,21.879921197891235,107.89272856712341,116805.27734375,232547.109375,232632.7421875,85.6328125,115827.46484375,232922.4296875,308.11328125,116117.15234375,232549.02734375,232785.2421875
3,2000000,0.1,2811363264,True,,50,77.61514544487,99.48597598075867,21.86920166015625,77.61514544487,116805.27734375,232547.109375,232632.73046875,85.62109375,115827.453125,232922.50390625,308.19140625,116117.2265625,232549.02734375,232785.25
3,2000000,0.1,1884968544,True,,50,91.90524005889893,113.77476191520691,21.868454217910767,91.90524005889893,116805.27734375,232547.109375,232632.80859375,85.69921875,115827.53125,232922.5859375,308.3671875,116117.30859375,232548.76953125,232785.39453125
3,2000000,0.1,1859786275,True,,50,97.30501437187195,119.18329739570618,21.87718152999878,97.30501437187195,116805.28125,232547.11328125,232632.8046875,85.69140625,115827.5234375,232922.6484375,308.39453125,116117.3671875,232548.7734375,232785.390625
6,1000,1.0,383329927,True,,50,2.406095027923584,2.491490125656128,0.0843513011932373,2.406095027923584,116805.29296875,116804.1640625,116805.24609375,1.08203125,-0.046875,116806.078125,0.0,0.78515625,116805.4453125,116805.13671875
6,1000,1.0,3324115916,True,,50,2.497262716293335,2.6007001399993896,0.10226631164550781,2.497262716293335,116805.29296875,116804.16796875,116805.24609375,1.078125,-0.046875,116806.08203125,0.0,0.7890625,116805.4453125,116805.14453125
6,1000,1.0,2811363264,True,,50,2.7852048873901367,2.88567852973938,0.09947371482849121,2.7852048873901367,116805.29296875,116804.16796875,116805.24609375,1.078125,-0.046875,116806.08203125,0.0,0.7890625,116805.4453125,116805.140625
6,1000,1.0,1884968544,True,,50,2.785396099090576,2.87553334236145,0.08925819396972656,2.785396099090576,116805.29296875,116804.16796875,116805.25390625,1.0859375,-0.0390625,116806.08203125,0.0,0.7890625,116805.4453125,116805.1484375
6,1000,1.0,1859786275,True,,50,2.4620962142944336,2.54902720451355,0.08571314811706543,2.4620962142944336,116805.29296875,116804.16796875,116805.25390625,1.0859375,-0.0390625,116806.08203125,0.0,0.7890625,116805.4453125,116805.1484375
6,1000,0.1,383329927,True,,50,2.290560722351074,2.378243923187256,0.08661127090454102,2.290560722351074,116805.29296875,116804.16796875,116805.25,1.08203125,-0.04296875,116806.08203125,0.0,0.7890625,116805.4453125,116805.14453125
6,1000,0.1,3324115916,True,,50,2.3224635124206543,2.411186695098877,0.08736324310302734,2.3224635124206543,116805.29296875,116804.171875,116805.25,1.078125,-0.04296875,116806.0859375,0.0,0.79296875,116805.4453125,116805.25
6,1000,0.1,2811363264,True,,50,2.6110994815826416,2.7104198932647705,0.09825372695922852,2.6110994815826416,116805.296875,116804.171875,116805.24609375,1.07421875,-0.05078125,116806.0859375,0.0,0.7890625,116805.44921875,116805.14453125
6,1000,0.1,1884968544,True,,50,2.6541082859039307,2.7420849800109863,0.08691930770874023,2.6541082859039307,116805.296875,116804.171875,116805.25390625,1.08203125,-0.04296875,116806.0859375,0.0,0.7890625,116805.44921875,116805.14453125
6,1000,0.1,1859786275,True,,50,2.5697267055511475,2.655627727508545,0.08501482009887695,2.5697267055511475,116805.296875,116804.171875,116805.2578125,1.0859375,-0.0390625,116806.0859375,0.0,0.7890625,116805.44921875,116805.2578125
6,2000,1.0,383329927,True,,50,2.6613929271698,2.776944160461426,0.11476445198059082,2.6613929271698,116805.30859375,116804.1796875,116805.6796875,1.5,0.37109375,116844.140625,0.0,38.83203125,116805.6484375,116805.3828125
6,2000,1.0,3324115916,True,,50,2.8095555305480957,2.9232640266418457,0.11277985572814941,2.8095555305480957,116805.30859375,116804.1796875,116805.67578125,1.49609375,0.3671875,116844.140625,0.0,38.83203125,116805.6484375,116805.37890625
6,2000,1.0,2811363264,True,,50,2.799130439758301,2.914160966873169,0.11415743827819824,2.799130439758301,116805.30859375,116804.1796875,116805.6796875,1.5,0.37109375,116844.140625,0.0,38.83203125,116805.6484375,116805.3828125
6,2000,1.0,1884968544,True,,50,2.720109701156616,2.835806369781494,0.11479067802429199,2.720109701156616,116805.30859375,116804.1796875,116805.68359375,1.50390625,0.375,116844.140625,0.0,38.83203125,116805.6484375,116805.38671875
6,2000,1.0,1859786275,True,,50,2.828202247619629,2.9436540603637695,0.11452603340148926,2.828202247619629,116805.30859375,116804.1796875,116805.68359375,1.50390625,0.375,116844.140625,0.0,38.83203125,116805.6484375,116805.38671875
6,2000,0.1,383329927,True,,50,2.353363513946533,2.4796009063720703,0.12496209144592285,2.353363513946533,116805.30859375,116804.18359375,116805.7109375,1.52734375,0.40234375,116844.140625,0.0,38.83203125,116844.140625,116805.3671875
6,2000,0.1,3324115916,True,,50,2.678568124771118,2.792860269546509,0.11320829391479492,2.678568124771118,116805.3125,116804.18359375,116805.734375,1.55078125,0.421875,116844.14453125,0.0,38.83203125,116805.65234375,116805.38671875
6,2000,0.1,2811363264,True,,50,35.039695739746094,35.166115522384644,0.12526321411132812,35.039695739746094,116805.3125,116804.18359375,116805.72265625,1.5390625,0.41015625,116844.14453125,0.0,38.83203125,116844.14453125,116805.37890625
6,2000,0.1,1884968544,True,,50,2.3718340396881104,2.495474100112915,0.12252402305603027,2.3718340396881104,116805.3125,116804.18359375,116805.72265625,1.5390625,0.41015625,116844.14453125,0.0,38.83203125,116844.14453125,116805.37109375
6,2000,0.1,1859786275,True,,50,3.9503226280212402,4.0647523403167725,0.1135854721069336,3.9503226280212402,116805.3125,116804.18359375,116805.73046875,1.546875,0.41796875,116844.14453125,0.0,38.83203125,116805.65234375,116805.3828125
6,10000,1.0,383329927,True,,50,3.8758630752563477,4.121647119522095,0.24483680725097656,3.8758630752563477,116805.32421875,117189.82421875,117193.6640625,3.83984375,388.33984375,117576.7265625,0.0,771.40234375,117541.5,117192.28515625
6,10000,1.0,3324115916,True,,50,7.520395994186401,7.770146608352661,0.24889326095581055,7.520395994186401,116805.32421875,117189.82421875,117193.66796875,3.84375,388.34375,117576.7265625,0.0,771.40234375,117544.3125,117192.29296875
6,10000,1.0,2811363264,True,,50,4.450106143951416,4.718200922012329,0.2668015956878662,4.450106143951416,116805.32421875,117189.82421875,117193.66796875,3.84375,388.34375,117576.7265625,0.0,771.40234375,117490.3125,117192.2890625
6,10000,1.0,1884968544,True,,50,5.2096405029296875,5.461915731430054,0.25130319595336914,5.2096405029296875,116805.32421875,117189.82421875,117193.66796875,3.84375,388.34375,117576.7265625,0.0,771.40234375,117522.3125,117192.2890625
6,10000,1.0,1859786275,True,,50,7.6240479946136475,7.869378328323364,0.24442410469055176,7.6240479946136475,116805.32421875,117189.828125,117193.67578125,3.84765625,388.3515625,117576.7265625,0.0,771.40234375,117548.3125,117192.2890625
6,10000,0.1,383329927,True,,50,2.753257989883423,2.9962806701660156,0.24209260940551758,2.753257989883423,116805.328125,117189.828125,117194.4375,4.609375,389.109375,117576.73046875,0.0,771.40234375,117559.50390625,117192.28125
6,10000,0.1,3324115916,True,,50,2.971590518951416,3.2172350883483887,0.24460744857788086,2.971590518951416,116805.328125,117189.828125,117194.4296875,4.6015625,389.1015625,117576.73046875,0.0,771.40234375,117546.31640625,117192.2734375
6,10000,0.1,2811363264,True,,50,2.852217197418213,3.1180546283721924,0.264601469039917,2.852217197418213,116805.328125,117189.828125,117194.421875,4.59375,389.09375,117576.73046875,0.0,771.40234375,117496.31640625,117192.265625
6,10000,0.1,1884968544,True,,50,2.8191094398498535,3.065410852432251,0.24516963958740234,2.8191094398498535,116805.328125,117189.828125,117194.42578125,4.59765625,389.09765625,117576.73046875,0.0,771.40234375,117545.50390625,117192.26953125
6,10000,0.1,1859786275,True,,50,2.7099781036376953,2.9768147468566895,0.26580095291137695,2.7099781036376953,116805.328125,117189.828125,117194.43359375,4.60546875,389.10546875,117576.73046875,0.0,771.40234375,117482.31640625,117192.27734375
6,20000,1.0,383329927,True,,50,12.565454959869385,13.025930643081665,0.459458589553833,12.565454959869385,116805.33984375,117574.08984375,117579.30859375,5.21875,773.96875,118345.2421875,0.0,1539.90234375,118024.015625,117579.24609375
6,20000,1.0,3324115916,True,,50,17.913246154785156,18.380348682403564,0.46619725227355957,17.913246154785156,116805.33984375,117574.08984375,117579.296875,5.20703125,773.95703125,118345.2421875,0.0,1539.90234375,118342.015625,117579.25390625
6,20000,1.0,2811363264,True,,50,18.216049194335938,18.66720485687256,0.4501821994781494,18.216049194335938,116805.33984375,117574.08984375,117579.296875,5.20703125,773.95703125,118345.2421875,0.0,1539.90234375,118046.015625,117579.25390625
6,20000,1.0,1884968544,True,,50,10.284389019012451,10.772290229797363,0.48668432235717773,10.284389019012451,116805.33984375,117574.09375,117579.3125,5.21875,773.97265625,118345.2421875,0.0,1539.90234375,118286.140625,117579.26171875
6,20000,1.0,1859786275,True,,50,9.126567125320435,9.61290431022644,0.4851710796356201,9.126567125320435,116805.34375,117574.09375,117579.3046875,5.2109375,773.9609375,118345.24609375,0.0,1539.90234375,118294.14453125,117579.26953125
6,20000,0.1,383329927,True,,50,3.8063957691192627,4.293529748916626,0.4857790470123291,3.8063957691192627,116805.34375,117574.09375,117581.12109375,7.02734375,775.77734375,118345.24609375,0.0,1539.90234375,118278.14453125,117581.06640625
6,20000,0.1,3324115916,True,,50,3.7975680828094482,4.250491142272949,0.45193028450012207,3.7975680828094482,116805.34375,117574.09375,117581.10546875,7.01171875,775.76171875,118345.24609375,0.0,1539.90234375,118038.01953125,117581.046875
6,20000,0.1,2811363264,True,,50,3.911482572555542,4.3691725730896,0.45670557022094727,3.911482572555542,116805.34375,117574.09375,117581.11328125,7.01953125,775.76953125,118345.24609375,0.0,1539.90234375,118036.01953125,117581.05859375
